cellI,x,y,z,S,Ux,Uy,Uz
20974,0.068625,-0.00044847087,0.000125,6.25e-08,0,0,0
20975,0.068875,-0.00044847087,0.000125,6.25e-08,0,0,0
20976,0.069125,-0.00044847087,0.000125,6.25e-08,0,0,0
20977,0.069375,-0.00044847087,0.000125,6.25e-08,0,0,0
20978,0.069625,-0.00044847087,0.000125,6.25e-08,0,0,0
20979,0.069875,-0.00044847087,0.000125,6.25e-08,0,0,0
20980,0.070125,-0.00044847087,0.000125,6.25e-08,0,0,0
20981,0.070375,-0.00044847087,0.000125,6.25e-08,0,0,0
20982,0.070625,-0.00044847087,0.000125,6.25e-08,0,0,0
20983,0.070875,-0.00044847087,0.000125,6.25e-08,0,0,0
20984,0.071125,-0.00044847087,0.000125,6.25e-08,0,0,0
20985,0.071375,-0.00044847087,0.000125,6.25e-08,0,0,0
20986,0.071625,-0.00044847087,0.000125,6.25e-08,0,0,0
20987,0.071875,-0.00044847087,0.000125,6.25e-08,0,0,0
20988,0.072125,-0.00044847087,0.000125,6.25e-08,0,0,0
20989,0.072375,-0.00044847087,0.000125,6.25e-08,0,0,0
20990,0.072625,-0.00044847087,0.000125,6.25e-08,0,0,0
20991,0.072875,-0.00044847087,0.000125,6.25e-08,0,0,0
20992,0.073125,-0.00044847087,0.000125,6.25e-08,0,0,0
20993,0.073375,-0.00044847087,0.000125,6.25e-08,0,0,0
20994,0.073625,-0.00044847087,0.000125,6.25e-08,0,0,0
20995,0.073875,-0.00044847087,0.000125,6.25e-08,0,0,0
20996,0.074125,-0.00044847087,0.000125,6.25e-08,0,0,0
20997,0.074375,-0.00044847087,0.000125,6.25e-08,0,0,0
20998,0.074625,-0.00044847087,0.000125,6.25e-08,0,0,0
20999,0.074875,-0.00044847087,0.000125,6.25e-08,0,0,0
21000,0.075125,-0.00044847087,0.000125,6.25e-08,0,0,0
21001,0.075375,-0.00044847087,0.000125,6.25e-08,0,0,0
21002,0.075625,-0.00044847087,0.000125,6.25e-08,0,0,0
21003,0.075875,-0.00044847087,0.000125,6.25e-08,0,0,0
21004,0.076125,-0.00044847087,0.000125,6.25e-08,0,0,0
21005,0.076375,-0.00044847087,0.000125,6.25e-08,0,0,0
21006,0.076625,-0.00044847087,0.000125,6.25e-08,0,0,0
21007,0.076875,-0.00044847087,0.000125,6.25e-08,0,0,0
21008,0.077125,-0.00044847087,0.000125,6.25e-08,0,0,0
21009,0.077375,-0.00044847087,0.000125,6.25e-08,0,0,0
21010,0.077625,-0.00044847087,0.000125,6.25e-08,0,0,0
21011,0.077875,-0.00044847087,0.000125,6.25e-08,0,0,0
21012,0.078125,-0.00044847087,0.000125,6.25e-08,0,0,0
21013,0.078375,-0.00044847087,0.000125,6.25e-08,0,0,0
21014,0.078625,-0.00044847087,0.000125,6.25e-08,0,0,0
21015,0.078875,-0.00044847087,0.000125,6.25e-08,0,0,0
21016,0.079125,-0.00044847087,0.000125,6.25e-08,0,0,0
21017,0.079375,-0.00044847087,0.000125,6.25e-08,0,0,0
21018,0.079625,-0.00044847087,0.000125,6.25e-08,0,0,0
21019,0.079875,-0.00044847087,0.000125,6.25e-08,0,0,0
21020,0.080125,-0.00044847087,0.000125,6.25e-08,0,0,0
21021,0.080375,-0.00044847087,0.000125,6.25e-08,0,0,0
21022,0.080625,-0.00044847087,0.000125,6.25e-08,0,0,0
21023,0.080875,-0.00044847087,0.000125,6.25e-08,0,0,0
21024,0.081125,-0.00044847087,0.000125,6.25e-08,0,0,0
21025,0.081375,-0.00044847087,0.000125,6.25e-08,0,0,0
21026,0.081625,-0.00044847087,0.000125,6.25e-08,0,0,0
21027,0.081875,-0.00044847087,0.000125,6.25e-08,0,0,0
21028,0.082125,-0.00044847087,0.000125,6.25e-08,0,0,0
21029,0.082375,-0.00044847087,0.000125,6.25e-08,0,0,0
21030,0.082625,-0.00044847087,0.000125,6.25e-08,0,0,0
21031,0.082875,-0.00044847087,0.000125,6.25e-08,0,0,0
21032,0.083125,-0.00044847087,0.000125,6.25e-08,0,0,0
21033,0.083375,-0.00044847087,0.000125,6.25e-08,0,0,0
21034,0.083625,-0.00044847087,0.000125,6.25e-08,0,0,0
21035,0.083875,-0.00044847087,0.000125,6.25e-08,0,0,0
21036,0.084125,-0.00044847087,0.000125,6.25e-08,0,0,0
21037,0.084375,-0.00044847087,0.000125,6.25e-08,0,0,0
21038,0.084625,-0.00044847087,0.000125,6.25e-08,0,0,0
21039,0.084875,-0.00044847087,0.000125,6.25e-08,0,0,0
21040,0.085125,-0.00044847087,0.000125,6.25e-08,0,0,0
21041,0.085375,-0.00044847087,0.000125,6.25e-08,0,0,0
21042,0.085625,-0.00044847087,0.000125,6.25e-08,0,0,0
21043,0.085875,-0.00044847087,0.000125,6.25e-08,0,0,0
21044,0.086125,-0.00044847087,0.000125,6.25e-08,0,0,0
21045,0.086375,-0.00044847087,0.000125,6.25e-08,0,0,0
21046,0.086625,-0.00044847087,0.000125,6.25e-08,0,0,0
21047,0.086875,-0.00044847087,0.000125,6.25e-08,0,0,0
21048,0.087125,-0.00044847087,0.000125,6.25e-08,0,0,0
21049,0.087375,-0.00044847087,0.000125,6.25e-08,0,0,0
21050,0.087625,-0.00044847087,0.000125,6.25e-08,0,0,0
21051,0.087875,-0.00044847087,0.000125,6.25e-08,0,0,0
21052,0.088125,-0.00044847087,0.000125,6.25e-08,0,0,0
21053,0.088375,-0.00044847087,0.000125,6.25e-08,0,0,0
21054,0.088625,-0.00044847087,0.000125,6.25e-08,0,0,0
21055,0.088875,-0.00044847087,0.000125,6.25e-08,0,0,0
21056,0.089125,-0.00044847087,0.000125,6.25e-08,0,0,0
21057,0.089375,-0.00044847087,0.000125,6.25e-08,0,0,0
21058,0.089625,-0.00044847087,0.000125,6.25e-08,0,0,0
21059,0.089875,-0.00044847087,0.000125,6.25e-08,0,0,0
21060,0.090125,-0.00044847087,0.000125,6.25e-08,0,0,0
21061,0.090375,-0.00044847087,0.000125,6.25e-08,0,0,0
21062,0.090625,-0.00044847087,0.000125,6.25e-08,0,0,0
21063,0.090875,-0.00044847087,0.000125,6.25e-08,0,0,0
21064,0.091125,-0.00044847087,0.000125,6.25e-08,0,0,0
21065,0.091375,-0.00044847087,0.000125,6.25e-08,0,0,0
21066,0.091625,-0.00044847087,0.000125,6.25e-08,0,0,0
21067,0.091875,-0.00044847087,0.000125,6.25e-08,0,0,0
21068,0.092125,-0.00044847087,0.000125,6.25e-08,0,0,0
21069,0.092375,-0.00044847087,0.000125,6.25e-08,0,0,0
21070,0.092625,-0.00044847087,0.000125,6.25e-08,0,0,0
21071,0.092875,-0.00044847087,0.000125,6.25e-08,0,0,0
21072,0.093125,-0.00044847087,0.000125,6.25e-08,0,0,0
21073,0.093375,-0.00044847087,0.000125,6.25e-08,0,0,0
21074,0.093625,-0.00044847087,0.000125,6.25e-08,0,0,0
21075,0.093875,-0.00044847087,0.000125,6.25e-08,0,0,0
21076,0.094125,-0.00044847087,0.000125,6.25e-08,0,0,0
21077,0.094375,-0.00044847087,0.000125,6.25e-08,0,0,0
21078,0.094625,-0.00044847087,0.000125,6.25e-08,0,0,0
21079,0.094875,-0.00044847087,0.000125,6.25e-08,0,0,0
21080,0.095125,-0.00044847087,0.000125,6.25e-08,0,0,0
21081,0.095375,-0.00044847087,0.000125,6.25e-08,0,0,0
21082,0.095625,-0.00044847087,0.000125,6.25e-08,0,0,0
21083,0.095875,-0.00044847087,0.000125,6.25e-08,0,0,0
21084,0.096125,-0.00044847087,0.000125,6.25e-08,0,0,0
21085,0.096375,-0.00044847087,0.000125,6.25e-08,0,0,0
21086,0.096625,-0.00044847087,0.000125,6.25e-08,0,0,0
21087,0.096875,-0.00044847087,0.000125,6.25e-08,0,0,0
21088,0.097125,-0.00044847087,0.000125,6.25e-08,0,0,0
21089,0.097375,-0.00044847087,0.000125,6.25e-08,0,0,0
21090,0.097625,-0.00044847087,0.000125,6.25e-08,0,0,0
21091,0.097875,-0.00044847087,0.000125,6.25e-08,0,0,0
21092,0.098125,-0.00044847087,0.000125,6.25e-08,0,0,0
21093,0.098375,-0.00044847087,0.000125,6.25e-08,0,0,0
21094,0.098625,-0.00044847087,0.000125,6.25e-08,0,0,0
21095,0.098875,-0.00044847087,0.000125,6.25e-08,0,0,0
21096,0.099125,-0.00044847087,0.000125,6.25e-08,0,0,0
21097,0.099375,-0.00044847087,0.000125,6.25e-08,0,0,0
21098,0.099625,-0.00044847087,0.000125,6.25e-08,0,0,0
21099,0.099875,-0.00044847087,0.000125,6.25e-08,0,0,0
21100,0.100125,-0.00044847087,0.000125,6.25e-08,0,0,0
21101,0.100375,-0.00044847087,0.000125,6.25e-08,0,0,0
21102,0.100625,-0.00044847087,0.000125,6.25e-08,0,0,0
21103,0.100875,-0.00044847087,0.000125,6.25e-08,0,0,0
21104,0.101125,-0.00044847087,0.000125,6.25e-08,0,0,0
21105,0.101375,-0.00044847087,0.000125,6.25e-08,0,0,0
21106,0.101625,-0.00044847087,0.000125,6.25e-08,0,0,0
21107,0.101875,-0.00044847087,0.000125,6.25e-08,0,0,0
21108,0.102125,-0.00044847087,0.000125,6.25e-08,0,0,0
21109,0.102375,-0.00044847087,0.000125,6.25e-08,0,0,0
21110,0.102625,-0.00044847087,0.000125,6.25e-08,0,0,0
21111,0.102875,-0.00044847087,0.000125,6.25e-08,0,0,0
21112,0.103125,-0.00044847087,0.000125,6.25e-08,0,0,0
21113,0.103375,-0.00044847087,0.000125,6.25e-08,0,0,0
21114,0.103625,-0.00044847087,0.000125,6.25e-08,0,0,0
21115,0.103875,-0.00044847087,0.000125,6.25e-08,0,0,0
21116,0.104125,-0.00044847087,0.000125,6.25e-08,0,0,0
21117,0.104375,-0.00044847087,0.000125,6.25e-08,0,0,0
21118,0.104625,-0.00044847087,0.000125,6.25e-08,0,0,0
21119,0.104875,-0.00044847087,0.000125,6.25e-08,0,0,0
21120,0.105125,-0.00044847087,0.000125,6.25e-08,0,0,0
21121,0.105375,-0.00044847087,0.000125,6.25e-08,0,0,0
21122,0.105625,-0.00044847087,0.000125,6.25e-08,0,0,0
21123,0.105875,-0.00044847087,0.000125,6.25e-08,0,0,0
21124,0.106125,-0.00044847087,0.000125,6.25e-08,0,0,0
21125,0.106375,-0.00044847087,0.000125,6.25e-08,0,0,0
21126,0.106625,-0.00044847087,0.000125,6.25e-08,0,0,0
21127,0.106875,-0.00044847087,0.000125,6.25e-08,0,0,0
21128,0.107125,-0.00044847087,0.000125,6.25e-08,0,0,0
21129,0.107375,-0.00044847087,0.000125,6.25e-08,0,0,0
21130,0.107625,-0.00044847087,0.000125,6.25e-08,0,0,0
21131,0.107875,-0.00044847087,0.000125,6.25e-08,0,0,0
21132,0.108125,-0.00044847087,0.000125,6.25e-08,0,0,0
21133,0.108375,-0.00044847087,0.000125,6.25e-08,0,0,0
21134,0.108625,-0.00044847087,0.000125,6.25e-08,0,0,0
21135,0.108875,-0.00044847087,0.000125,6.25e-08,0,0,0
21136,0.109125,-0.00044847087,0.000125,6.25e-08,0,0,0
21137,0.109375,-0.00044847087,0.000125,6.25e-08,0,0,0
21138,0.109625,-0.00044847087,0.000125,6.25e-08,0,0,0
21139,0.109875,-0.00044847087,0.000125,6.25e-08,0,0,0
21140,0.110125,-0.00044847087,0.000125,6.25e-08,0,0,0
21141,0.110375,-0.00044847087,0.000125,6.25e-08,0,0,0
21142,0.110625,-0.00044847087,0.000125,6.25e-08,0,0,0
21143,0.110875,-0.00044847087,0.000125,6.25e-08,0,0,0
21144,0.111125,-0.00044847087,0.000125,6.25e-08,0,0,0
21145,0.111375,-0.00044847087,0.000125,6.25e-08,0,0,0
21146,0.111625,-0.00044847087,0.000125,6.25e-08,0,0,0
21147,0.111875,-0.00044847087,0.000125,6.25e-08,0,0,0
21148,0.112125,-0.00044847087,0.000125,6.25e-08,0,0,0
21149,0.112375,-0.00044847087,0.000125,6.25e-08,0,0,0
21150,0.112625,-0.00044847087,0.000125,6.25e-08,0,0,0
21151,0.112875,-0.00044847087,0.000125,6.25e-08,0,0,0
21152,0.113125,-0.00044847087,0.000125,6.25e-08,0,0,0
21153,0.113375,-0.00044847087,0.000125,6.25e-08,0,0,0
21154,0.113625,-0.00044847087,0.000125,6.25e-08,0,0,0
21155,0.113875,-0.00044847087,0.000125,6.25e-08,0,0,0
21156,0.114125,-0.00044847087,0.000125,6.25e-08,0,0,0
21157,0.114375,-0.00044847087,0.000125,6.25e-08,0,0,0
21158,0.114625,-0.00044847087,0.000125,6.25e-08,0,0,0
21159,0.114875,-0.00044847087,0.000125,6.25e-08,0,0,0
21160,0.115125,-0.00044847087,0.000125,6.25e-08,0,0,0
21161,0.115375,-0.00044847087,0.000125,6.25e-08,0,0,0
21162,0.115625,-0.00044847087,0.000125,6.25e-08,0,0,0
21163,0.115875,-0.00044847087,0.000125,6.25e-08,0,0,0
21164,0.116125,-0.00044847087,0.000125,6.25e-08,0,0,0
21165,0.116375,-0.00044847087,0.000125,6.25e-08,0,0,0
21166,0.116625,-0.00044847087,0.000125,6.25e-08,0,0,0
21167,0.116875,-0.00044847087,0.000125,6.25e-08,0,0,0
21168,0.117125,-0.00044847087,0.000125,6.25e-08,0,0,0
21169,0.117375,-0.00044847087,0.000125,6.25e-08,0,0,0
21170,0.117625,-0.00044847087,0.000125,6.25e-08,0,0,0
21171,0.117875,-0.00044847087,0.000125,6.25e-08,0,0,0
21172,0.118125,-0.00044847087,0.000125,6.25e-08,0,0,0
21173,0.118375,-0.00044847087,0.000125,6.25e-08,0,0,0
21174,0.118625,-0.00044847087,0.000125,6.25e-08,0,0,0
21175,0.118875,-0.00044847087,0.000125,6.25e-08,0,0,0
21176,0.119125,-0.00044847087,0.000125,6.25e-08,0,0,0
21177,0.119375,-0.00044847087,0.000125,6.25e-08,0,0,0
21178,0.119625,-0.00044847087,0.000125,6.25e-08,0,0,0
21179,0.119875,-0.00044847087,0.000125,6.25e-08,0,0,0
21180,0.120125,-0.00044847087,0.000125,6.25e-08,0,0,0
21181,0.120375,-0.00044847087,0.000125,6.25e-08,0,0,0
21182,0.120625,-0.00044847087,0.000125,6.25e-08,0,0,0
21183,0.120875,-0.00044847087,0.000125,6.25e-08,0,0,0
21184,0.121125,-0.00044847087,0.000125,6.25e-08,0,0,0
21185,0.121375,-0.00044847087,0.000125,6.25e-08,0,0,0
21186,0.121625,-0.00044847087,0.000125,6.25e-08,0,0,0
21187,0.121875,-0.00044847087,0.000125,6.25e-08,0,0,0
21188,0.122125,-0.00044847087,0.000125,6.25e-08,0,0,0
21189,0.122375,-0.00044847087,0.000125,6.25e-08,0,0,0
21190,0.122625,-0.00044847087,0.000125,6.25e-08,0,0,0
21191,0.122875,-0.00044847087,0.000125,6.25e-08,0,0,0
21192,0.123125,-0.00044847087,0.000125,6.25e-08,0,0,0
21193,0.123375,-0.00044847087,0.000125,6.25e-08,0,0,0
21194,0.123625,-0.00044847087,0.000125,6.25e-08,0,0,0
21195,0.123875,-0.00044847087,0.000125,6.25e-08,0,0,0
21196,0.124125,-0.00044847087,0.000125,6.25e-08,0,0,0
21197,0.124375,-0.00044847087,0.000125,6.25e-08,0,0,0
21198,0.124625,-0.00044847087,0.000125,6.25e-08,0,0,0
21199,0.124875,-0.00044847087,0.000125,6.25e-08,0,0,0
21199,0.125,-0.0003363531525,0.000125,5.605885875e-08,0,0,0
21599,0.125,-0.0001121177175,0.000125,5.605885875e-08,0,0,0
25500,0.125125,0.01,0.000125,6.25e-08,0,0,0
25501,0.125375,0.01,0.000125,6.25e-08,0,0,0
25502,0.125625,0.01,0.000125,6.25e-08,0,0,0
25503,0.125875,0.01,0.000125,6.25e-08,0,0,0
25504,0.126125,0.01,0.000125,6.25e-08,0,0,0
25505,0.126375,0.01,0.000125,6.25e-08,0,0,0
25506,0.126625,0.01,0.000125,6.25e-08,0,0,0
25507,0.126875,0.01,0.000125,6.25e-08,0,0,0
25508,0.127125,0.01,0.000125,6.25e-08,0,0,0
25509,0.127375,0.01,0.000125,6.25e-08,0,0,0
25510,0.127625,0.01,0.000125,6.25e-08,0,0,0
25511,0.127875,0.01,0.000125,6.25e-08,0,0,0
25512,0.128125,0.01,0.000125,6.25e-08,0,0,0
25513,0.128375,0.01,0.000125,6.25e-08,0,0,0
25514,0.128625,0.01,0.000125,6.25e-08,0,0,0
25515,0.128875,0.01,0.000125,6.25e-08,0,0,0
25516,0.129125,0.01,0.000125,6.25e-08,0,0,0
25517,0.129375,0.01,0.000125,6.25e-08,0,0,0
25518,0.129625,0.01,0.000125,6.25e-08,0,0,0
25519,0.129875,0.01,0.000125,6.25e-08,0,0,0
25520,0.130125,0.01,0.000125,6.25e-08,0,0,0
25521,0.130375,0.01,0.000125,6.25e-08,0,0,0
25522,0.130625,0.01,0.000125,6.25e-08,0,0,0
25523,0.130875,0.01,0.000125,6.25e-08,0,0,0
25524,0.131125,0.01,0.000125,6.25e-08,0,0,0
25525,0.131375,0.01,0.000125,6.25e-08,0,0,0
25526,0.131625,0.01,0.000125,6.25e-08,0,0,0
25527,0.131875,0.01,0.000125,6.25e-08,0,0,0
25528,0.132125,0.01,0.000125,6.25e-08,0,0,0
25529,0.132375,0.01,0.000125,6.25e-08,0,0,0
25530,0.132625,0.01,0.000125,6.25e-08,0,0,0
25531,0.132875,0.01,0.000125,6.25e-08,0,0,0
25532,0.133125,0.01,0.000125,6.25e-08,0,0,0
25533,0.133375,0.01,0.000125,6.25e-08,0,0,0
25534,0.133625,0.01,0.000125,6.25e-08,0,0,0
25535,0.133875,0.01,0.000125,6.25e-08,0,0,0
25536,0.134125,0.01,0.000125,6.25e-08,0,0,0
25537,0.134375,0.01,0.000125,6.25e-08,0,0,0
25538,0.134625,0.01,0.000125,6.25e-08,0,0,0
25539,0.134875,0.01,0.000125,6.25e-08,0,0,0
25540,0.135125,0.01,0.000125,6.25e-08,0,0,0
25541,0.135375,0.01,0.000125,6.25e-08,0,0,0
25542,0.135625,0.01,0.000125,6.25e-08,0,0,0
25543,0.135875,0.01,0.000125,6.25e-08,0,0,0
25544,0.136125,0.01,0.000125,6.25e-08,0,0,0
25545,0.136375,0.01,0.000125,6.25e-08,0,0,0
25546,0.136625,0.01,0.000125,6.25e-08,0,0,0
25547,0.136875,0.01,0.000125,6.25e-08,0,0,0
25548,0.137125,0.01,0.000125,6.25e-08,0,0,0
25549,0.137375,0.01,0.000125,6.25e-08,0,0,0
25550,0.137625,0.01,0.000125,6.25e-08,0,0,0
25551,0.137875,0.01,0.000125,6.25e-08,0,0,0
25552,0.138125,0.01,0.000125,6.25e-08,0,0,0
25553,0.138375,0.01,0.000125,6.25e-08,0,0,0
25554,0.138625,0.01,0.000125,6.25e-08,0,0,0
25555,0.138875,0.01,0.000125,6.25e-08,0,0,0
25556,0.139125,0.01,0.000125,6.25e-08,0,0,0
25557,0.139375,0.01,0.000125,6.25e-08,0,0,0
25558,0.139625,0.01,0.000125,6.25e-08,0,0,0
25559,0.139875,0.01,0.000125,6.25e-08,0,0,0
25560,0.140125,0.01,0.000125,6.25e-08,0,0,0
25561,0.140375,0.01,0.000125,6.25e-08,0,0,0
25562,0.140625,0.01,0.000125,6.25e-08,0,0,0
25563,0.140875,0.01,0.000125,6.25e-08,0,0,0
25564,0.141125,0.01,0.000125,6.25e-08,0,0,0
25565,0.141375,0.01,0.000125,6.25e-08,0,0,0
25566,0.141625,0.01,0.000125,6.25e-08,0,0,0
25567,0.141875,0.01,0.000125,6.25e-08,0,0,0
25568,0.142125,0.01,0.000125,6.25e-08,0,0,0
25569,0.142375,0.01,0.000125,6.25e-08,0,0,0
25570,0.142625,0.01,0.000125,6.25e-08,0,0,0
25571,0.142875,0.01,0.000125,6.25e-08,0,0,0
25572,0.143125,0.01,0.000125,6.25e-08,0,0,0
25573,0.143375,0.01,0.000125,6.25e-08,0,0,0
25574,0.143625,0.01,0.000125,6.25e-08,0,0,0
25575,0.143875,0.01,0.000125,6.25e-08,0,0,0
25576,0.144125,0.01,0.000125,6.25e-08,0,0,0
25577,0.144375,0.01,0.000125,6.25e-08,0,0,0
25578,0.144625,0.01,0.000125,6.25e-08,0,0,0
25579,0.144875,0.01,0.000125,6.25e-08,0,0,0
25580,0.145125,0.01,0.000125,6.25e-08,0,0,0
25581,0.145375,0.01,0.000125,6.25e-08,0,0,0
25582,0.145625,0.01,0.000125,6.25e-08,0,0,0
25583,0.145875,0.01,0.000125,6.25e-08,0,0,0
25584,0.146125,0.01,0.000125,6.25e-08,0,0,0
25585,0.146375,0.01,0.000125,6.25e-08,0,0,0
25586,0.146625,0.01,0.000125,6.25e-08,0,0,0
25587,0.146875,0.01,0.000125,6.25e-08,0,0,0
25588,0.147125,0.01,0.000125,6.25e-08,0,0,0
25589,0.147375,0.01,0.000125,6.25e-08,0,0,0
25590,0.147625,0.01,0.000125,6.25e-08,0,0,0
25591,0.147875,0.01,0.000125,6.25e-08,0,0,0
25592,0.148125,0.01,0.000125,6.25e-08,0,0,0
25593,0.148375,0.01,0.000125,6.25e-08,0,0,0
25594,0.148625,0.01,0.000125,6.25e-08,0,0,0
25595,0.148875,0.01,0.000125,6.25e-08,0,0,0
25596,0.149125,0.01,0.000125,6.25e-08,0,0,0
25597,0.149375,0.01,0.000125,6.25e-08,0,0,0
25598,0.149625,0.01,0.000125,6.25e-08,0,0,0
25599,0.149875,0.01,0.000125,6.25e-08,0,0,0
