cellI,x,y,z,V,Ux,Uy,Uz
11843,0.085875,0.004875,0.000125,1.5625e-11,95.73475726,0.002842839141,0
11844,0.086125,0.004875,0.000125,1.5625e-11,95.74042786,0.002840403025,0
11845,0.086375,0.004875,0.000125,1.5625e-11,95.74609348,0.002837938416,0
11846,0.086625,0.004875,0.000125,1.5625e-11,95.75175406,0.002835445899,0
11847,0.086875,0.004875,0.000125,1.5625e-11,95.75740955,0.002832925961,0
11848,0.087125,0.004875,0.000125,1.5625e-11,95.76305989,0.002830379001,0
11849,0.087375,0.004875,0.000125,1.5625e-11,95.76870503,0.002827805346,0
11850,0.087625,0.004875,0.000125,1.5625e-11,95.77434491,0.002825205264,0
11851,0.087875,0.004875,0.000125,1.5625e-11,95.77997947,0.002822578994,0
11852,0.088125,0.004875,0.000125,1.5625e-11,95.78560867,0.00281992677,0
11853,0.088375,0.004875,0.000125,1.5625e-11,95.79123246,0.00281724883,0
11854,0.088625,0.004875,0.000125,1.5625e-11,95.79685078,0.002814545443,0
11855,0.088875,0.004875,0.000125,1.5625e-11,95.80246358,0.002811816904,0
11856,0.089125,0.004875,0.000125,1.5625e-11,95.80807081,0.002809063549,0
11857,0.089375,0.004875,0.000125,1.5625e-11,95.81367243,0.002806285747,0
11858,0.089625,0.004875,0.000125,1.5625e-11,95.81926839,0.002803483897,0
11859,0.089875,0.004875,0.000125,1.5625e-11,95.82485864,0.002800658427,0
11860,0.090125,0.004875,0.000125,1.5625e-11,95.83044314,0.002797809782,0
11861,0.090375,0.004875,0.000125,1.5625e-11,95.83602185,0.002794938414,0
11862,0.090625,0.004875,0.000125,1.5625e-11,95.84159471,0.002792044768,0
11863,0.090875,0.004875,0.000125,1.5625e-11,95.84716169,0.002789129279,0
11864,0.091125,0.004875,0.000125,1.5625e-11,95.85272274,0.002786192362,0
11865,0.091375,0.004875,0.000125,1.5625e-11,95.85827782,0.002783234411,0
11866,0.091625,0.004875,0.000125,1.5625e-11,95.8638269,0.0027802558,0
11867,0.091875,0.004875,0.000125,1.5625e-11,95.86936993,0.002777256887,0
11868,0.092125,0.004875,0.000125,1.5625e-11,95.87490686,0.002774238019,0
11869,0.092375,0.004875,0.000125,1.5625e-11,95.88043767,0.002771199538,0
11870,0.092625,0.004875,0.000125,1.5625e-11,95.88596231,0.002768141788,0
11871,0.092875,0.004875,0.000125,1.5625e-11,95.89148074,0.002765065114,0
11872,0.093125,0.004875,0.000125,1.5625e-11,95.89699294,0.002761969871,0
11873,0.093375,0.004875,0.000125,1.5625e-11,95.90249885,0.002758856422,0
11874,0.093625,0.004875,0.000125,1.5625e-11,95.90799845,0.002755725138,0
11875,0.093875,0.004875,0.000125,1.5625e-11,95.9134917,0.002752576402,0
11876,0.094125,0.004875,0.000125,1.5625e-11,95.91897857,0.002749410604,0
11877,0.094375,0.004875,0.000125,1.5625e-11,95.92445903,0.002746228146,0
11878,0.094625,0.004875,0.000125,1.5625e-11,95.92993304,0.002743029445,0
11879,0.094875,0.004875,0.000125,1.5625e-11,95.93540058,0.002739814929,0
11880,0.095125,0.004875,0.000125,1.5625e-11,95.94086161,0.002736585043,0
11881,0.095375,0.004875,0.000125,1.5625e-11,95.94631611,0.00273334025,0
11882,0.095625,0.004875,0.000125,1.5625e-11,95.95176404,0.002730081037,0
11883,0.095875,0.004875,0.000125,1.5625e-11,95.95720539,0.002726807922,0
11884,0.096125,0.004875,0.000125,1.5625e-11,95.96264012,0.002723521462,0
11885,0.096375,0.004875,0.000125,1.5625e-11,95.96806821,0.00272022226,0
11886,0.096625,0.004875,0.000125,1.5625e-11,95.97348963,0.002716910969,0
11887,0.096875,0.004875,0.000125,1.5625e-11,95.97890437,0.002713588296,0
11888,0.097125,0.004875,0.000125,1.5625e-11,95.9843124,0.002710255004,0
11889,0.097375,0.004875,0.000125,1.5625e-11,95.9897137,0.002706911912,0
11890,0.097625,0.004875,0.000125,1.5625e-11,95.99510826,0.002703559901,0
11891,0.097875,0.004875,0.000125,1.5625e-11,96.00049606,0.002700199916,0
11892,0.098125,0.004875,0.000125,1.5625e-11,96.00587708,0.002696832982,0
11893,0.098375,0.004875,0.000125,1.5625e-11,96.01125131,0.002693460223,0
11894,0.098625,0.004875,0.000125,1.5625e-11,96.01661875,0.002690082884,0
11895,0.098875,0.004875,0.000125,1.5625e-11,96.02197937,0.002686702361,0
11896,0.099125,0.004875,0.000125,1.5625e-11,96.02733319,0.002683320219,0
11897,0.099375,0.004875,0.000125,1.5625e-11,96.0326802,0.002679938207,0
11898,0.099625,0.004875,0.000125,1.5625e-11,96.03802039,0.002676558274,0
11899,0.099875,0.004875,0.000125,1.5625e-11,96.04335379,0.002673182598,0
11900,0.100125,0.004875,0.000125,1.5625e-11,96.04868039,0.002669813626,0
11901,0.100375,0.004875,0.000125,1.5625e-11,96.05400022,0.002666454117,0
11902,0.100625,0.004875,0.000125,1.5625e-11,96.0593133,0.002663107205,0
11903,0.100875,0.004875,0.000125,1.5625e-11,96.06461966,0.002659776453,0
11904,0.101125,0.004875,0.000125,1.5625e-11,96.06991933,0.002656465933,0
11905,0.101375,0.004875,0.000125,1.5625e-11,96.07521237,0.002653180289,0
11906,0.101625,0.004875,0.000125,1.5625e-11,96.08049882,0.00264992483,0
11907,0.101875,0.004875,0.000125,1.5625e-11,96.08577876,0.00264670561,0
11908,0.102125,0.004875,0.000125,1.5625e-11,96.09105226,0.002643529539,0
11909,0.102375,0.004875,0.000125,1.5625e-11,96.09631942,0.002640404497,0
11910,0.102625,0.004875,0.000125,1.5625e-11,96.10158035,0.002637339473,0
11911,0.102875,0.004875,0.000125,1.5625e-11,96.10683517,0.00263434473,0
11912,0.103125,0.004875,0.000125,1.5625e-11,96.11208404,0.002631431978,0
11913,0.103375,0.004875,0.000125,1.5625e-11,96.11732714,0.002628614602,0
11914,0.103625,0.004875,0.000125,1.5625e-11,96.12256467,0.00262590786,0
11915,0.103875,0.004875,0.000125,1.5625e-11,96.12779687,0.002623329226,0
11916,0.104125,0.004875,0.000125,1.5625e-11,96.133024,0.002620898568,0
11917,0.104375,0.004875,0.000125,1.5625e-11,96.13824639,0.002618638753,0
11918,0.104625,0.004875,0.000125,1.5625e-11,96.14346441,0.002616575639,0
11919,0.104875,0.004875,0.000125,1.5625e-11,96.14867846,0.002614739334,0
11920,0.105125,0.004875,0.000125,1.5625e-11,96.15388904,0.002613163468,0
11921,0.105375,0.004875,0.000125,1.5625e-11,96.1590967,0.002611888192,0
11922,0.105625,0.004875,0.000125,1.5625e-11,96.16430207,0.002610957145,0
11923,0.105875,0.004875,0.000125,1.5625e-11,96.16950591,0.002610424828,0
11924,0.106125,0.004875,0.000125,1.5625e-11,96.17470902,0.002610347384,0
11925,0.106375,0.004875,0.000125,1.5625e-11,96.17991247,0.00261078068,0
11926,0.106625,0.004875,0.000125,1.5625e-11,96.18511723,0.002611802563,0
11927,0.106875,0.004875,0.000125,1.5625e-11,96.1903246,0.002613505673,0
11928,0.107125,0.004875,0.000125,1.5625e-11,96.19553604,0.002615991726,0
11929,0.107375,0.004875,0.000125,1.5625e-11,96.20075322,0.002619374628,0
11930,0.107625,0.004875,0.000125,1.5625e-11,96.20597804,0.002623785114,0
11931,0.107875,0.004875,0.000125,1.5625e-11,96.21121269,0.002629373394,0
11932,0.108125,0.004875,0.000125,1.5625e-11,96.21645968,0.002636311347,0
11933,0.108375,0.004875,0.000125,1.5625e-11,96.22172187,0.002644795502,0
11934,0.108625,0.004875,0.000125,1.5625e-11,96.22700257,0.002655050732,0
11935,0.108875,0.004875,0.000125,1.5625e-11,96.23230553,0.00266733443,0
11936,0.109125,0.004875,0.000125,1.5625e-11,96.23763507,0.002681941211,0
11937,0.109375,0.004875,0.000125,1.5625e-11,96.24299613,0.002699208283,0
11938,0.109625,0.004875,0.000125,1.5625e-11,96.24839438,0.00271952163,0
11939,0.109875,0.004875,0.000125,1.5625e-11,96.25383629,0.002743323111,0
11940,0.110125,0.004875,0.000125,1.5625e-11,96.25932928,0.00277111861,0
11941,0.110375,0.004875,0.000125,1.5625e-11,96.26488184,0.002803487361,0
11942,0.110625,0.004875,0.000125,1.5625e-11,96.27050371,0.002841092582,0
11943,0.110875,0.004875,0.000125,1.5625e-11,96.27620601,0.002884693552,0
11944,0.111125,0.004875,0.000125,1.5625e-11,96.28200151,0.002935159244,0
11945,0.111375,0.004875,0.000125,1.5625e-11,96.28790479,0.002993483768,0
11946,0.111625,0.004875,0.000125,1.5625e-11,96.29393259,0.003060804084,0
11947,0.111875,0.004875,0.000125,1.5625e-11,96.30010402,0.003138420427,0
11948,0.112125,0.004875,0.000125,1.5625e-11,96.30644098,0.003227819691,0
11949,0.112375,0.004875,0.000125,1.5625e-11,96.31296852,0.003330701962,0
11950,0.112625,0.004875,0.000125,1.5625e-11,96.31971533,0.003449010619,0
11951,0.112875,0.004875,0.000125,1.5625e-11,96.32671419,0.003584966546,0
11952,0.113125,0.004875,0.000125,1.5625e-11,96.33400262,0.003741106982,0
11953,0.113375,0.004875,0.000125,1.5625e-11,96.34162353,0.003920329555,0
11954,0.113625,0.004875,0.000125,1.5625e-11,96.349626,0.004125942086,0
11955,0.113875,0.004875,0.000125,1.5625e-11,96.3580661,0.004361718837,0
11956,0.114125,0.004875,0.000125,1.5625e-11,96.36700796,0.004631963904,0
11957,0.114375,0.004875,0.000125,1.5625e-11,96.37652481,0.004941582459,0
11958,0.114625,0.004875,0.000125,1.5625e-11,96.38670031,0.005296160598,0
11959,0.114875,0.004875,0.000125,1.5625e-11,96.39762998,0.005702054476,0
11960,0.115125,0.004875,0.000125,1.5625e-11,96.4094228,0.006166489426,0
11961,0.115375,0.004875,0.000125,1.5625e-11,96.4222031,0.006697669591,0
11962,0.115625,0.004875,0.000125,1.5625e-11,96.43611258,0.007304898457,0
11963,0.115875,0.004875,0.000125,1.5625e-11,96.45131263,0.007998710372,0
11964,0.116125,0.004875,0.000125,1.5625e-11,96.46798699,0.008791012746,0
11965,0.116375,0.004875,0.000125,1.5625e-11,96.48634454,0.009695238024,0
11966,0.116625,0.004875,0.000125,1.5625e-11,96.50662258,0.01072650373,0
11967,0.116875,0.004875,0.000125,1.5625e-11,96.52909032,0.0119017778,0
11968,0.117125,0.004875,0.000125,1.5625e-11,96.55405276,0.01324004487,0
11969,0.117375,0.004875,0.000125,1.5625e-11,96.5818549,0.01476246752,0
11970,0.117625,0.004875,0.000125,1.5625e-11,96.61288622,0.01649253365,0
11971,0.117875,0.004875,0.000125,1.5625e-11,96.64758551,0.01845617842,0
11972,0.118125,0.004875,0.000125,1.5625e-11,96.68644586,0.02068186514,0
11973,0.118375,0.004875,0.000125,1.5625e-11,96.73001982,0.02320060473,0
11974,0.118625,0.004875,0.000125,1.5625e-11,96.77892451,0.02604588792,0
11975,0.118875,0.004875,0.000125,1.5625e-11,96.83384645,0.02925349754,0
11976,0.119125,0.004875,0.000125,1.5625e-11,96.89554604,0.03286116107,0
11977,0.119375,0.004875,0.000125,1.5625e-11,96.96486104,0.03690799554,0
11978,0.119625,0.004875,0.000125,1.5625e-11,97.0427088,0.04143368873,0
11979,0.119875,0.004875,0.000125,1.5625e-11,97.13008655,0.04647735371,0
11980,0.120125,0.004875,0.000125,1.5625e-11,97.22806917,0.05207598838,0
11981,0.120375,0.004875,0.000125,1.5625e-11,97.33780332,0.0582624709,0
11982,0.120625,0.004875,0.000125,1.5625e-11,97.46049726,0.06506302789,0
11983,0.120875,0.004875,0.000125,1.5625e-11,97.59740499,0.07249412825,0
11984,0.121125,0.004875,0.000125,1.5625e-11,97.74980361,0.08055878649,0
11985,0.121375,0.004875,0.000125,1.5625e-11,97.91896277,0.0892423095,0
11986,0.121625,0.004875,0.000125,1.5625e-11,98.10610495,0.0985075946,0
11987,0.121875,0.004875,0.000125,1.5625e-11,98.31235605,0.1082901887,0
11988,0.122125,0.004875,0.000125,1.5625e-11,98.53868572,0.1184934471,0
11989,0.122375,0.004875,0.000125,1.5625e-11,98.78583825,0.1289842851,0
11990,0.122625,0.004875,0.000125,1.5625e-11,99.05425551,0.1395901754,0
11991,0.122875,0.004875,0.000125,1.5625e-11,99.3439951,0.1500981969,0
11992,0.123125,0.004875,0.000125,1.5625e-11,99.65464873,0.1602570341,0
11993,0.123375,0.004875,0.000125,1.5625e-11,99.98526761,0.1697828124,0
11994,0.123625,0.004875,0.000125,1.5625e-11,100.3343026,0.1783694941,0
11995,0.123875,0.004875,0.000125,1.5625e-11,100.6995726,0.1857040984,0
11996,0.124125,0.004875,0.000125,1.5625e-11,101.0782567,0.1914865516,0
11997,0.124375,0.004875,0.000125,1.5625e-11,101.4669724,0.195452282,0
11998,0.124625,0.004875,0.000125,1.5625e-11,101.8617134,0.197397585,0
11999,0.124875,0.004875,0.000125,1.5625e-11,102.2584306,0.1971961824,0
12000,0.025125,0.005125,0.000125,1.5625e-11,99.0939457,0.08831045842,0
12001,0.025375,0.005125,0.000125,1.5625e-11,98.91192979,0.09316443505,0
12002,0.025625,0.005125,0.000125,1.5625e-11,98.72075856,0.09731534694,0
12003,0.025875,0.005125,0.000125,1.5625e-11,98.5219836,0.1006339823,0
12004,0.026125,0.005125,0.000125,1.5625e-11,98.31740708,0.1030203509,0
12005,0.026375,0.005125,0.000125,1.5625e-11,98.10895912,0.1044105987,0
12006,0.026625,0.005125,0.000125,1.5625e-11,97.89886389,0.1047824181,0
12007,0.026875,0.005125,0.000125,1.5625e-11,97.68872452,0.1041545541,0
12008,0.027125,0.005125,0.000125,1.5625e-11,97.4811013,0.1025816236,0
12009,0.027375,0.005125,0.000125,1.5625e-11,97.27753184,0.1001441864,0
12010,0.027625,0.005125,0.000125,1.5625e-11,97.07966084,0.09694952299,0
12011,0.027875,0.005125,0.000125,1.5625e-11,96.88894064,0.093120809,0
12012,0.028125,0.005125,0.000125,1.5625e-11,96.70651851,0.0887871984,0
12013,0.028375,0.005125,0.000125,1.5625e-11,96.53326894,0.08407714828,0
12014,0.028625,0.005125,0.000125,1.5625e-11,96.36981611,0.07911299603,0
12015,0.028875,0.005125,0.000125,1.5625e-11,96.21654698,0.07400672233,0
12016,0.029125,0.005125,0.000125,1.5625e-11,96.07363395,0.06885723076,0
12017,0.029375,0.005125,0.000125,1.5625e-11,95.94106437,0.06374897497,0
12018,0.029625,0.005125,0.000125,1.5625e-11,95.81867124,0.05875162813,0
12019,0.029875,0.005125,0.000125,1.5625e-11,95.70616294,0.05392054154,0
12020,0.030125,0.005125,0.000125,1.5625e-11,95.60315149,0.04929776464,0
12021,0.030375,0.005125,0.000125,1.5625e-11,95.50917805,0.04491341727,0
12022,0.030625,0.005125,0.000125,1.5625e-11,95.42373551,0.04078724171,0
12023,0.030875,0.005125,0.000125,1.5625e-11,95.34628765,0.03693020258,0
12024,0.031125,0.005125,0.000125,1.5625e-11,95.27628511,0.03334604111,0
12025,0.031375,0.005125,0.000125,1.5625e-11,95.21317829,0.03003271909,0
12026,0.031625,0.005125,0.000125,1.5625e-11,95.15642746,0.0269837165,0
12027,0.031875,0.005125,0.000125,1.5625e-11,95.10551041,0.02418916262,0
12028,0.032125,0.005125,0.000125,1.5625e-11,95.05992807,0.02163680072,0
12029,0.032375,0.005125,0.000125,1.5625e-11,95.01920825,0.01931278673,0
12030,0.032625,0.005125,0.000125,1.5625e-11,94.98290808,0.01720234593,0
12031,0.032875,0.005125,0.000125,1.5625e-11,94.95061513,0.01529028774,0
12032,0.033125,0.005125,0.000125,1.5625e-11,94.92194785,0.01356142042,0
12033,0.033375,0.005125,0.000125,1.5625e-11,94.89655497,0.01200084617,0
12034,0.033625,0.005125,0.000125,1.5625e-11,94.87411489,0.01059420757,0
12035,0.033875,0.005125,0.000125,1.5625e-11,94.85433394,0.009327815958,0
12036,0.034125,0.005125,0.000125,1.5625e-11,94.83694555,0.008188801821,0
12037,0.034375,0.005125,0.000125,1.5625e-11,94.8217075,0.007165103915,0
12038,0.034625,0.005125,0.000125,1.5625e-11,94.80840172,0.006245604242,0
12039,0.034875,0.005125,0.000125,1.5625e-11,94.79683018,0.005419959172,0
12040,0.035125,0.005125,0.000125,1.5625e-11,94.78681666,0.004678841804,0
12041,0.035375,0.005125,0.000125,1.5625e-11,94.77819976,0.004013499973,0
12042,0.035625,0.005125,0.000125,1.5625e-11,94.77083919,0.003416359007,0
12043,0.035875,0.005125,0.000125,1.5625e-11,94.76460237,0.002879947215,0
12044,0.036125,0.005125,0.000125,1.5625e-11,94.75938102,0.002398493157,0
12045,0.036375,0.005125,0.000125,1.5625e-11,94.75506242,0.001965177164,0
12046,0.036625,0.005125,0.000125,1.5625e-11,94.7515701,0.001576528597,0
12047,0.036875,0.005125,0.000125,1.5625e-11,94.74879862,0.001224772519,0
12048,0.037125,0.005125,0.000125,1.5625e-11,94.74671153,0.000910780324,0
12049,0.037375,0.005125,0.000125,1.5625e-11,94.74518775,0.0006200184781,0
12050,0.037625,0.005125,0.000125,1.5625e-11,94.74426138,0.0003584346952,0
12051,0.037875,0.005125,0.000125,1.5625e-11,94.74374175,0.0001429719089,0
12052,0.038125,0.005125,0.000125,1.5625e-11,94.74378607,-7.451166845e-05,0
12053,0.038375,0.005125,0.000125,1.5625e-11,94.74408974,-0.0002612578387,0
12054,0.038625,0.005125,0.000125,1.5625e-11,94.74479258,-0.0004299267715,0
12055,0.038875,0.005125,0.000125,1.5625e-11,94.74582934,-0.0005857941701,0
12056,0.039125,0.005125,0.000125,1.5625e-11,94.74715762,-0.0007285491548,0
12057,0.039375,0.005125,0.000125,1.5625e-11,94.74875471,-0.0008584742757,0
12058,0.039625,0.005125,0.000125,1.5625e-11,94.75060011,-0.0009769842321,0
12059,0.039875,0.005125,0.000125,1.5625e-11,94.75267222,-0.001085451726,0
12060,0.040125,0.005125,0.000125,1.5625e-11,94.75495119,-0.001184917149,0
12061,0.040375,0.005125,0.000125,1.5625e-11,94.75741988,-0.001276266841,0
12062,0.040625,0.005125,0.000125,1.5625e-11,94.76006311,-0.001360322411,0
12063,0.040875,0.005125,0.000125,1.5625e-11,94.76286719,-0.001437829528,0
12064,0.041125,0.005125,0.000125,1.5625e-11,94.76581973,-0.001509448555,0
12065,0.041375,0.005125,0.000125,1.5625e-11,94.76890959,-0.001575764433,0
12066,0.041625,0.005125,0.000125,1.5625e-11,94.77212675,-0.001637298501,0
12067,0.041875,0.005125,0.000125,1.5625e-11,94.77546217,-0.001694516138,0
12068,0.042125,0.005125,0.000125,1.5625e-11,94.7789077,-0.001747832625,0
12069,0.042375,0.005125,0.000125,1.5625e-11,94.78245594,-0.001797618732,0
12070,0.042625,0.005125,0.000125,1.5625e-11,94.7861002,-0.001844205797,0
12071,0.042875,0.005125,0.000125,1.5625e-11,94.78983443,-0.001887890015,0
12072,0.043125,0.005125,0.000125,1.5625e-11,94.79365312,-0.001928936112,0
12073,0.043375,0.005125,0.000125,1.5625e-11,94.79755124,-0.001967580629,0
12074,0.043625,0.005125,0.000125,1.5625e-11,94.80152425,-0.002004034989,0
12075,0.043875,0.005125,0.000125,1.5625e-11,94.80556797,-0.002038488321,0
12076,0.044125,0.005125,0.000125,1.5625e-11,94.80967858,-0.00207111001,0
12077,0.044375,0.005125,0.000125,1.5625e-11,94.81385259,-0.002102051876,0
12078,0.044625,0.005125,0.000125,1.5625e-11,94.8180868,-0.002131450017,0
12079,0.044875,0.005125,0.000125,1.5625e-11,94.82237825,-0.00215942637,0
12080,0.045125,0.005125,0.000125,1.5625e-11,94.82672422,-0.002186090069,0
12081,0.045375,0.005125,0.000125,1.5625e-11,94.8311222,-0.002211538736,0
12082,0.045625,0.005125,0.000125,1.5625e-11,94.83556985,-0.002235859733,0
12083,0.045875,0.005125,0.000125,1.5625e-11,94.84006501,-0.002259131457,0
12084,0.046125,0.005125,0.000125,1.5625e-11,94.84460566,-0.002281424603,0
12085,0.046375,0.005125,0.000125,1.5625e-11,94.84918991,-0.002302803335,0
12086,0.046625,0.005125,0.000125,1.5625e-11,94.85381599,-0.002323326224,0
12087,0.046875,0.005125,0.000125,1.5625e-11,94.85848225,-0.002343046934,0
12088,0.047125,0.005125,0.000125,1.5625e-11,94.86318713,-0.00236201468,0
12089,0.047375,0.005125,0.000125,1.5625e-11,94.86792919,-0.00238027457,0
12090,0.047625,0.005125,0.000125,1.5625e-11,94.87270705,-0.002397867912,0
12091,0.047875,0.005125,0.000125,1.5625e-11,94.87751941,-0.002414832521,0
12092,0.048125,0.005125,0.000125,1.5625e-11,94.88236506,-0.002431203045,0
12093,0.048375,0.005125,0.000125,1.5625e-11,94.88724285,-0.002447011282,0
12094,0.048625,0.005125,0.000125,1.5625e-11,94.89215168,-0.002462286513,0
12095,0.048875,0.005125,0.000125,1.5625e-11,94.89709052,-0.002477055792,0
12096,0.049125,0.005125,0.000125,1.5625e-11,94.90205837,-0.00249134418,0
12097,0.049375,0.005125,0.000125,1.5625e-11,94.9070543,-0.002505174894,0
12098,0.049625,0.005125,0.000125,1.5625e-11,94.91207741,-0.002518569413,0
12099,0.049875,0.005125,0.000125,1.5625e-11,94.91712686,-0.002531547565,0
12100,0.050125,0.005125,0.000125,1.5625e-11,94.92220183,-0.002544127635,0
12101,0.050375,0.005125,0.000125,1.5625e-11,94.92730154,-0.002556326513,0
12102,0.050625,0.005125,0.000125,1.5625e-11,94.93242526,-0.002568159854,0
12103,0.050875,0.005125,0.000125,1.5625e-11,94.93757226,-0.002579642243,0
12104,0.051125,0.005125,0.000125,1.5625e-11,94.94274185,-0.002590787313,0
12105,0.051375,0.005125,0.000125,1.5625e-11,94.94793337,-0.002601607837,0
12106,0.051625,0.005125,0.000125,1.5625e-11,94.95314618,-0.002612115793,0
12107,0.051875,0.005125,0.000125,1.5625e-11,94.95837966,-0.002622322419,0
12108,0.052125,0.005125,0.000125,1.5625e-11,94.96363322,-0.002632238268,0
12109,0.052375,0.005125,0.000125,1.5625e-11,94.9689063,-0.002641873267,0
12110,0.052625,0.005125,0.000125,1.5625e-11,94.97419834,-0.002651236802,0
12111,0.052875,0.005125,0.000125,1.5625e-11,94.9795088,-0.002660337813,0
12112,0.053125,0.005125,0.000125,1.5625e-11,94.98483719,-0.002669184882,0
12113,0.053375,0.005125,0.000125,1.5625e-11,94.99018299,-0.002677786305,0
12114,0.053625,0.005125,0.000125,1.5625e-11,94.99554571,-0.002686150099,0
12115,0.053875,0.005125,0.000125,1.5625e-11,95.0009249,-0.00269428393,0
12116,0.054125,0.005125,0.000125,1.5625e-11,95.00632009,-0.002702194997,0
12117,0.054375,0.005125,0.000125,1.5625e-11,95.01173084,-0.002709889953,0
12118,0.054625,0.005125,0.000125,1.5625e-11,95.01715673,-0.002717374904,0
12119,0.054875,0.005125,0.000125,1.5625e-11,95.02259733,-0.002724655461,0
12120,0.055125,0.005125,0.000125,1.5625e-11,95.02805224,-0.002731736797,0
12121,0.055375,0.005125,0.000125,1.5625e-11,95.03352107,-0.002738623741,0
12122,0.055625,0.005125,0.000125,1.5625e-11,95.03900343,-0.002745320916,0
12123,0.055875,0.005125,0.000125,1.5625e-11,95.04449896,-0.002751832867,0
12124,0.056125,0.005125,0.000125,1.5625e-11,95.05000729,-0.002758164178,0
12125,0.056375,0.005125,0.000125,1.5625e-11,95.05552807,-0.002764319528,0
12126,0.056625,0.005125,0.000125,1.5625e-11,95.06106094,-0.002770303656,0
12127,0.056875,0.005125,0.000125,1.5625e-11,95.06660556,-0.002776121247,0
12128,0.057125,0.005125,0.000125,1.5625e-11,95.07216161,-0.002781776785,0
12129,0.057375,0.005125,0.000125,1.5625e-11,95.07772875,-0.002787274439,0
12130,0.057625,0.005125,0.000125,1.5625e-11,95.08330668,-0.002792618006,0
12131,0.057875,0.005125,0.000125,1.5625e-11,95.08889508,-0.002797810886,0
12132,0.058125,0.005125,0.000125,1.5625e-11,95.09449365,-0.002802856115,0
12133,0.058375,0.005125,0.000125,1.5625e-11,95.10010211,-0.002807756464,0
12134,0.058625,0.005125,0.000125,1.5625e-11,95.10572015,-0.002812514588,0
12135,0.058875,0.005125,0.000125,1.5625e-11,95.11134751,-0.0028171332,0
12136,0.059125,0.005125,0.000125,1.5625e-11,95.11698391,-0.002821615208,0
12137,0.059375,0.005125,0.000125,1.5625e-11,95.12262908,-0.002825963822,0
12138,0.059625,0.005125,0.000125,1.5625e-11,95.12828275,-0.002830182523,0
12139,0.059875,0.005125,0.000125,1.5625e-11,95.13394468,-0.002834274958,0
12140,0.060125,0.005125,0.000125,1.5625e-11,95.13961461,-0.002838244796,0
12141,0.060375,0.005125,0.000125,1.5625e-11,95.14529229,-0.002842095556,0
12142,0.060625,0.005125,0.000125,1.5625e-11,95.15097749,-0.002845830405,0
12143,0.060875,0.005125,0.000125,1.5625e-11,95.15666998,-0.002849451977,0
12144,0.061125,0.005125,0.000125,1.5625e-11,95.16236953,-0.002852962307,0
12145,0.061375,0.005125,0.000125,1.5625e-11,95.1680759,-0.002856362904,0
12146,0.061625,0.005125,0.000125,1.5625e-11,95.17378889,-0.00285965493,0
12147,0.061875,0.005125,0.000125,1.5625e-11,95.17950827,-0.002862839408,0
12148,0.062125,0.005125,0.000125,1.5625e-11,95.18523383,-0.002865917435,0
12149,0.062375,0.005125,0.000125,1.5625e-11,95.19096536,-0.002868890308,0
12150,0.062625,0.005125,0.000125,1.5625e-11,95.19670265,-0.002871759536,0
12151,0.062875,0.005125,0.000125,1.5625e-11,95.2024455,-0.002874526864,0
12152,0.063125,0.005125,0.000125,1.5625e-11,95.20819371,-0.002877194311,0
12153,0.063375,0.005125,0.000125,1.5625e-11,95.21394708,-0.002879764115,0
12154,0.063625,0.005125,0.000125,1.5625e-11,95.21970541,-0.00288223859,0
12155,0.063875,0.005125,0.000125,1.5625e-11,95.22546852,-0.002884619981,0
12156,0.064125,0.005125,0.000125,1.5625e-11,95.23123623,-0.002886910352,0
12157,0.064375,0.005125,0.000125,1.5625e-11,95.23700833,-0.0028891115,0
12158,0.064625,0.005125,0.000125,1.5625e-11,95.24278467,-0.002891224955,0
12159,0.064875,0.005125,0.000125,1.5625e-11,95.24856505,-0.002893252072,0
12160,0.065125,0.005125,0.000125,1.5625e-11,95.25434931,-0.002895193944,0
12161,0.065375,0.005125,0.000125,1.5625e-11,95.26013727,-0.002897051346,0
12162,0.065625,0.005125,0.000125,1.5625e-11,95.26592876,-0.00289882489,0
12163,0.065875,0.005125,0.000125,1.5625e-11,95.27172362,-0.002900515213,0
12164,0.066125,0.005125,0.000125,1.5625e-11,95.27752168,-0.002902123047,0
12165,0.066375,0.005125,0.000125,1.5625e-11,95.28332278,-0.002903649247,0
12166,0.066625,0.005125,0.000125,1.5625e-11,95.28912676,-0.002905094835,0
12167,0.066875,0.005125,0.000125,1.5625e-11,95.29493345,-0.002906460985,0
12168,0.067125,0.005125,0.000125,1.5625e-11,95.30074271,-0.002907749114,0
12169,0.067375,0.005125,0.000125,1.5625e-11,95.30655437,-0.002908960929,0
12170,0.067625,0.005125,0.000125,1.5625e-11,95.31236829,-0.002910098048,0
12171,0.067875,0.005125,0.000125,1.5625e-11,95.31818431,-0.002911161777,0
12172,0.068125,0.005125,0.000125,1.5625e-11,95.3240023,-0.002912153241,0
12173,0.068375,0.005125,0.000125,1.5625e-11,95.32982209,-0.002913073417,0
12174,0.068625,0.005125,0.000125,1.5625e-11,95.33564355,-0.00291392304,0
12175,0.068875,0.005125,0.000125,1.5625e-11,95.34146654,-0.002914702698,0
12176,0.069125,0.005125,0.000125,1.5625e-11,95.34729091,-0.002915412594,0
12177,0.069375,0.005125,0.000125,1.5625e-11,95.35311653,-0.002916053834,0
12178,0.069625,0.005125,0.000125,1.5625e-11,95.35894325,-0.002916627862,0
12179,0.069875,0.005125,0.000125,1.5625e-11,95.36477094,-0.002917134957,0
