cellI,x,y,z,V,Ux,Uy,Uz
18361,0.115375,0.008875,0.000125,1.5625e-11,91.773884,-0.09462055707,0
18362,0.115625,0.008875,0.000125,1.5625e-11,91.76253479,-0.1026271472,0
18363,0.115875,0.008875,0.000125,1.5625e-11,91.75045979,-0.1117880362,0
18364,0.116125,0.008875,0.000125,1.5625e-11,91.73755482,-0.1222705821,0
18365,0.116375,0.008875,0.000125,1.5625e-11,91.72370143,-0.1342675178,0
18366,0.116625,0.008875,0.000125,1.5625e-11,91.70876516,-0.1480011078,0
18367,0.116875,0.008875,0.000125,1.5625e-11,91.69259364,-0.1637280273,0
18368,0.117125,0.008875,0.000125,1.5625e-11,91.67501463,-0.1817451113,0
18369,0.117375,0.008875,0.000125,1.5625e-11,91.65583391,-0.2023961519,0
18370,0.117625,0.008875,0.000125,1.5625e-11,91.63483309,-0.2260799688,0
18371,0.117875,0.008875,0.000125,1.5625e-11,91.6117675,-0.253260047,0
18372,0.118125,0.008875,0.000125,1.5625e-11,91.58636418,-0.2844760884,0
18373,0.118375,0.008875,0.000125,1.5625e-11,91.55832023,-0.3203578822,0
18374,0.118625,0.008875,0.000125,1.5625e-11,91.52730171,-0.3616420235,0
18375,0.118875,0.008875,0.000125,1.5625e-11,91.49294365,-0.4091921805,0
18376,0.119125,0.008875,0.000125,1.5625e-11,91.45485146,-0.464023805,0
18377,0.119375,0.008875,0.000125,1.5625e-11,91.41260502,-0.5273344034,0
18378,0.119625,0.008875,0.000125,1.5625e-11,91.36576645,-0.6005407478,0
18379,0.119875,0.008875,0.000125,1.5625e-11,91.31389387,-0.685324709,0
18380,0.120125,0.008875,0.000125,1.5625e-11,91.2565638,-0.783689753,0
18381,0.120375,0.008875,0.000125,1.5625e-11,91.19340677,-0.8980305164,0
18382,0.120625,0.008875,0.000125,1.5625e-11,91.12416236,-1.031218101,0
18383,0.120875,0.008875,0.000125,1.5625e-11,91.04876317,-1.186703555,0
18384,0.121125,0.008875,0.000125,1.5625e-11,90.96746119,-1.368641333,0
18385,0.121375,0.008875,0.000125,1.5625e-11,90.88101621,-1.582032794,0
18386,0.121625,0.008875,0.000125,1.5625e-11,90.79097439,-1.832885861,0
18387,0.121875,0.008875,0.000125,1.5625e-11,90.70007732,-2.128377714,0
18388,0.122125,0.008875,0.000125,1.5625e-11,90.61285745,-2.476990793,0
18389,0.122375,0.008875,0.000125,1.5625e-11,90.53649088,-2.888556941,0
18390,0.122625,0.008875,0.000125,1.5625e-11,90.48199705,-3.374096913,0
18391,0.122875,0.008875,0.000125,1.5625e-11,90.46586276,-3.945215082,0
18392,0.123125,0.008875,0.000125,1.5625e-11,90.51211621,-4.612731087,0
18393,0.123375,0.008875,0.000125,1.5625e-11,90.65481797,-5.383808354,0
18394,0.123625,0.008875,0.000125,1.5625e-11,90.93995374,-6.256930661,0
18395,0.123875,0.008875,0.000125,1.5625e-11,91.42807082,-7.21391777,0
18396,0.124125,0.008875,0.000125,1.5625e-11,92.18605016,-8.204599277,0
18397,0.124375,0.008875,0.000125,1.5625e-11,93.295703,-9.14589715,0
18398,0.124625,0.008875,0.000125,1.5625e-11,94.77769441,-9.849434149,0
18399,0.124875,0.008875,0.000125,1.5625e-11,96.63157996,-10.17442981,0
18400,0.025125,0.009125,0.000125,1.5625e-11,102.0619354,3.136435279,0
18401,0.025375,0.009125,0.000125,1.5625e-11,101.8276015,3.93108303,0
18402,0.025625,0.009125,0.000125,1.5625e-11,101.334991,4.725729315,0
18403,0.025875,0.009125,0.000125,1.5625e-11,100.6053244,5.396108997,0
18404,0.026125,0.009125,0.000125,1.5625e-11,99.70267609,5.851928535,0
18405,0.026375,0.009125,0.000125,1.5625e-11,98.7108342,6.034511066,0
18406,0.026625,0.009125,0.000125,1.5625e-11,97.7375397,5.959782788,0
18407,0.026875,0.009125,0.000125,1.5625e-11,96.8719743,5.689466742,0
18408,0.027125,0.009125,0.000125,1.5625e-11,96.15227633,5.293857809,0
18409,0.027375,0.009125,0.000125,1.5625e-11,95.58175709,4.835231703,0
18410,0.027625,0.009125,0.000125,1.5625e-11,95.14627425,4.362936306,0
18411,0.027875,0.009125,0.000125,1.5625e-11,94.82168607,3.904127729,0
18412,0.028125,0.009125,0.000125,1.5625e-11,94.58654568,3.473281929,0
18413,0.028375,0.009125,0.000125,1.5625e-11,94.42264603,3.07837869,0
18414,0.028625,0.009125,0.000125,1.5625e-11,94.31354817,2.722538444,0
18415,0.028875,0.009125,0.000125,1.5625e-11,94.24507279,2.405047033,0
18416,0.029125,0.009125,0.000125,1.5625e-11,94.20610935,2.123690021,0
18417,0.029375,0.009125,0.000125,1.5625e-11,94.18818195,1.875342823,0
18418,0.029625,0.009125,0.000125,1.5625e-11,94.18478477,1.656898588,0
18419,0.029875,0.009125,0.000125,1.5625e-11,94.19099847,1.464870289,0
18420,0.030125,0.009125,0.000125,1.5625e-11,94.20324848,1.296306484,0
18421,0.030375,0.009125,0.000125,1.5625e-11,94.21898584,1.148123044,0
18422,0.030625,0.009125,0.000125,1.5625e-11,94.23633832,1.017964334,0
18423,0.030875,0.009125,0.000125,1.5625e-11,94.25402858,0.9032974986,0
18424,0.031125,0.009125,0.000125,1.5625e-11,94.27112536,0.8023239623,0
18425,0.031375,0.009125,0.000125,1.5625e-11,94.28706923,0.7130184379,0
18426,0.031625,0.009125,0.000125,1.5625e-11,94.30155847,0.6339739149,0
18427,0.031875,0.009125,0.000125,1.5625e-11,94.31445532,0.5638588758,0
18428,0.032125,0.009125,0.000125,1.5625e-11,94.32569874,0.5015275784,0
18429,0.032375,0.009125,0.000125,1.5625e-11,94.33524814,0.4460449726,0
18430,0.032625,0.009125,0.000125,1.5625e-11,94.3431124,0.3965520345,0
18431,0.032875,0.009125,0.000125,1.5625e-11,94.34933005,0.3523585917,0
18432,0.033125,0.009125,0.000125,1.5625e-11,94.35398496,0.3127942019,0
18433,0.033375,0.009125,0.000125,1.5625e-11,94.35714283,0.2774600437,0
18434,0.033625,0.009125,0.000125,1.5625e-11,94.35885855,0.2459428057,0
18435,0.033875,0.009125,0.000125,1.5625e-11,94.35917893,0.2177259349,0
18436,0.034125,0.009125,0.000125,1.5625e-11,94.35820279,0.1924271104,0
18437,0.034375,0.009125,0.000125,1.5625e-11,94.35615371,0.1695649232,0
18438,0.034625,0.009125,0.000125,1.5625e-11,94.35320244,0.1488605996,0
18439,0.034875,0.009125,0.000125,1.5625e-11,94.3493717,0.1301494129,0
18440,0.035125,0.009125,0.000125,1.5625e-11,94.34463838,0.1132303508,0
18441,0.035375,0.009125,0.000125,1.5625e-11,94.33903454,0.09794313445,0
18442,0.035625,0.009125,0.000125,1.5625e-11,94.33260012,0.0840783848,0
18443,0.035875,0.009125,0.000125,1.5625e-11,94.32541833,0.07153486536,0
18444,0.036125,0.009125,0.000125,1.5625e-11,94.31747268,0.0601162387,0
18445,0.036375,0.009125,0.000125,1.5625e-11,94.30881386,0.04974274473,0
18446,0.036625,0.009125,0.000125,1.5625e-11,94.29948512,0.04028874859,0
18447,0.036875,0.009125,0.000125,1.5625e-11,94.28953349,0.03164463323,0
18448,0.037125,0.009125,0.000125,1.5625e-11,94.27899663,0.02372181494,0
18449,0.037375,0.009125,0.000125,1.5625e-11,94.26790607,0.01643962344,0
18450,0.037625,0.009125,0.000125,1.5625e-11,94.2562947,0.009732451254,0
18451,0.037875,0.009125,0.000125,1.5625e-11,94.24420234,0.003542072421,0
18452,0.038125,0.009125,0.000125,1.5625e-11,94.23167311,-0.002191825612,0
18453,0.038375,0.009125,0.000125,1.5625e-11,94.2187195,-0.007524901873,0
18454,0.038625,0.009125,0.000125,1.5625e-11,94.20531273,-0.01246290315,0
18455,0.038875,0.009125,0.000125,1.5625e-11,94.19142673,-0.01700409672,0
18456,0.039125,0.009125,0.000125,1.5625e-11,94.17707149,-0.02117332807,0
18457,0.039375,0.009125,0.000125,1.5625e-11,94.16227574,-0.02500853003,0
18458,0.039625,0.009125,0.000125,1.5625e-11,94.14706638,-0.02854443935,0
18459,0.039875,0.009125,0.000125,1.5625e-11,94.13146316,-0.03180957808,0
18460,0.040125,0.009125,0.000125,1.5625e-11,94.11548496,-0.03482807939,0
18461,0.040375,0.009125,0.000125,1.5625e-11,94.0991397,-0.03762240521,0
18462,0.040625,0.009125,0.000125,1.5625e-11,94.08243102,-0.04021984161,0
18463,0.040875,0.009125,0.000125,1.5625e-11,94.06537402,-0.04262783122,0
18464,0.041125,0.009125,0.000125,1.5625e-11,94.04797855,-0.04479537004,0
18465,0.041375,0.009125,0.000125,1.5625e-11,94.03023414,-0.04674232659,0
18466,0.041625,0.009125,0.000125,1.5625e-11,94.01218291,-0.04854395779,0
18467,0.041875,0.009125,0.000125,1.5625e-11,93.99383585,-0.05021500245,0
18468,0.042125,0.009125,0.000125,1.5625e-11,93.9752034,-0.05176380017,0
18469,0.042375,0.009125,0.000125,1.5625e-11,93.95630006,-0.05320244379,0
18470,0.042625,0.009125,0.000125,1.5625e-11,93.93714139,-0.05453753468,0
18471,0.042875,0.009125,0.000125,1.5625e-11,93.91774026,-0.05577348509,0
18472,0.043125,0.009125,0.000125,1.5625e-11,93.89810715,-0.05691438828,0
18473,0.043375,0.009125,0.000125,1.5625e-11,93.87825169,-0.05796482945,0
18474,0.043625,0.009125,0.000125,1.5625e-11,93.85818408,-0.05892836152,0
18475,0.043875,0.009125,0.000125,1.5625e-11,93.83791249,-0.059809812,0
18476,0.044125,0.009125,0.000125,1.5625e-11,93.81744917,-0.06061866626,0
18477,0.044375,0.009125,0.000125,1.5625e-11,93.79680749,-0.06136043754,0
18478,0.044625,0.009125,0.000125,1.5625e-11,93.77599762,-0.06203828857,0
18479,0.044875,0.009125,0.000125,1.5625e-11,93.75502908,-0.06265484704,0
18480,0.045125,0.009125,0.000125,1.5625e-11,93.73391204,-0.06321285276,0
18481,0.045375,0.009125,0.000125,1.5625e-11,93.71265668,-0.06371492403,0
18482,0.045625,0.009125,0.000125,1.5625e-11,93.69127288,-0.06416386185,0
18483,0.045875,0.009125,0.000125,1.5625e-11,93.66977032,-0.0645624309,0
18484,0.046125,0.009125,0.000125,1.5625e-11,93.64815851,-0.06491335467,0
18485,0.046375,0.009125,0.000125,1.5625e-11,93.62644696,-0.06521964081,0
18486,0.046625,0.009125,0.000125,1.5625e-11,93.60464531,-0.06548450539,0
18487,0.046875,0.009125,0.000125,1.5625e-11,93.58276352,-0.06571122106,0
18488,0.047125,0.009125,0.000125,1.5625e-11,93.56081167,-0.06590256146,0
18489,0.047375,0.009125,0.000125,1.5625e-11,93.53879865,-0.06606261993,0
18490,0.047625,0.009125,0.000125,1.5625e-11,93.51673257,-0.06619272749,0
18491,0.047875,0.009125,0.000125,1.5625e-11,93.49462245,-0.0662934102,0
18492,0.048125,0.009125,0.000125,1.5625e-11,93.47247749,-0.06636625664,0
18493,0.048375,0.009125,0.000125,1.5625e-11,93.45030601,-0.06641313029,0
18494,0.048625,0.009125,0.000125,1.5625e-11,93.42811511,-0.06643654908,0
18495,0.048875,0.009125,0.000125,1.5625e-11,93.40591134,-0.06643975222,0
18496,0.049125,0.009125,0.000125,1.5625e-11,93.38370248,-0.06642542902,0
18497,0.049375,0.009125,0.000125,1.5625e-11,93.36149484,-0.06639573946,0
18498,0.049625,0.009125,0.000125,1.5625e-11,93.33929908,-0.06635301032,0
18499,0.049875,0.009125,0.000125,1.5625e-11,93.31712322,-0.06629926302,0
18500,0.050125,0.009125,0.000125,1.5625e-11,93.29497632,-0.06623516095,0
18501,0.050375,0.009125,0.000125,1.5625e-11,93.27286641,-0.06615983302,0
18502,0.050625,0.009125,0.000125,1.5625e-11,93.25080047,-0.06607022708,0
18503,0.050875,0.009125,0.000125,1.5625e-11,93.22878493,-0.06596386458,0
18504,0.051125,0.009125,0.000125,1.5625e-11,93.20682314,-0.06583970678,0
18505,0.051375,0.009125,0.000125,1.5625e-11,93.18491481,-0.06569913204,0
18506,0.051625,0.009125,0.000125,1.5625e-11,93.16306106,-0.06554405162,0
18507,0.051875,0.009125,0.000125,1.5625e-11,93.1412648,-0.06537587019,0
18508,0.052125,0.009125,0.000125,1.5625e-11,93.11952747,-0.06519890497,0
18509,0.052375,0.009125,0.000125,1.5625e-11,93.0978527,-0.06502006749,0
18510,0.052625,0.009125,0.000125,1.5625e-11,93.07625015,-0.06484350264,0
18511,0.052875,0.009125,0.000125,1.5625e-11,93.05473108,-0.06466778624,0
18512,0.053125,0.009125,0.000125,1.5625e-11,93.03330222,-0.06448804649,0
18513,0.053375,0.009125,0.000125,1.5625e-11,93.01196351,-0.06430065053,0
18514,0.053625,0.009125,0.000125,1.5625e-11,92.99071184,-0.0641069693,0
18515,0.053875,0.009125,0.000125,1.5625e-11,92.96954784,-0.06391175941,0
18516,0.054125,0.009125,0.000125,1.5625e-11,92.94847857,-0.06371814584,0
18517,0.054375,0.009125,0.000125,1.5625e-11,92.92751291,-0.06352574745,0
18518,0.054625,0.009125,0.000125,1.5625e-11,92.9066571,-0.06333189997,0
18519,0.054875,0.009125,0.000125,1.5625e-11,92.88591356,-0.0631334071,0
18520,0.055125,0.009125,0.000125,1.5625e-11,92.86528194,-0.06292832861,0
18521,0.055375,0.009125,0.000125,1.5625e-11,92.8447612,-0.06271707316,0
18522,0.055625,0.009125,0.000125,1.5625e-11,92.82435232,-0.06250146064,0
18523,0.055875,0.009125,0.000125,1.5625e-11,92.80405877,-0.06228284009,0
18524,0.056125,0.009125,0.000125,1.5625e-11,92.78388487,-0.06206100768,0
18525,0.056375,0.009125,0.000125,1.5625e-11,92.76383332,-0.06183483234,0
18526,0.056625,0.009125,0.000125,1.5625e-11,92.74390495,-0.0616026723,0
18527,0.056875,0.009125,0.000125,1.5625e-11,92.72409871,-0.06136360204,0
18528,0.057125,0.009125,0.000125,1.5625e-11,92.70441287,-0.06111895365,0
18529,0.057375,0.009125,0.000125,1.5625e-11,92.68484774,-0.06087107078,0
18530,0.057625,0.009125,0.000125,1.5625e-11,92.66540498,-0.06062130772,0
18531,0.057875,0.009125,0.000125,1.5625e-11,92.64608615,-0.06036874514,0
18532,0.058125,0.009125,0.000125,1.5625e-11,92.62689183,-0.06011323307,0
18533,0.058375,0.009125,0.000125,1.5625e-11,92.60782257,-0.05985541259,0
18534,0.058625,0.009125,0.000125,1.5625e-11,92.5888794,-0.05959564693,0
18535,0.058875,0.009125,0.000125,1.5625e-11,92.57006277,-0.05933367182,0
18536,0.059125,0.009125,0.000125,1.5625e-11,92.55137186,-0.05906882512,0
18537,0.059375,0.009125,0.000125,1.5625e-11,92.53280448,-0.05880095592,0
18538,0.059625,0.009125,0.000125,1.5625e-11,92.5143584,-0.05853063376,0
18539,0.059875,0.009125,0.000125,1.5625e-11,92.49603257,-0.0582585781,0
18540,0.060125,0.009125,0.000125,1.5625e-11,92.47782625,-0.05798534063,0
18541,0.060375,0.009125,0.000125,1.5625e-11,92.4597381,-0.05771152788,0
18542,0.060625,0.009125,0.000125,1.5625e-11,92.44176667,-0.05743790309,0
18543,0.060875,0.009125,0.000125,1.5625e-11,92.42391074,-0.05716528962,0
18544,0.061125,0.009125,0.000125,1.5625e-11,92.40616931,-0.05689453809,0
18545,0.061375,0.009125,0.000125,1.5625e-11,92.3885413,-0.0566266393,0
18546,0.061625,0.009125,0.000125,1.5625e-11,92.3710259,-0.05636258115,0
18547,0.061875,0.009125,0.000125,1.5625e-11,92.35362251,-0.05610318105,0
18548,0.062125,0.009125,0.000125,1.5625e-11,92.33633054,-0.05584902316,0
18549,0.062375,0.009125,0.000125,1.5625e-11,92.31914949,-0.05560079042,0
18550,0.062625,0.009125,0.000125,1.5625e-11,92.30207876,-0.0553592194,0
18551,0.062875,0.009125,0.000125,1.5625e-11,92.28511786,-0.0551248352,0
18552,0.063125,0.009125,0.000125,1.5625e-11,92.2682665,-0.05489786907,0
18553,0.063375,0.009125,0.000125,1.5625e-11,92.25152451,-0.05467832446,0
18554,0.063625,0.009125,0.000125,1.5625e-11,92.23489168,-0.05446605446,0
18555,0.063875,0.009125,0.000125,1.5625e-11,92.21836779,-0.05426077807,0
18556,0.064125,0.009125,0.000125,1.5625e-11,92.2019526,-0.05406199784,0
18557,0.064375,0.009125,0.000125,1.5625e-11,92.18564566,-0.05386910177,0
18558,0.064625,0.009125,0.000125,1.5625e-11,92.16944617,-0.05368149339,0
18559,0.064875,0.009125,0.000125,1.5625e-11,92.15335313,-0.05349871441,0
18560,0.065125,0.009125,0.000125,1.5625e-11,92.13736572,-0.05332054761,0
18561,0.065375,0.009125,0.000125,1.5625e-11,92.12148351,-0.05314675911,0
18562,0.065625,0.009125,0.000125,1.5625e-11,92.10570615,-0.05297696759,0
18563,0.065875,0.009125,0.000125,1.5625e-11,92.090033,-0.05281072822,0
18564,0.066125,0.009125,0.000125,1.5625e-11,92.07446317,-0.05264760576,0
18565,0.066375,0.009125,0.000125,1.5625e-11,92.05899568,-0.05248718785,0
18566,0.066625,0.009125,0.000125,1.5625e-11,92.0436296,-0.05232908431,0
18567,0.066875,0.009125,0.000125,1.5625e-11,92.02836402,-0.05217293048,0
18568,0.067125,0.009125,0.000125,1.5625e-11,92.01319798,-0.05201840155,0
18569,0.067375,0.009125,0.000125,1.5625e-11,91.99813053,-0.05186523168,0
18570,0.067625,0.009125,0.000125,1.5625e-11,91.98316068,-0.05171321855,0
18571,0.067875,0.009125,0.000125,1.5625e-11,91.96828746,-0.05156221583,0
18572,0.068125,0.009125,0.000125,1.5625e-11,91.95350989,-0.05141212823,0
18573,0.068375,0.009125,0.000125,1.5625e-11,91.93882702,-0.05126292605,0
18574,0.068625,0.009125,0.000125,1.5625e-11,91.92423785,-0.05111462079,0
18575,0.068875,0.009125,0.000125,1.5625e-11,91.90974132,-0.05096716726,0
18576,0.069125,0.009125,0.000125,1.5625e-11,91.89533642,-0.0508205069,0
18577,0.069375,0.009125,0.000125,1.5625e-11,91.88102212,-0.05067460084,0
18578,0.069625,0.009125,0.000125,1.5625e-11,91.86679747,-0.05052942358,0
18579,0.069875,0.009125,0.000125,1.5625e-11,91.85266145,-0.05038495526,0
18580,0.070125,0.009125,0.000125,1.5625e-11,91.83861311,-0.0502411822,0
18581,0.070375,0.009125,0.000125,1.5625e-11,91.82465147,-0.05009809767,0
18582,0.070625,0.009125,0.000125,1.5625e-11,91.81077558,-0.04995569969,0
18583,0.070875,0.009125,0.000125,1.5625e-11,91.79698449,-0.04981398837,0
18584,0.071125,0.009125,0.000125,1.5625e-11,91.78327726,-0.04967296507,0
18585,0.071375,0.009125,0.000125,1.5625e-11,91.76965296,-0.04953263243,0
18586,0.071625,0.009125,0.000125,1.5625e-11,91.75611068,-0.04939299464,0
18587,0.071875,0.009125,0.000125,1.5625e-11,91.74264951,-0.04925405688,0
18588,0.072125,0.009125,0.000125,1.5625e-11,91.72926855,-0.04911582496,0
18589,0.072375,0.009125,0.000125,1.5625e-11,91.7159669,-0.04897830599,0
18590,0.072625,0.009125,0.000125,1.5625e-11,91.70274368,-0.04884150727,0
18591,0.072875,0.009125,0.000125,1.5625e-11,91.68959803,-0.04870543456,0
18592,0.073125,0.009125,0.000125,1.5625e-11,91.67652907,-0.04857009025,0
18593,0.073375,0.009125,0.000125,1.5625e-11,91.66353596,-0.04843547193,0
18594,0.073625,0.009125,0.000125,1.5625e-11,91.65061786,-0.04830156984,0
18595,0.073875,0.009125,0.000125,1.5625e-11,91.63777395,-0.04816837323,0
18596,0.074125,0.009125,0.000125,1.5625e-11,91.62500345,-0.04803586629,0
18597,0.074375,0.009125,0.000125,1.5625e-11,91.6123056,-0.04790406516,0
18598,0.074625,0.009125,0.000125,1.5625e-11,91.59967966,-0.04777301127,0
18599,0.074875,0.009125,0.000125,1.5625e-11,91.58712485,-0.04764273482,0
18600,0.075125,0.009125,0.000125,1.5625e-11,91.57464039,-0.04751325206,0
18601,0.075375,0.009125,0.000125,1.5625e-11,91.56222552,-0.04738457557,0
18602,0.075625,0.009125,0.000125,1.5625e-11,91.5498795,-0.04725671585,0
18603,0.075875,0.009125,0.000125,1.5625e-11,91.53760159,-0.04712967474,0
18604,0.076125,0.009125,0.000125,1.5625e-11,91.52539106,-0.04700344758,0
18605,0.076375,0.009125,0.000125,1.5625e-11,91.51324721,-0.04687802175,0
18606,0.076625,0.009125,0.000125,1.5625e-11,91.50116933,-0.0467533864,0
18607,0.076875,0.009125,0.000125,1.5625e-11,91.48915677,-0.04662953663,0
18608,0.077125,0.009125,0.000125,1.5625e-11,91.47720886,-0.04650646951,0
18609,0.077375,0.009125,0.000125,1.5625e-11,91.46532493,-0.04638418249,0
18610,0.077625,0.009125,0.000125,1.5625e-11,91.45350435,-0.04626267214,0
18611,0.077875,0.009125,0.000125,1.5625e-11,91.44174646,-0.04614193287,0
18612,0.078125,0.009125,0.000125,1.5625e-11,91.43005064,-0.0460219547,0
18613,0.078375,0.009125,0.000125,1.5625e-11,91.41841626,-0.04590272175,0
18614,0.078625,0.009125,0.000125,1.5625e-11,91.40684272,-0.04578420827,0
18615,0.078875,0.009125,0.000125,1.5625e-11,91.39532942,-0.0456663795,0
18616,0.079125,0.009125,0.000125,1.5625e-11,91.38387577,-0.04554917892,0
18617,0.079375,0.009125,0.000125,1.5625e-11,91.37248124,-0.0454325563,0
18618,0.079625,0.009125,0.000125,1.5625e-11,91.36114529,-0.04531645651,0
18619,0.079875,0.009125,0.000125,1.5625e-11,91.3498674,-0.04520084318,0
18620,0.080125,0.009125,0.000125,1.5625e-11,91.33864706,-0.04508568491,0
18621,0.080375,0.009125,0.000125,1.5625e-11,91.32748371,-0.04497093681,0
18622,0.080625,0.009125,0.000125,1.5625e-11,91.3163768,-0.04485653771,0
18623,0.080875,0.009125,0.000125,1.5625e-11,91.3053258,-0.04474241182,0
18624,0.081125,0.009125,0.000125,1.5625e-11,91.29433017,-0.04462847207,0
18625,0.081375,0.009125,0.000125,1.5625e-11,91.28338938,-0.04451462085,0
18626,0.081625,0.009125,0.000125,1.5625e-11,91.27250291,-0.04440075326,0
18627,0.081875,0.009125,0.000125,1.5625e-11,91.26167022,-0.04428675727,0
18628,0.082125,0.009125,0.000125,1.5625e-11,91.25089078,-0.04417251659,0
18629,0.082375,0.009125,0.000125,1.5625e-11,91.24016405,-0.0440579097,0
18630,0.082625,0.009125,0.000125,1.5625e-11,91.2294895,-0.04394281322,0
18631,0.082875,0.009125,0.000125,1.5625e-11,91.21886657,-0.04382710084,0
18632,0.083125,0.009125,0.000125,1.5625e-11,91.20829471,-0.0437106484,0
18633,0.083375,0.009125,0.000125,1.5625e-11,91.19777333,-0.04359333408,0
18634,0.083625,0.009125,0.000125,1.5625e-11,91.18730185,-0.04347504478,0
18635,0.083875,0.009125,0.000125,1.5625e-11,91.17687965,-0.04335567604,0
18636,0.084125,0.009125,0.000125,1.5625e-11,91.16650613,-0.04323514223,0
18637,0.084375,0.009125,0.000125,1.5625e-11,91.15618061,-0.04311338077,0
18638,0.084625,0.009125,0.000125,1.5625e-11,91.14590244,-0.04299037007,0
18639,0.084875,0.009125,0.000125,1.5625e-11,91.13567091,-0.04286613296,0
18640,0.085125,0.009125,0.000125,1.5625e-11,91.12548535,-0.04274074698,0
18641,0.085375,0.009125,0.000125,1.5625e-11,91.11534503,-0.04261434668,0
18642,0.085625,0.009125,0.000125,1.5625e-11,91.10524933,-0.04248713433,0
18643,0.085875,0.009125,0.000125,1.5625e-11,91.09519759,-0.04235935749,0
18644,0.086125,0.009125,0.000125,1.5625e-11,91.08518928,-0.04223130522,0
18645,0.086375,0.009125,0.000125,1.5625e-11,91.07522385,-0.04210328064,0
18646,0.086625,0.009125,0.000125,1.5625e-11,91.06530088,-0.04197559219,0
18647,0.086875,0.009125,0.000125,1.5625e-11,91.05541988,-0.04184856584,0
18648,0.087125,0.009125,0.000125,1.5625e-11,91.04558052,-0.04172249709,0
18649,0.087375,0.009125,0.000125,1.5625e-11,91.03578236,-0.0415977677,0
18650,0.087625,0.009125,0.000125,1.5625e-11,91.02602518,-0.04147489686,0
18651,0.087875,0.009125,0.000125,1.5625e-11,91.01630874,-0.04135430692,0
18652,0.088125,0.009125,0.000125,1.5625e-11,91.00663296,-0.04123629735,0
18653,0.088375,0.009125,0.000125,1.5625e-11,90.99699758,-0.04112108545,0
18654,0.088625,0.009125,0.000125,1.5625e-11,90.98740258,-0.04100885655,0
18655,0.088875,0.009125,0.000125,1.5625e-11,90.97784788,-0.0408995737,0
18656,0.089125,0.009125,0.000125,1.5625e-11,90.96833353,-0.04079284744,0
18657,0.089375,0.009125,0.000125,1.5625e-11,90.95885927,-0.04068815718,0
18658,0.089625,0.009125,0.000125,1.5625e-11,90.94942493,-0.04058518486,0
18659,0.089875,0.009125,0.000125,1.5625e-11,90.94003042,-0.04048353254,0
18660,0.090125,0.009125,0.000125,1.5625e-11,90.930676,-0.0403821976,0
18661,0.090375,0.009125,0.000125,1.5625e-11,90.92136138,-0.04027917235,0
18662,0.090625,0.009125,0.000125,1.5625e-11,90.91208452,-0.04017250129,0
18663,0.090875,0.009125,0.000125,1.5625e-11,90.90284105,-0.0400625905,0
18664,0.091125,0.009125,0.000125,1.5625e-11,90.89362681,-0.03995305265,0
18665,0.091375,0.009125,0.000125,1.5625e-11,90.88444119,-0.03984877203,0
18666,0.091625,0.009125,0.000125,1.5625e-11,90.87528802,-0.03975228495,0
18667,0.091875,0.009125,0.000125,1.5625e-11,90.86617204,-0.03966264081,0
18668,0.092125,0.009125,0.000125,1.5625e-11,90.85709512,-0.0395773871,0
18669,0.092375,0.009125,0.000125,1.5625e-11,90.8480559,-0.03949487315,0
18670,0.092625,0.009125,0.000125,1.5625e-11,90.83905231,-0.03941515179,0
18671,0.092875,0.009125,0.000125,1.5625e-11,90.83008387,-0.03933917197,0
18672,0.093125,0.009125,0.000125,1.5625e-11,90.82115226,-0.03926730394,0
18673,0.093375,0.009125,0.000125,1.5625e-11,90.81225992,-0.03919828255,0
18674,0.093625,0.009125,0.000125,1.5625e-11,90.80340796,-0.03913037964,0
18675,0.093875,0.009125,0.000125,1.5625e-11,90.79459639,-0.03906218962,0
18676,0.094125,0.009125,0.000125,1.5625e-11,90.78582496,-0.03899272537,0
18677,0.094375,0.009125,0.000125,1.5625e-11,90.77709333,-0.03892149542,0
18678,0.094625,0.009125,0.000125,1.5625e-11,90.76840165,-0.03884674116,0
18679,0.094875,0.009125,0.000125,1.5625e-11,90.75974982,-0.03876550585,0
18680,0.095125,0.009125,0.000125,1.5625e-11,90.75113629,-0.03867561423,0
18681,0.095375,0.009125,0.000125,1.5625e-11,90.74255769,-0.03857709841,0
18682,0.095625,0.009125,0.000125,1.5625e-11,90.73401072,-0.03847231524,0
18683,0.095875,0.009125,0.000125,1.5625e-11,90.72549389,-0.03836491736,0
18684,0.096125,0.009125,0.000125,1.5625e-11,90.71700758,-0.03825828572,0
18685,0.096375,0.009125,0.000125,1.5625e-11,90.70855353,-0.03815430701,0
18686,0.096625,0.009125,0.000125,1.5625e-11,90.70013366,-0.03805386501,0
18687,0.096875,0.009125,0.000125,1.5625e-11,90.69175047,-0.03795674691,0
18688,0.097125,0.009125,0.000125,1.5625e-11,90.68340663,-0.03786178418,0
18689,0.097375,0.009125,0.000125,1.5625e-11,90.67510528,-0.03776594265,0
18690,0.097625,0.009125,0.000125,1.5625e-11,90.66684917,-0.03766295918,0
18691,0.097875,0.009125,0.000125,1.5625e-11,90.65863565,-0.03754657474,0
18692,0.098125,0.009125,0.000125,1.5625e-11,90.65045615,-0.03741542922,0
18693,0.098375,0.009125,0.000125,1.5625e-11,90.64230307,-0.03727176916,0
18694,0.098625,0.009125,0.000125,1.5625e-11,90.63417238,-0.03711800441,0
18695,0.098875,0.009125,0.000125,1.5625e-11,90.62605982,-0.03695892664,0
