# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
1469              	5.8563655341e-06	9.9037160355e-04	3.8182408529e-04	3.1023879652e-02	9.3662490756e-09
1470              	5.8820802878e-06	9.7301134438e-04	3.8140888508e-04	3.0920618351e-02	9.3350607221e-09
1471              	5.8494599896e-06	9.8926353995e-04	3.8141982637e-04	3.1023857684e-02	9.3833808791e-09
1472              	5.8751786011e-06	9.7188197007e-04	3.8099735337e-04	3.0959984785e-02	9.3209016706e-09
1473              	5.8424593923e-06	9.8816534860e-04	3.8101389089e-04	3.1023878849e-02	9.3818409233e-09
1474              	5.8682977479e-06	9.7075470300e-04	3.8058666240e-04	3.0881247375e-02	9.2979158371e-09
1475              	5.8355650672e-06	9.8704173678e-04	3.8061083288e-04	3.1012831103e-02	9.3033853973e-09
1476              	5.8615087726e-06	9.6963093060e-04	3.8018360816e-04	3.0920621990e-02	9.2706490894e-09
1477              	5.8285478531e-06	9.8595427430e-04	3.8020486846e-04	3.1065026816e-02	9.3027974547e-09
1478              	5.8546850619e-06	9.6852811327e-04	3.7977473121e-04	3.0960012695e-02	9.2802152070e-09
1479              	5.8217992513e-06	9.8485373825e-04	3.7980469873e-04	3.0993968271e-02	9.3757414109e-09
1480              	5.8478888450e-06	9.6739574504e-04	3.7937346891e-04	3.0881248790e-02	9.2117974560e-09
1481              	5.8148509334e-06	9.8373438025e-04	3.7940157729e-04	3.1053999766e-02	9.1975276266e-09
1482              	5.8410101667e-06	9.6630214942e-04	3.7897364594e-04	3.0881271371e-02	9.2256026198e-09
1483              	5.8080788252e-06	9.8264749922e-04	3.7900181758e-04	3.1023990256e-02	9.2606271135e-09
1484              	5.8342240266e-06	9.6519765131e-04	3.7857472738e-04	3.0960006514e-02	9.1884346807e-09
1485              	5.8011514389e-06	9.8156740563e-04	3.7859790945e-04	3.0982840259e-02	9.2619376393e-09
1486              	5.8273637088e-06	9.6409836165e-04	3.7817911586e-04	3.0881251606e-02	9.1279031540e-09
1487              	5.7942854807e-06	9.8045199059e-04	3.7819795463e-04	3.1065078268e-02	9.1114569373e-09
1488              	5.8204954079e-06	9.6302987303e-04	3.7777896637e-04	3.0960028688e-02	9.1608585136e-09
1489              	5.7875397053e-06	9.7938546336e-04	3.7780250712e-04	3.0952823151e-02	9.2513344962e-09
1490              	5.8137751342e-06	9.6191184819e-04	3.7738424427e-04	3.0881246395e-02	9.0575404398e-09
1491              	5.7805642503e-06	9.7827598059e-04	3.7740159221e-04	3.1053908567e-02	9.0266758475e-09
1492              	5.8069815976e-06	9.6085583435e-04	3.7698755310e-04	3.0920648426e-02	9.0993357685e-09
1493              	5.7739147582e-06	9.7722242919e-04	3.7700817618e-04	3.1065054211e-02	9.1670581761e-09
1494              	5.8003422873e-06	9.5977437035e-04	3.7658177975e-04	3.0881298767e-02	9.0867435707e-09
1495              	5.7672855524e-06	9.7614661165e-04	3.7661356446e-04	3.1023902162e-02	9.1462865415e-09
1496              	5.7937523946e-06	9.5868428875e-04	3.7618774521e-04	3.0960027579e-02	9.0528095512e-09
1497              	5.7603646883e-06	9.7509957391e-04	3.7621255495e-04	3.1065076956e-02	9.1146717646e-09
1498              	5.7870352326e-06	9.5762628943e-04	3.7578723787e-04	3.0960049079e-02	9.0423575720e-09
1499              	5.7537523055e-06	9.7402176777e-04	3.7581838438e-04	3.0982854599e-02	9.1195346213e-09
1500              	5.7803521818e-06	9.5654667544e-04	3.7539440770e-04	3.0920656327e-02	8.9610274308e-09
1501              	5.7468407755e-06	9.7294672250e-04	3.7542030471e-04	3.1035077969e-02	8.9457222275e-09
1502              	5.7735926633e-06	9.5550852327e-04	3.7500388189e-04	3.0881300950e-02	8.9708773172e-09
1503              	5.7402434455e-06	9.7188588984e-04	3.7503306915e-04	3.0993923308e-02	8.9759920873e-09
1504              	5.7669536227e-06	9.5444098614e-04	3.7461788546e-04	3.0960028572e-02	8.9228100795e-09
1505              	5.7334175932e-06	9.7085122044e-04	3.7464078452e-04	3.0993914247e-02	8.9780585951e-09
1506              	5.7602915079e-06	9.5338768767e-04	3.7422967467e-04	3.0920654190e-02	8.8932822277e-09
1507              	5.7267782356e-06	9.6978401161e-04	3.7425348719e-04	3.1024009317e-02	8.9164587642e-09
1508              	5.7536610777e-06	9.5234269239e-04	3.7383604809e-04	3.0881302517e-02	8.8910958487e-09
1509              	5.7201679330e-06	9.6873054631e-04	3.7386700243e-04	3.1095086581e-02	8.9146598275e-09
1510              	5.7471000734e-06	9.5129198001e-04	3.7343413630e-04	3.0920699878e-02	8.9233702279e-09
1511              	5.7136528531e-06	9.6769284537e-04	3.7347840656e-04	3.1053928806e-02	9.0264636335e-09
1512              	5.7406303890e-06	9.5021315522e-04	3.7303622831e-04	3.0960070209e-02	8.8845778828e-09
1513              	5.7069376914e-06	9.6664293116e-04	3.7308268885e-04	3.1024043219e-02	8.9645740858e-09
1514              	5.7340738919e-06	9.4915922342e-04	3.7264656032e-04	3.0960061797e-02	8.8403751102e-09
1515              	5.7002654777e-06	9.6558479316e-04	3.7269059778e-04	3.1095084699e-02	8.8664421936e-09
1516              	5.7274420081e-06	9.4812895612e-04	3.7225132325e-04	3.0920716606e-02	8.8441313802e-09
1517              	5.6938990714e-06	9.6453205790e-04	3.7230674877e-04	3.1065121334e-02	8.9058302912e-09
1518              	5.7209665396e-06	9.4707248145e-04	3.7186517060e-04	3.0920729265e-02	8.8153763346e-09
1519              	5.6872847758e-06	9.6350111502e-04	3.7192006974e-04	3.1054035315e-02	8.8535120122e-09
1520              	5.7144702470e-06	9.4603048129e-04	3.7148699688e-04	3.0920724726e-02	8.7899046767e-09
1521              	5.6807054131e-06	9.6247035780e-04	3.7153636649e-04	3.1024064343e-02	8.8191873592e-09
1522              	5.7079931754e-06	9.4500432720e-04	3.7111440507e-04	3.0920714345e-02	8.7502535729e-09
1523              	5.6740876457e-06	9.6143952106e-04	3.7115535437e-04	3.0993963711e-02	8.7550183590e-09
1524              	5.7015292703e-06	9.4398197003e-04	3.7074501565e-04	3.0960066508e-02	8.6990144596e-09
1525              	5.6674179487e-06	9.6041470195e-04	3.7077392811e-04	3.1065122738e-02	8.7213177947e-09
1526              	5.6950041614e-06	9.4296873141e-04	3.7036090625e-04	3.0920737715e-02	8.7079249347e-09
1527              	5.6610425061e-06	9.5937303728e-04	3.7039740858e-04	3.1024045826e-02	8.7669720694e-09
1528              	5.6886706806e-06	9.4192105465e-04	3.6997936217e-04	3.0920724106e-02	8.6758505168e-09
1529              	5.6543527988e-06	9.5835059552e-04	3.7001320176e-04	3.1054042572e-02	8.6967706480e-09
1530              	5.6823112185e-06	9.4089277172e-04	3.6959697270e-04	3.0960098432e-02	8.6741436322e-09
1531              	5.6478602302e-06	9.5733098388e-04	3.6962911996e-04	3.1065111362e-02	8.7430560170e-09
1532              	5.6759760854e-06	9.3986764000e-04	3.6921062003e-04	3.0920733763e-02	8.6595165040e-09
1533              	5.6414871367e-06	9.5629380876e-04	3.6924816224e-04	3.1053949262e-02	8.7061458125e-09
1534              	5.6696741854e-06	9.3883473665e-04	3.6883202163e-04	3.0920749517e-02	8.6348441917e-09
1535              	5.6350181696e-06	9.5528212804e-04	3.6886579885e-04	3.0982887993e-02	8.6705194584e-09
1536              	5.6633995814e-06	9.3780685544e-04	3.6846599753e-04	3.0920720714e-02	8.5655610992e-09
1537              	5.6284599845e-06	9.5426717993e-04	3.6848254539e-04	3.1095113113e-02	8.5517424062e-09
1538              	5.6569544506e-06	9.3682208855e-04	3.6808871116e-04	3.0960129517e-02	8.6018246142e-09
1539              	5.6223145271e-06	9.5326309835e-04	3.6811047388e-04	3.0993988006e-02	8.7097480191e-09
1540              	5.6506914241e-06	9.3578239876e-04	3.6771739417e-04	3.0920736934e-02	8.5259944762e-09
1541              	5.6157208745e-06	9.5224411479e-04	3.6773329720e-04	3.1065126270e-02	8.5231674389e-09
1542              	5.6442973067e-06	9.3478292678e-04	3.6734696993e-04	3.0920748729e-02	8.5525568945e-09
1543              	5.6093996684e-06	9.5124627895e-04	3.6736193410e-04	3.0993996700e-02	8.5997407052e-09
1544              	5.6380522036e-06	9.3375786623e-04	3.6697997949e-04	3.0920741889e-02	8.4875611886e-09
1545              	5.6028575847e-06	9.5024342482e-04	3.6698429180e-04	3.1012891247e-02	8.4964979411e-09
1546              	5.6317237028e-06	9.3277128095e-04	3.6661284909e-04	3.0881362792e-02	8.4664565628e-09
1547              	5.5965388459e-06	9.4923446593e-04	3.6661127368e-04	3.1024004315e-02	8.4764764507e-09
1548              	5.6254843507e-06	9.3179172771e-04	3.6624447521e-04	3.0960114629e-02	8.4600832631e-09
1549              	5.5901659417e-06	9.4825278042e-04	3.6623785015e-04	3.1053958241e-02	8.5320055893e-09
1550              	5.6191935760e-06	9.3079904181e-04	3.6586634570e-04	3.0960133436e-02	8.4482704700e-09
1551              	5.5839251745e-06	9.4724222398e-04	3.6586492483e-04	3.0952934649e-02	8.5370369464e-09
1552              	5.6130058689e-06	9.2979238889e-04	3.6550172352e-04	3.0881354715e-02	8.3790420623e-09
1553              	5.5773708484e-06	9.4622853570e-04	3.6548965718e-04	3.1065175949e-02	8.3179517969e-09
1554              	5.6066766665e-06	9.2883677992e-04	3.6513221241e-04	3.0920780769e-02	8.4173111184e-09
1555              	5.5712648761e-06	9.4526034206e-04	3.6512177721e-04	3.0952946626e-02	8.4931768040e-09
1556              	5.6005425385e-06	9.2783322443e-04	3.6476846029e-04	3.0920738067e-02	8.3250561657e-09
1557              	5.5647952538e-06	9.4427750445e-04	3.6474705162e-04	3.1024084667e-02	8.3339733034e-09
1558              	5.5942475994e-06	9.2688075225e-04	3.6440287000e-04	3.0920748508e-02	8.3480479732e-09
1559              	5.5586505774e-06	9.4330171860e-04	3.6438153655e-04	3.1095137892e-02	8.4006810384e-09
1560              	5.5880099729e-06	9.2591161029e-04	3.6402247613e-04	3.0920802967e-02	8.3742768390e-09
1561              	5.5525660435e-06	9.4232724122e-04	3.6401429737e-04	3.0982950986e-02	8.4802079572e-09
1562              	5.5819077824e-06	9.2490148357e-04	3.6365889726e-04	3.0881378678e-02	8.3043514487e-09
1563              	5.5460418554e-06	9.4134900436e-04	3.6363917543e-04	3.1035207862e-02	8.2764154747e-09
1564              	5.5756452824e-06	9.2395231157e-04	3.6330090713e-04	3.0881401139e-02	8.3147487193e-09
1565              	5.5399034587e-06	9.4038793882e-04	3.6327473250e-04	3.1012914621e-02	8.3294679802e-09
1566              	5.5694406395e-06	9.2297787843e-04	3.6293888678e-04	3.0881387076e-02	8.2568695765e-09
1567              	5.5336975053e-06	9.3942790464e-04	3.6290625521e-04	3.1024105496e-02	8.2962030111e-09
1568              	5.5632705937e-06	9.2202138125e-04	3.6257820985e-04	3.0881395337e-02	8.2549467495e-09
1569              	5.5275255996e-06	9.3847026870e-04	3.6254199821e-04	3.0952972245e-02	8.2810841947e-09
1570              	5.5571409504e-06	9.2104937451e-04	3.6222483073e-04	3.0881367733e-02	8.1852957233e-09
1571              	5.5211643234e-06	9.3751266804e-04	3.6217488764e-04	3.0982959832e-02	8.1692395804e-09
1572              	5.5509360150e-06	9.2010258377e-04	3.6186768312e-04	3.0920740502e-02	8.1661543043e-09
1573              	5.5149889019e-06	9.3656344888e-04	3.6181099904e-04	3.0952969942e-02	8.2158224929e-09
1574              	5.5448112574e-06	9.1914471919e-04	3.6150721344e-04	3.0920751637e-02	8.1240183306e-09
1575              	5.5087358882e-06	9.3560641860e-04	3.6144665007e-04	3.1053981893e-02	8.1523975985e-09
1576              	5.5386307870e-06	9.1820754989e-04	3.6113488680e-04	3.0960158467e-02	8.1672032354e-09
1577              	5.5027204358e-06	9.3466253066e-04	3.6108609561e-04	3.1053979250e-02	8.2856111774e-09
1578              	5.5326003659e-06	9.1724342232e-04	3.6075985875e-04	3.0920807696e-02	8.1657028015e-09
1579              	5.4965872964e-06	9.3370020457e-04	3.6072084853e-04	3.0994152914e-02	8.2289195020e-09
1580              	5.5266007763e-06	9.1628356057e-04	3.6040314474e-04	3.0881404869e-02	8.1298090136e-09
1581              	5.4903093316e-06	9.3274977736e-04	3.6035418504e-04	3.1035230783e-02	8.1025329317e-09
1582              	5.5204852962e-06	9.1535745267e-04	3.6004812780e-04	3.0920785458e-02	8.1222177739e-09
1583              	5.4843211573e-06	9.3181966052e-04	3.5999392853e-04	3.1065180583e-02	8.1807960906e-09
1584              	5.5143774690e-06	9.1443074750e-04	3.5968610945e-04	3.0960181618e-02	8.1109629147e-09
1585              	5.4783629631e-06	9.3089040854e-04	3.5963407362e-04	3.1024036364e-02	8.2201487546e-09
1586              	5.5083125498e-06	9.1349992764e-04	3.5932796065e-04	3.0920791248e-02	8.0733182068e-09
1587              	5.4721919491e-06	9.2994861356e-04	3.5927207532e-04	3.1024141562e-02	8.0874172072e-09
1588              	5.5022130375e-06	9.1259221304e-04	3.5897503649e-04	3.0920790246e-02	8.0530732958e-09
1589              	5.4660343036e-06	9.2902854191e-04	3.5891248424e-04	3.0994171632e-02	8.0605827275e-09
1590              	5.4961615188e-06	9.1168569278e-04	3.5862569758e-04	3.0920799234e-02	8.0053941788e-09
1591              	5.4598831688e-06	9.2811053425e-04	3.5855470442e-04	3.0994072532e-02	8.0163052259e-09
1592              	5.4901346247e-06	9.1079412230e-04	3.5827708532e-04	3.0960164418e-02	7.9804111050e-09
1593              	5.4537774199e-06	9.2720127378e-04	3.5819960137e-04	3.1065214986e-02	8.0235689781e-09
1594              	5.4841214267e-06	9.0990849903e-04	3.5791521531e-04	3.0920837111e-02	8.0007738274e-09
1595              	5.4479133186e-06	9.2627186614e-04	3.5784941696e-04	3.1024057329e-02	8.0710464146e-09
1596              	5.4782675665e-06	9.0899136113e-04	3.5755916914e-04	3.0881442593e-02	7.9748419373e-09
1597              	5.4417674355e-06	9.2535098246e-04	3.5749167477e-04	3.0994088079e-02	7.9813811747e-09
1598              	5.4723859864e-06	9.0809409912e-04	3.5721362985e-04	3.0881430761e-02	7.9467909187e-09
1599              	5.4356728691e-06	9.2443702489e-04	3.5713459338e-04	3.1065209717e-02	7.9359033944e-09
1600              	5.4663837294e-06	9.0721915277e-04	3.5685874153e-04	3.0920841635e-02	7.9579205281e-09
1601              	5.4298885122e-06	9.2352680823e-04	3.5678202260e-04	3.1024140498e-02	8.0513707312e-09
1602              	5.4604557774e-06	9.0631357625e-04	3.5650325810e-04	3.0881446784e-02	7.9134163179e-09
1603              	5.4239000687e-06	9.2259831777e-04	3.5642484681e-04	3.1024172392e-02	7.9409933072e-09
1604              	5.4544782973e-06	9.0542747436e-04	3.5615411767e-04	3.0960191497e-02	7.9028957665e-09
1605              	5.4178398090e-06	9.2170791327e-04	3.5606698659e-04	3.1054108075e-02	7.9619568792e-09
1606              	5.4484358120e-06	9.0454990112e-04	3.5579541087e-04	3.0920829235e-02	7.8844180709e-09
1607              	5.4120153754e-06	9.2078384521e-04	3.5571357738e-04	3.1024076822e-02	7.9426750338e-09
1608              	5.4425031687e-06	9.0366713171e-04	3.5544677115e-04	3.0960204470e-02	7.8613150427e-09
1609              	5.4059407161e-06	9.1989480298e-04	3.5535956221e-04	3.1095176485e-02	7.8964533030e-09
1610              	5.4365283158e-06	9.0279989321e-04	3.5509239099e-04	3.0960238465e-02	7.8766708480e-09
1611              	5.4001963694e-06	9.1899282052e-04	3.5501109400e-04	3.1012943679e-02	7.9647804294e-09
1612              	5.4307240107e-06	9.0190113272e-04	3.5474755436e-04	3.0920827211e-02	7.8131373473e-09
1613              	5.3941324304e-06	9.1808483233e-04	3.5465661891e-04	3.1012944559e-02	7.8068496536e-09
1614              	5.4248644830e-06	9.0104158915e-04	3.5441285816e-04	3.0881461141e-02	7.7940338842e-09
1615              	5.3882610391e-06	9.1718744538e-04	3.5430987892e-04	3.1035296340e-02	7.7729684898e-09
1616              	5.4190143922e-06	9.0019415302e-04	3.5407744021e-04	3.0920857459e-02	7.7939300052e-09
1617              	5.3824801074e-06	9.1630841900e-04	3.5396844478e-04	3.1024083746e-02	7.8408620572e-09
1618              	5.4131682962e-06	8.9931775767e-04	3.5373739468e-04	3.0920836558e-02	7.7603409146e-09
1619              	5.3766162380e-06	9.1541059333e-04	3.5362280045e-04	3.0983010355e-02	7.8128376677e-09
1620              	5.4073440096e-06	8.9844389874e-04	3.5339959315e-04	3.0920818905e-02	7.7202715564e-09
1621              	5.3705874213e-06	9.1451322759e-04	3.5327242577e-04	3.0994122494e-02	7.7241886114e-09
1622              	5.4014491437e-06	8.9759226605e-04	3.5305870227e-04	3.0881463196e-02	7.7045164302e-09
1623              	5.3647432207e-06	9.1360970966e-04	3.5292680048e-04	3.1024193934e-02	7.7003688204e-09
1624              	5.3955854995e-06	8.9673200161e-04	3.5271331976e-04	3.0920855235e-02	7.6982895728e-09
1625              	5.3589287769e-06	9.1273025079e-04	3.5257978628e-04	3.1024095655e-02	7.7691733799e-09
1626              	5.3898066009e-06	8.9586053248e-04	3.5236736260e-04	3.0960224283e-02	7.6896179325e-09
1627              	5.3530902786e-06	9.1184051753e-04	3.5223124887e-04	3.1054121729e-02	7.7677842615e-09
1628              	5.3839990902e-06	8.9499577667e-04	3.5201816609e-04	3.0920859956e-02	7.6905587705e-09
1629              	5.3473735408e-06	9.1093738015e-04	3.5188488591e-04	3.1024099928e-02	7.7432431637e-09
1630              	5.3782736638e-06	8.9412478747e-04	3.5167700071e-04	3.0881489392e-02	7.6625530038e-09
1631              	5.3415389243e-06	9.1004728678e-04	3.5153788864e-04	3.1012962966e-02	7.6599710385e-09
1632              	5.3725206887e-06	8.9326508384e-04	3.5134429199e-04	3.0920862739e-02	7.6304049902e-09
1633              	5.3357510723e-06	9.0917842466e-04	3.5119179263e-04	3.0982999968e-02	7.6666520909e-09
1634              	5.3667706590e-06	8.9241915178e-04	3.5101484720e-04	3.0960215022e-02	7.5871753253e-09
1635              	5.3299609779e-06	9.0830037342e-04	3.5084914722e-04	3.1054027166e-02	7.6263107231e-09
1636              	5.3609248509e-06	8.9158845342e-04	3.5067386309e-04	3.0881504297e-02	7.6024299129e-09
1637              	5.3244318228e-06	9.0740762756e-04	3.5051457982e-04	3.1065262989e-02	7.6445186447e-09
1638              	5.3552410050e-06	8.9072968257e-04	3.5033370044e-04	3.0920880080e-02	7.6161386203e-09
1639              	5.3186305092e-06	9.0655987266e-04	3.5017376475e-04	3.1065283833e-02	7.6821865145e-09
1640              	5.3495610980e-06	8.8986331042e-04	3.4999439362e-04	3.0920884864e-02	7.6061544373e-09
1641              	5.3128748469e-06	9.0569328349e-04	3.4983048860e-04	3.1054041455e-02	7.6623416786e-09
1642              	5.3438735098e-06	8.8900704898e-04	3.4965712768e-04	3.0920899084e-02	7.5777162995e-09
1643              	5.3070861378e-06	9.0482815371e-04	3.4948424982e-04	3.0983037299e-02	7.6194955548e-09
1644              	5.3382062146e-06	8.8815956081e-04	3.4932938010e-04	3.0920850721e-02	7.5091618279e-09
1645              	5.3011949244e-06	9.0396067365e-04	3.4913748281e-04	3.0953077043e-02	7.4920759034e-09
1646              	5.3324572404e-06	8.8733904795e-04	3.4900803723e-04	3.0960218041e-02	7.4538481330e-09
1647              	5.2953958856e-06	9.0310246512e-04	3.4879748162e-04	3.1054035891e-02	7.4556878934e-09
1648              	5.3266537943e-06	8.8653284455e-04	3.4866835573e-04	3.0881518242e-02	7.4773098584e-09
1649              	5.2900088546e-06	9.0222306079e-04	3.4846778633e-04	3.1095226821e-02	7.5317199724e-09
1650              	5.3210966064e-06	8.8568906956e-04	3.4832508452e-04	3.0960288210e-02	7.5209677014e-09
1651              	5.2843238091e-06	9.0139281675e-04	3.4813016093e-04	3.1012973788e-02	7.6382565291e-09
1652              	5.3156274265e-06	8.8481676805e-04	3.4799161061e-04	3.0960259771e-02	7.4627448474e-09
1653              	5.2784498752e-06	9.0052140017e-04	3.4778334106e-04	3.1065293206e-02	7.4935460568e-09
1654              	5.3099981170e-06	8.8400439007e-04	3.4765802377e-04	3.0881540453e-02	7.4756307577e-09
1655              	5.2729517003e-06	8.9964341097e-04	3.4744688411e-04	3.1024211473e-02	7.4830093511e-09
1656              	5.3044530835e-06	8.8316521187e-04	3.4733076029e-04	3.0881521959e-02	7.4251572076e-09
1657              	5.2672667559e-06	8.9879990342e-04	3.4710667836e-04	3.0994185954e-02	7.4385868177e-09
1658              	5.2988852807e-06	8.8234347227e-04	3.4701306325e-04	3.0920894436e-02	7.3946680887e-09
1659              	5.2616166688e-06	8.9796896708e-04	3.4677083002e-04	3.0983028147e-02	7.4127154785e-09
1660              	5.2932417609e-06	8.8152911419e-04	3.4669250230e-04	3.0920886572e-02	7.3482389366e-09
1661              	5.2560148626e-06	8.9712529881e-04	3.4643665318e-04	3.1012981125e-02	7.3743959950e-09
1662              	5.2875993910e-06	8.8072417268e-04	3.4636326432e-04	3.0920898735e-02	7.3468670032e-09
1663              	5.2504382616e-06	8.9628962082e-04	3.4610489568e-04	3.0953104900e-02	7.3893502626e-09
1664              	5.2820581337e-06	8.7989991840e-04	3.4603950307e-04	3.0960241647e-02	7.3026189012e-09
1665              	5.2446158886e-06	8.9546392645e-04	3.4576944789e-04	3.0994178994e-02	7.3198341290e-09
1666              	5.2764310766e-06	8.7909376893e-04	3.4571040003e-04	3.0920882869e-02	7.3009031169e-09
1667              	5.2391103741e-06	8.9461774615e-04	3.4544020765e-04	3.0994287504e-02	7.3338505374e-09
1668              	5.2709328279e-06	8.7827648180e-04	3.4538122106e-04	3.0881519359e-02	7.2924233001e-09
1669              	5.2335560904e-06	8.9378730346e-04	3.4510960471e-04	3.1065296796e-02	7.3099824886e-09
1670              	5.2654609961e-06	8.7747167403e-04	3.4504584088e-04	3.0920915779e-02	7.3279185766e-09
1671              	5.2281704944e-06	8.9297190427e-04	3.4477754541e-04	3.0994298244e-02	7.4281831400e-09
1672              	5.2600733564e-06	8.7663699303e-04	3.4471758830e-04	3.0881525385e-02	7.2732357208e-09
1673              	5.2225732224e-06	8.9212879644e-04	3.4444033588e-04	3.1024249377e-02	7.2863012849e-09
1674              	5.2545387544e-06	8.7583969975e-04	3.4439402904e-04	3.0920916411e-02	7.2705142998e-09
1675              	5.2170960454e-06	8.9131158685e-04	3.4410628962e-04	3.0994203992e-02	7.3281579031e-09
1676              	5.2489971379e-06	8.7503548282e-04	3.4406911200e-04	3.0920909545e-02	7.2274840615e-09
1677              	5.2115754489e-06	8.9048133712e-04	3.4377331894e-04	3.0994301123e-02	7.2605258557e-09
1678              	5.2433928101e-06	8.7423801140e-04	3.4374718090e-04	3.0920891006e-02	7.2087218296e-09
1679              	5.2060471408e-06	8.8966163897e-04	3.4344419372e-04	3.1024247296e-02	7.2366614204e-09
1680              	5.2378216797e-06	8.7344018686e-04	3.4341993459e-04	3.0920921556e-02	7.2043495873e-09
1681              	5.2005955284e-06	8.8884877465e-04	3.4311542888e-04	3.1012991969e-02	7.2606733798e-09
1682              	5.2323485748e-06	8.7262823790e-04	3.4309354240e-04	3.0920918367e-02	7.1849403781e-09
1683              	5.1950574120e-06	8.8803579306e-04	3.4278461894e-04	3.1024227023e-02	7.2274884536e-09
1684              	5.2269071084e-06	8.7183217626e-04	3.4276996011e-04	3.0920909999e-02	7.1865460710e-09
1685              	5.1896047889e-06	8.8722269863e-04	3.4245720116e-04	3.1065330954e-02	7.2279021305e-09
1686              	5.2214586579e-06	8.7103838378e-04	3.4244172243e-04	3.0881567538e-02	7.1947941092e-09
1687              	5.1843043469e-06	8.8640423038e-04	3.4213229334e-04	3.1054179457e-02	7.2482982763e-09
1688              	5.2161237755e-06	8.7023091975e-04	3.4211736360e-04	3.0920926967e-02	7.1807253570e-09
1689              	5.1788246361e-06	8.8561271663e-04	3.4180285816e-04	3.1024162281e-02	7.2462871489e-09
1690              	5.2107762156e-06	8.6943605461e-04	3.4179812611e-04	3.0881554817e-02	7.1442014959e-09
1691              	5.1733832171e-06	8.8479734156e-04	3.4147486373e-04	3.1054077644e-02	7.1505981140e-09
1692              	5.2053404869e-06	8.6866077234e-04	3.4147763497e-04	3.0881565214e-02	7.1361483198e-09
1693              	5.1680443413e-06	8.8400113157e-04	3.4115108918e-04	3.1024246897e-02	7.1779021429e-09
1694              	5.1999739306e-06	8.6787544909e-04	3.4116022590e-04	3.0920938336e-02	7.1044995059e-09
1695              	5.1625508049e-06	8.8321217201e-04	3.4082677501e-04	3.0953142579e-02	7.1508206127e-09
1696              	5.1945864292e-06	8.6708730358e-04	3.4085197340e-04	3.0920911256e-02	7.0390085054e-09
1697              	5.1569400463e-06	8.8240975652e-04	3.4050325036e-04	3.0994225771e-02	7.0254506544e-09
1698              	5.1891317582e-06	8.6633348608e-04	3.4053896005e-04	3.0920911935e-02	7.0352916348e-09
1699              	5.1515706609e-06	8.8161373469e-04	3.4018655696e-04	3.1024141069e-02	7.0648882390e-09
1700              	5.1837882101e-06	8.6556048472e-04	3.4021392641e-04	3.0881562918e-02	7.0320701229e-09
1701              	5.1462500654e-06	8.8081181467e-04	3.3986774648e-04	3.1024152991e-02	7.0775383957e-09
1702              	5.1785798579e-06	8.6477530204e-04	3.3989342385e-04	3.0960312582e-02	7.0396941709e-09
1703              	5.1407751412e-06	8.8003931611e-04	3.3954407073e-04	3.0994229900e-02	7.1216376905e-09
1704              	5.1733620022e-06	8.6399038074e-04	3.3957507069e-04	3.0920925227e-02	7.0003317865e-09
1705              	5.1353883296e-06	8.7922361789e-04	3.3922120560e-04	3.1065348848e-02	7.0225020443e-09
1706              	5.1680564815e-06	8.6323043550e-04	3.3925143107e-04	3.0920954604e-02	7.0250706419e-09
1707              	5.1302252852e-06	8.7843391921e-04	3.3890227658e-04	3.0994243678e-02	7.0970603062e-09
1708              	5.1628788404e-06	8.6243939716e-04	3.3893580308e-04	3.0920949355e-02	6.9698071911e-09
1709              	5.1248005930e-06	8.7764303037e-04	3.3857757315e-04	3.1065328693e-02	6.9934610873e-09
1710              	5.1575653532e-06	8.6168464053e-04	3.3861951472e-04	3.0881596921e-02	6.9952774726e-09
1711              	5.1197267686e-06	8.7684762693e-04	3.3826254292e-04	3.1024166112e-02	7.0444914939e-09
1712              	5.1523897096e-06	8.6090445057e-04	3.3830889695e-04	3.0920947572e-02	6.9611893230e-09
1713              	5.1143491853e-06	8.7607710403e-04	3.3794235256e-04	3.1024160572e-02	7.0098990695e-09
1714              	5.1471577184e-06	8.6014079336e-04	3.3800033001e-04	3.0960330764e-02	6.9403751834e-09
1715              	5.1090280213e-06	8.7529821090e-04	3.3762406975e-04	3.1013007533e-02	7.0037527856e-09
1716              	5.1418950936e-06	8.5937900441e-04	3.3768764143e-04	3.0881579591e-02	6.9077209478e-09
1717              	5.1037322454e-06	8.7449227419e-04	3.3730821111e-04	3.1065348649e-02	6.9082652443e-09
1718              	5.1366501393e-06	8.5863351346e-04	3.3737530073e-04	3.0920971517e-02	6.9374692818e-09
1719              	5.0984899852e-06	8.7373393704e-04	3.3699562451e-04	3.1054097756e-02	7.0017802688e-09
1720              	5.1315108012e-06	8.5785683340e-04	3.3706139873e-04	3.0881606069e-02	6.9114983775e-09
1721              	5.0932513777e-06	8.7294664133e-04	3.3667958956e-04	3.0994374236e-02	6.9578459582e-09
1722              	5.1264041534e-06	8.5709000369e-04	3.3676141236e-04	3.0881582901e-02	6.8781272448e-09
1723              	5.0878441688e-06	8.7217514854e-04	3.3636249714e-04	3.1035456111e-02	6.8621827913e-09
1724              	5.1212092144e-06	8.5635154616e-04	3.3645634401e-04	3.0960346186e-02	6.8709052965e-09
1725              	5.0826788279e-06	8.7141481339e-04	3.3604810708e-04	3.0994264642e-02	6.9617220666e-09
1726              	5.1160604061e-06	8.5558749947e-04	3.3614553607e-04	3.0960333585e-02	6.8171433830e-09
