# Residuals       
# Time            	Ux                	Uy                	p                 	k                 	omega             
524               	7.3186424947e-06	6.8892099238e-05	1.9808821045e-04	2.7116715571e-07	2.9784452195e-08
525               	7.2321828563e-06	6.8101086395e-05	1.9592713509e-04	2.6588173578e-07	2.9119157717e-08
526               	7.1452711915e-06	6.7327296593e-05	1.9374326743e-04	2.6066754502e-07	2.8477591743e-08
527               	7.0509635078e-06	6.6473611734e-05	1.9142217737e-04	2.5541592171e-07	2.7841217255e-08
528               	6.9559179060e-06	6.5601227498e-05	1.8899207857e-04	2.5017604010e-07	2.7239505822e-08
529               	6.8614716075e-06	6.4738327286e-05	1.8647520181e-04	2.4525941104e-07	2.6650348847e-08
530               	6.7690856965e-06	6.3934022194e-05	1.8405816223e-04	2.4086994135e-07	2.6137338832e-08
531               	6.6767761034e-06	6.3164053333e-05	1.8161918242e-04	2.3688480101e-07	2.5638703172e-08
532               	6.5842654387e-06	6.2395371950e-05	1.7927880320e-04	2.3392724571e-07	2.5249675691e-08
533               	6.4954282510e-06	6.1643645739e-05	1.7698973847e-04	2.3106275581e-07	2.4858376992e-08
534               	6.4098338264e-06	6.0882274602e-05	1.7468556005e-04	2.2858915971e-07	2.4510671387e-08
535               	6.3233230389e-06	6.0108029643e-05	1.7244463445e-04	2.2594694466e-07	2.4183896659e-08
536               	6.2364926044e-06	5.9365985650e-05	1.7023050825e-04	2.2377159334e-07	2.3922308204e-08
537               	6.1583365529e-06	5.8636818651e-05	1.6802485436e-04	2.2222864143e-07	2.3727559648e-08
538               	6.0789551307e-06	5.7903992895e-05	1.6583238997e-04	2.2071659345e-07	2.3538231090e-08
539               	6.0042188413e-06	5.7171605879e-05	1.6366812750e-04	2.1898501496e-07	2.3377166616e-08
540               	5.9340265490e-06	5.6461640960e-05	1.6164704687e-04	2.1716338081e-07	2.3238671672e-08
541               	5.8661430075e-06	5.5799407169e-05	1.5961336538e-04	2.1515827045e-07	2.3097699078e-08
542               	5.7955308525e-06	5.5145918380e-05	1.5758140265e-04	2.1341754840e-07	2.3009474589e-08
543               	5.7270249671e-06	5.4449900866e-05	1.5549967758e-04	2.1177499270e-07	2.2969221168e-08
544               	5.6602165899e-06	5.3735005376e-05	1.5331020348e-04	2.1034653002e-07	2.2918761251e-08
545               	5.5957023768e-06	5.3044764656e-05	1.5115424238e-04	2.0901107851e-07	2.2855713125e-08
546               	5.5340936157e-06	5.2420691705e-05	1.4924854305e-04	2.0705112528e-07	2.2701415547e-08
547               	5.4683363453e-06	5.1825549668e-05	1.4745724272e-04	2.0487462636e-07	2.2528237871e-08
548               	5.3994911803e-06	5.1242311356e-05	1.4569066081e-04	2.0251126010e-07	2.2331670672e-08
549               	5.3302586369e-06	5.0688749986e-05	1.4387086051e-04	2.0011808117e-07	2.2114620394e-08
550               	5.2595806841e-06	5.0089493694e-05	1.4198850941e-04	1.9804461863e-07	2.1930442211e-08
551               	5.1894951645e-06	4.9427968994e-05	1.4003424000e-04	1.9583144394e-07	2.1742668715e-08
552               	5.1201650313e-06	4.8795385593e-05	1.3820928168e-04	1.9344371164e-07	2.1495044127e-08
553               	5.0532569695e-06	4.8169908605e-05	1.3642459961e-04	1.9124426729e-07	2.1264838073e-08
554               	4.9893531868e-06	4.7545547706e-05	1.3464266829e-04	1.8912553418e-07	2.0993451739e-08
555               	4.9277648286e-06	4.6926751226e-05	1.3287131088e-04	1.8629824123e-07	2.0679926777e-08
556               	4.8632209610e-06	4.6310261822e-05	1.3103784295e-04	1.8329002695e-07	2.0367276275e-08
557               	4.7982291044e-06	4.5684231578e-05	1.2933945208e-04	1.8027352071e-07	2.0052560766e-08
558               	4.7330351211e-06	4.5061158288e-05	1.2764806978e-04	1.7722049210e-07	1.9713227653e-08
559               	4.6722816221e-06	4.4448079455e-05	1.2599162638e-04	1.7391826682e-07	1.9345006305e-08
560               	4.6094005453e-06	4.3844893549e-05	1.2442278203e-04	1.7063512653e-07	1.8966481233e-08
561               	4.5494238365e-06	4.3235633389e-05	1.2293839341e-04	1.6745271300e-07	1.8564386151e-08
562               	4.4932801309e-06	4.2651590979e-05	1.2143959646e-04	1.6436077139e-07	1.8144462633e-08
563               	4.4395090175e-06	4.2138836566e-05	1.1998509711e-04	1.6128892685e-07	1.7718203266e-08
564               	4.3826988103e-06	4.1655078045e-05	1.1850915224e-04	1.5821097387e-07	1.7279521546e-08
565               	4.3283111701e-06	4.1149311415e-05	1.1704153067e-04	1.5525515363e-07	1.6882935579e-08
566               	4.2746274458e-06	4.0626138271e-05	1.1547953915e-04	1.5252830602e-07	1.6502471753e-08
567               	4.2222665131e-06	4.0089262949e-05	1.1392287889e-04	1.4994008692e-07	1.6149512424e-08
568               	4.1725315849e-06	3.9577222331e-05	1.1241435647e-04	1.4761417591e-07	1.5840204197e-08
569               	4.1251455791e-06	3.9054077956e-05	1.1095515213e-04	1.4555089109e-07	1.5576171624e-08
570               	4.0789876358e-06	3.8571757562e-05	1.0959089416e-04	1.4371877569e-07	1.5340401277e-08
571               	4.0306443508e-06	3.8154471635e-05	1.0823580230e-04	1.4178102438e-07	1.5130361779e-08
572               	3.9792596029e-06	3.7739250837e-05	1.0679905391e-04	1.4018415190e-07	1.4943442457e-08
573               	3.9268529956e-06	3.7297279249e-05	1.0531895975e-04	1.3859896441e-07	1.4772543664e-08
574               	3.8717952810e-06	3.6812799532e-05	1.0388701421e-04	1.3698237032e-07	1.4619026914e-08
575               	3.8176007290e-06	3.6332123902e-05	1.0254849042e-04	1.3546022406e-07	1.4466206438e-08
576               	3.7659294119e-06	3.5870751849e-05	1.0116023196e-04	1.3429956581e-07	1.4346999979e-08
577               	3.7137690689e-06	3.5406605635e-05	9.9824056545e-05	1.3320388069e-07	1.4216367323e-08
578               	3.6629099122e-06	3.4958018394e-05	9.8503143176e-05	1.3180093970e-07	1.4067415103e-08
579               	3.6135344243e-06	3.4506232677e-05	9.7176507978e-05	1.3017919800e-07	1.3927538673e-08
580               	3.5680365177e-06	3.4039768706e-05	9.5943400443e-05	1.2884497244e-07	1.3841518619e-08
581               	3.5233030305e-06	3.3619328362e-05	9.4750405372e-05	1.2765482709e-07	1.3767674153e-08
582               	3.4761878704e-06	3.3203710078e-05	9.3591014818e-05	1.2669397060e-07	1.3688950069e-08
583               	3.4311588371e-06	3.2779439299e-05	9.2376026064e-05	1.2568066625e-07	1.3600231787e-08
584               	3.3924981170e-06	3.2360612453e-05	9.1125106067e-05	1.2456293943e-07	1.3489659865e-08
585               	3.3531115084e-06	3.1965812448e-05	8.9928146100e-05	1.2371724925e-07	1.3404653018e-08
586               	3.3090562278e-06	3.1599086116e-05	8.8761317542e-05	1.2279377805e-07	1.3310591029e-08
587               	3.2668085438e-06	3.1259709284e-05	8.7585077780e-05	1.2147885255e-07	1.3186338744e-08
588               	3.2231564450e-06	3.0895908743e-05	8.6482073169e-05	1.1998911617e-07	1.3062629186e-08
589               	3.1818831975e-06	3.0500718825e-05	8.5333088371e-05	1.1836776964e-07	1.2942485646e-08
590               	3.1400712350e-06	3.0099229158e-05	8.4216794199e-05	1.1684807569e-07	1.2831147885e-08
591               	3.0999240175e-06	2.9706885375e-05	8.3144993723e-05	1.1537553069e-07	1.2694411500e-08
592               	3.0597352997e-06	2.9301276509e-05	8.2011614319e-05	1.1378721431e-07	1.2528658213e-08
593               	3.0203335094e-06	2.8946277248e-05	8.0920398837e-05	1.1210759851e-07	1.2352309628e-08
594               	2.9792699695e-06	2.8615252490e-05	7.9877060168e-05	1.1033699616e-07	1.2161903534e-08
595               	2.9396049950e-06	2.8268241215e-05	7.8884752600e-05	1.0856201032e-07	1.1964819765e-08
596               	2.8990141497e-06	2.7885209137e-05	7.7844300432e-05	1.0670369381e-07	1.1759562871e-08
597               	2.8587939672e-06	2.7482818592e-05	7.6892289053e-05	1.0485532087e-07	1.1550786551e-08
598               	2.8200305713e-06	2.7078940522e-05	7.5922708055e-05	1.0296596222e-07	1.1329346701e-08
599               	2.7841648143e-06	2.6707295986e-05	7.4945329260e-05	1.0106300124e-07	1.1109001016e-08
600               	2.7497088258e-06	2.6347541768e-05	7.3996665827e-05	9.9071824494e-08	1.0870853106e-08
601               	2.7161713017e-06	2.6011420677e-05	7.3050506720e-05	9.7069508554e-08	1.0627320570e-08
602               	2.6824786651e-06	2.5697869260e-05	7.2198835432e-05	9.5203712764e-08	1.0402883636e-08
603               	2.6477759417e-06	2.5385692563e-05	7.1331265227e-05	9.3355827857e-08	1.0176475674e-08
604               	2.6114687113e-06	2.5055940235e-05	7.0444883586e-05	9.1531232600e-08	9.9499558961e-09
605               	2.5776811686e-06	2.4726973662e-05	6.9519694040e-05	8.9794480459e-08	9.7393938239e-09
606               	2.5459231498e-06	2.4413102469e-05	6.8562457978e-05	8.8192276421e-08	9.5359163618e-09
607               	2.5149099373e-06	2.4110304070e-05	6.7669473338e-05	8.6786966265e-08	9.3506950529e-09
608               	2.4824966970e-06	2.3824120558e-05	6.6803702001e-05	8.5432764160e-08	9.1679797455e-09
609               	2.4523217223e-06	2.3552158060e-05	6.5930826645e-05	8.4097353681e-08	8.9927170566e-09
610               	2.4246529148e-06	2.3268171315e-05	6.5060862914e-05	8.3014840865e-08	8.8431947686e-09
611               	2.3979956079e-06	2.2982388908e-05	6.4144858984e-05	8.2016044540e-08	8.7129559424e-09
612               	2.3727191927e-06	2.2685253557e-05	6.3234288838e-05	8.1092962966e-08	8.5933612911e-09
613               	2.3501522724e-06	2.2385462056e-05	6.2354455738e-05	8.0434664044e-08	8.4914295632e-09
614               	2.3267603800e-06	2.2092813628e-05	6.1507334164e-05	8.0035094309e-08	8.4133813158e-09
615               	2.3014393866e-06	2.1812135509e-05	6.0683011499e-05	7.9599074687e-08	8.3548821790e-09
616               	2.2719637943e-06	2.1537504626e-05	5.9934539970e-05	7.9037509794e-08	8.2958718927e-09
617               	2.2415671378e-06	2.1276499464e-05	5.9208805838e-05	7.8352446193e-08	8.2475366325e-09
618               	2.2080426860e-06	2.1001251429e-05	5.8450873896e-05	7.7652370289e-08	8.1944064680e-09
619               	2.1720689326e-06	2.0705496533e-05	5.7694135547e-05	7.6757117199e-08	8.1287023848e-09
620               	2.1375049495e-06	2.0423444016e-05	5.6926020104e-05	7.5771316400e-08	8.0567081948e-09
621               	2.1056422339e-06	2.0160727572e-05	5.6163875096e-05	7.4860379724e-08	7.9945478396e-09
622               	2.0760416430e-06	1.9902768058e-05	5.5411783068e-05	7.4007899090e-08	7.9376375155e-09
623               	2.0502208654e-06	1.9663411986e-05	5.4655490633e-05	7.3289461044e-08	7.8833444883e-09
624               	2.0278060624e-06	1.9441417906e-05	5.3945410220e-05	7.2641234380e-08	7.8247658056e-09
625               	2.0052287910e-06	1.9225296128e-05	5.3263838335e-05	7.1905300030e-08	7.7731461939e-09
626               	1.9804542025e-06	1.9002324961e-05	5.2571345790e-05	7.1127320773e-08	7.7102704677e-09
627               	1.9548258015e-06	1.8760502781e-05	5.1877724884e-05	7.0335308763e-08	7.6438973271e-09
628               	1.9294130114e-06	1.8515627261e-05	5.1153817196e-05	6.9613826051e-08	7.5710519850e-09
629               	1.9047379316e-06	1.8296565336e-05	5.0449139655e-05	6.8869126844e-08	7.4877483662e-09
630               	1.8784754200e-06	1.8080652998e-05	4.9848612044e-05	6.8092789086e-08	7.4056667241e-09
631               	1.8525563036e-06	1.7871001693e-05	4.9234960018e-05	6.7263754083e-08	7.3226104955e-09
632               	1.8267564236e-06	1.7650101043e-05	4.8606963548e-05	6.6352067240e-08	7.2325413546e-09
633               	1.8017768553e-06	1.7411855924e-05	4.7969868277e-05	6.5365909899e-08	7.1452876780e-09
634               	1.7774804264e-06	1.7165727958e-05	4.7319921368e-05	6.4276316372e-08	7.0554119349e-09
635               	1.7557297445e-06	1.6915915087e-05	4.6690404924e-05	6.3239381162e-08	6.9634566034e-09
636               	1.7339228835e-06	1.6678553017e-05	4.6084565571e-05	6.2276122040e-08	6.8658202644e-09
637               	1.7107850290e-06	1.6447954747e-05	4.5503585875e-05	6.1293640264e-08	6.7621183886e-09
638               	1.6866738527e-06	1.6227696204e-05	4.4970358252e-05	6.0289232398e-08	6.6481474876e-09
639               	1.6651434805e-06	1.6012901273e-05	4.4417963133e-05	5.9361237255e-08	6.5405593928e-09
640               	1.6423357409e-06	1.5819336545e-05	4.3857040369e-05	5.8264993754e-08	6.4070413781e-09
641               	1.6193411277e-06	1.5623643503e-05	4.3299629373e-05	5.7049897034e-08	6.2552034078e-09
642               	1.5976670753e-06	1.5427095048e-05	4.2755297396e-05	5.5909352683e-08	6.1133675450e-09
643               	1.5765530113e-06	1.5225185125e-05	4.2195332033e-05	5.4861103915e-08	5.9766996699e-09
644               	1.5559704871e-06	1.5021782319e-05	4.1633930614e-05	5.3759202034e-08	5.8323565788e-09
645               	1.5354754460e-06	1.4829102358e-05	4.1080656250e-05	5.2640298545e-08	5.6916633463e-09
646               	1.5151684787e-06	1.4656151583e-05	4.0527085611e-05	5.1605138660e-08	5.5620389141e-09
647               	1.4948230846e-06	1.4476961723e-05	3.9985147612e-05	5.0572616076e-08	5.4384132092e-09
648               	1.4737582751e-06	1.4288975787e-05	3.9423765164e-05	4.9587826402e-08	5.3181080418e-09
649               	1.4529265506e-06	1.4104112784e-05	3.8848917738e-05	4.8681363694e-08	5.2095804147e-09
650               	1.4319749391e-06	1.3921384650e-05	3.8323262689e-05	4.7831133076e-08	5.1146477831e-09
651               	1.4136507831e-06	1.3742635434e-05	3.7797293512e-05	4.7006550909e-08	5.0260921587e-09
652               	1.3944857609e-06	1.3570959187e-05	3.7303412978e-05	4.6268123597e-08	4.9398995604e-09
653               	1.3760272629e-06	1.3401321192e-05	3.6845524284e-05	4.5577877041e-08	4.8640116039e-09
654               	1.3588079220e-06	1.3237801900e-05	3.6374641779e-05	4.4919834758e-08	4.7864010245e-09
655               	1.3431345139e-06	1.3065619082e-05	3.5873631825e-05	4.4298602030e-08	4.7060353914e-09
656               	1.3271720633e-06	1.2888713167e-05	3.5377624946e-05	4.3760050886e-08	4.6367468497e-09
657               	1.3109960992e-06	1.2705941712e-05	3.4918866746e-05	4.3355339960e-08	4.5902004032e-09
658               	1.2945298397e-06	1.2528380305e-05	3.4490426187e-05	4.3083392810e-08	4.5639571863e-09
659               	1.2793190726e-06	1.2363199570e-05	3.4036672864e-05	4.2876403288e-08	4.5466464754e-09
660               	1.2673234816e-06	1.2211996588e-05	3.3583733298e-05	4.2741451571e-08	4.5371190898e-09
661               	1.2575367071e-06	1.2061424735e-05	3.3138522568e-05	4.2722807566e-08	4.5244373904e-09
662               	1.2479766476e-06	1.1919488104e-05	3.2698225842e-05	4.2690760728e-08	4.5025011298e-09
663               	1.2383134664e-06	1.1784535046e-05	3.2258528224e-05	4.2572162815e-08	4.4721687488e-09
664               	1.2287913119e-06	1.1643314067e-05	3.1834855473e-05	4.2391203232e-08	4.4400023569e-09
665               	1.2175494360e-06	1.1496462991e-05	3.1425235456e-05	4.2141157046e-08	4.4120604700e-09
666               	1.2036653763e-06	1.1350444450e-05	3.1010941632e-05	4.1876908768e-08	4.4016620606e-09
667               	1.1869051763e-06	1.1212578676e-05	3.0601303983e-05	4.1564394452e-08	4.3948239677e-09
668               	1.1681847114e-06	1.1076965783e-05	3.0193048473e-05	4.1211045754e-08	4.3808385947e-09
669               	1.1489130437e-06	1.0942348745e-05	2.9793115845e-05	4.0792553962e-08	4.3725724507e-09
670               	1.1289626161e-06	1.0802868013e-05	2.9401258329e-05	4.0331051205e-08	4.3594479581e-09
671               	1.1093268348e-06	1.0666559597e-05	2.9019937572e-05	3.9759110315e-08	4.3362885772e-09
672               	1.0917835972e-06	1.0526642249e-05	2.8655728467e-05	3.9167879822e-08	4.2988138704e-09
673               	1.0775905148e-06	1.0379208984e-05	2.8285312987e-05	3.8692394433e-08	4.2555690357e-09
674               	1.0652852412e-06	1.0239390940e-05	2.7922139199e-05	3.8279977893e-08	4.2124327121e-09
675               	1.0525919378e-06	1.0096904918e-05	2.7560800576e-05	3.7868228859e-08	4.1659559985e-09
676               	1.0405183593e-06	9.9554804431e-06	2.7195175063e-05	3.7421953533e-08	4.1106719039e-09
677               	1.0283247085e-06	9.8235859594e-06	2.6843515163e-05	3.6948750885e-08	4.0503859087e-09
678               	1.0148095938e-06	9.6977317152e-06	2.6500932625e-05	3.6451995826e-08	3.9873136665e-09
679               	1.0021123582e-06	9.5751838312e-06	2.6150514841e-05	3.5942751450e-08	3.9200019792e-09
680               	9.8950054025e-07	9.4521828176e-06	2.5834790893e-05	3.5348190581e-08	3.8452209387e-09
681               	9.7606778608e-07	9.3295325430e-06	2.5520199260e-05	3.4675986699e-08	3.7582461115e-09
682               	9.6129503750e-07	9.2152543836e-06	2.5172406646e-05	3.3918356245e-08	3.6685173346e-09
683               	9.4687742532e-07	9.1036655326e-06	2.4833374436e-05	3.3154294749e-08	3.5916272729e-09
684               	9.3290121107e-07	8.9914908210e-06	2.4507619331e-05	3.2404422782e-08	3.5247956230e-09
685               	9.1981864289e-07	8.8843238617e-06	2.4171880136e-05	3.1702871048e-08	3.4625404219e-09
686               	9.0683663369e-07	8.7712356905e-06	2.3850640699e-05	3.1070974744e-08	3.3943622687e-09
687               	8.9405005070e-07	8.6543923113e-06	2.3523919010e-05	3.0468097982e-08	3.3194722978e-09
688               	8.8205531117e-07	8.5365477208e-06	2.3205079591e-05	2.9914450528e-08	3.2425767223e-09
689               	8.7061598586e-07	8.4287048155e-06	2.2891761188e-05	2.9388072015e-08	3.1659945426e-09
690               	8.5945604026e-07	8.3208507854e-06	2.2579675651e-05	2.8844357446e-08	3.0889854666e-09
691               	8.4850694726e-07	8.2098589370e-06	2.2274751627e-05	2.8281024233e-08	3.0149025832e-09
692               	8.3629567929e-07	8.0998638564e-06	2.1981526266e-05	2.7756644904e-08	2.9494830448e-09
693               	8.2407000010e-07	7.9921047290e-06	2.1673117419e-05	2.7296341244e-08	2.8970681916e-09
694               	8.1234802583e-07	7.8856609065e-06	2.1377655669e-05	2.6882388537e-08	2.8581678333e-09
695               	8.0136520856e-07	7.7771979938e-06	2.1090463242e-05	2.6478059007e-08	2.8192147055e-09
696               	7.9059446833e-07	7.6697766985e-06	2.0802877839e-05	2.6115823415e-08	2.7802606291e-09
697               	7.8028510761e-07	7.5687096341e-06	2.0542469820e-05	2.5767844470e-08	2.7418140962e-09
698               	7.6999517506e-07	7.4684565378e-06	2.0274329339e-05	2.5404764185e-08	2.7006870124e-09
699               	7.6052565197e-07	7.3708280203e-06	2.0011417130e-05	2.5031485912e-08	2.6592235258e-09
700               	7.5075283033e-07	7.2769883379e-06	1.9752148815e-05	2.4683901538e-08	2.6146785958e-09
701               	7.4093072682e-07	7.1856581912e-06	1.9488309873e-05	2.4355322604e-08	2.5734128237e-09
702               	7.3113600127e-07	7.0984718384e-06	1.9232764220e-05	2.4027125527e-08	2.5320217055e-09
703               	7.2182945934e-07	7.0094529475e-06	1.8969208184e-05	2.3724232775e-08	2.4897418391e-09
704               	7.1289941736e-07	6.9191570465e-06	1.8704841418e-05	2.3439298186e-08	2.4557299586e-09
705               	7.0367630007e-07	6.8347955405e-06	1.8454464370e-05	2.3172449785e-08	2.4267581079e-09
706               	6.9432186506e-07	6.7546824022e-06	1.8225488724e-05	2.2961481835e-08	2.4103848868e-09
707               	6.8523731143e-07	6.6720098746e-06	1.8001286922e-05	2.2826833557e-08	2.4063485310e-09
708               	6.7698652100e-07	6.5888749024e-06	1.7777692173e-05	2.2755884988e-08	2.4088477863e-09
709               	6.6898366677e-07	6.5044923152e-06	1.7548539309e-05	2.2710384170e-08	2.4183777732e-09
710               	6.6171215792e-07	6.4192834642e-06	1.7296129666e-05	2.2690015870e-08	2.4310308482e-09
711               	6.5456418400e-07	6.3387064437e-06	1.7060243450e-05	2.2679214592e-08	2.4412005098e-09
712               	6.4862045654e-07	6.2589566917e-06	1.6837332747e-05	2.2726673716e-08	2.4504882940e-09
713               	6.4473751484e-07	6.1764435645e-06	1.6613197081e-05	2.2772674075e-08	2.4513272156e-09
714               	6.4179283851e-07	6.0905912427e-06	1.6395224121e-05	2.2744666521e-08	2.4399111232e-09
715               	6.3862523971e-07	6.0055091721e-06	1.6169534550e-05	2.2602145888e-08	2.4118900787e-09
716               	6.3387672796e-07	5.9264244150e-06	1.5965864224e-05	2.2345136294e-08	2.3659003032e-09
717               	6.2677599930e-07	5.8520704391e-06	1.5761553170e-05	2.2011015871e-08	2.3435714234e-09
718               	6.1653086885e-07	5.7777131786e-06	1.5554517036e-05	2.1728058301e-08	2.3491762157e-09
719               	6.0427156973e-07	5.7065197172e-06	1.5362905253e-05	2.1473346702e-08	2.3469123412e-09
720               	5.9256281975e-07	5.6372881410e-06	1.5169755364e-05	2.1179602119e-08	2.3303783530e-09
721               	5.8165296315e-07	5.5655884235e-06	1.4974845535e-05	2.0819352433e-08	2.3056013227e-09
722               	5.7135721369e-07	5.4933828907e-06	1.4777218757e-05	2.0434330217e-08	2.2683203696e-09
723               	5.6266427720e-07	5.4233766841e-06	1.4581094914e-05	2.0058225134e-08	2.2222765992e-09
724               	5.5504731666e-07	5.3560448032e-06	1.4380366441e-05	1.9715553889e-08	2.1795971989e-09
725               	5.4858252192e-07	5.2856802799e-06	1.4180075038e-05	1.9410927932e-08	2.1390298502e-09
726               	5.4284616009e-07	5.2164089519e-06	1.3983488906e-05	1.9094283911e-08	2.0958568234e-09
727               	5.3721822181e-07	5.1477380632e-06	1.3792675188e-05	1.8771614687e-08	2.0497756851e-09
728               	5.3123096388e-07	5.0838087591e-06	1.3612378972e-05	1.8447619092e-08	2.0078836655e-09
729               	5.2506280633e-07	5.0200751744e-06	1.3429599352e-05	1.8130951364e-08	1.9722676222e-09
730               	5.1907998980e-07	4.9567997383e-06	1.3244254995e-05	1.7827703002e-08	1.9388480970e-09
731               	5.1307393314e-07	4.8902874994e-06	1.3070326632e-05	1.7510961081e-08	1.8979381038e-09
732               	5.0584672774e-07	4.8240224704e-06	1.2899158121e-05	1.7152487894e-08	1.8478129906e-09
733               	4.9832964744e-07	4.7570796744e-06	1.2726907091e-05	1.6741134616e-08	1.7999453427e-09
734               	4.9010170410e-07	4.6909532870e-06	1.2563933594e-05	1.6359179613e-08	1.7612863905e-09
735               	4.8227997859e-07	4.6247576904e-06	1.2402589152e-05	1.6013816422e-08	1.7288443365e-09
736               	4.7481410462e-07	4.5601613715e-06	1.2235107796e-05	1.5680092807e-08	1.6925609704e-09
737               	4.6755842029e-07	4.4953512401e-06	1.2065064557e-05	1.5372211415e-08	1.6515092954e-09
738               	4.6068648622e-07	4.4348478317e-06	1.1892531255e-05	1.5099081293e-08	1.6085955620e-09
739               	4.5381540547e-07	4.3778741019e-06	1.1729580273e-05	1.4838282346e-08	1.5695772501e-09
740               	4.4700155289e-07	4.3243290370e-06	1.1579188169e-05	1.4583868388e-08	1.5364292145e-09
741               	4.4036432520e-07	4.2728597781e-06	1.1434663976e-05	1.4325067095e-08	1.5062000837e-09
742               	4.3392923211e-07	4.2207861040e-06	1.1283226897e-05	1.4091104187e-08	1.4792333573e-09
743               	4.2787690413e-07	4.1663352745e-06	1.1133060781e-05	1.3859468682e-08	1.4555458677e-09
744               	4.2244791048e-07	4.1123853175e-06	1.0985998386e-05	1.3638719573e-08	1.4332484501e-09
745               	4.1731531733e-07	4.0606251965e-06	1.0844598752e-05	1.3436040315e-08	1.4112381865e-09
746               	4.1212579644e-07	4.0090973124e-06	1.0697790930e-05	1.3240027185e-08	1.3892326762e-09
747               	4.0680092383e-07	3.9566171494e-06	1.0549886688e-05	1.3067821931e-08	1.3691928941e-09
748               	4.0168865520e-07	3.9070881172e-06	1.0401608225e-05	1.2898620531e-08	1.3496555238e-09
749               	3.9655122159e-07	3.8544717324e-06	1.0252805639e-05	1.2740031932e-08	1.3310449927e-09
750               	3.9111473717e-07	3.8039276800e-06	1.0117445431e-05	1.2609501130e-08	1.3169239753e-09
751               	3.8535115990e-07	3.7516572386e-06	9.9825235052e-06	1.2484538326e-08	1.3068198160e-09
