cellI,x,y,z,S,omega,k,nut
20708,0.102125,0.01044847087,0.000125,6.25e-08,248343.587,27.30924029,1.81220293e-05
20709,0.102375,0.01044847087,0.000125,6.25e-08,248327.5644,27.30648359,1.812094469e-05
20710,0.102625,0.01044847087,0.000125,6.25e-08,248311.5692,27.30373306,1.811986342e-05
20711,0.102875,0.01044847087,0.000125,6.25e-08,248295.6123,27.30098917,1.811878473e-05
20712,0.103125,0.01044847087,0.000125,6.25e-08,248279.6987,27.29825214,1.811770822e-05
20713,0.103375,0.01044847087,0.000125,6.25e-08,248263.8227,27.29552165,1.811663424e-05
20714,0.103625,0.01044847087,0.000125,6.25e-08,248247.9895,27.2927979,1.81155624e-05
20715,0.103875,0.01044847087,0.000125,6.25e-08,248232.1874,27.29008028,1.811449341e-05
20716,0.104125,0.01044847087,0.000125,6.25e-08,248216.416,27.28736869,1.811342724e-05
20717,0.104375,0.01044847087,0.000125,6.25e-08,248200.6858,27.28466359,1.811236309e-05
20718,0.104625,0.01044847087,0.000125,6.25e-08,248184.9906,27.28196458,1.811130131e-05
20719,0.104875,0.01044847087,0.000125,6.25e-08,248169.3297,27.27927154,1.811024184e-05
20720,0.105125,0.01044847087,0.000125,6.25e-08,248153.7023,27.27658432,1.810918463e-05
20721,0.105375,0.01044847087,0.000125,6.25e-08,248138.1073,27.27390277,1.810812961e-05
20722,0.105625,0.01044847087,0.000125,6.25e-08,248122.5493,27.27122696,1.810707633e-05
20723,0.105875,0.01044847087,0.000125,6.25e-08,248107.0214,27.2685564,1.810602508e-05
20724,0.106125,0.01044847087,0.000125,6.25e-08,248091.5167,27.26589058,1.810497614e-05
20725,0.106375,0.01044847087,0.000125,6.25e-08,248076.0334,27.26322922,1.81039294e-05
20726,0.106625,0.01044847087,0.000125,6.25e-08,248060.5754,27.26057226,1.810288436e-05
20727,0.106875,0.01044847087,0.000125,6.25e-08,248045.1459,27.25791961,1.810184049e-05
20728,0.107125,0.01044847087,0.000125,6.25e-08,248029.7371,27.25527058,1.810079801e-05
20729,0.107375,0.01044847087,0.000125,6.25e-08,248014.3489,27.25262481,1.809975655e-05
20730,0.107625,0.01044847087,0.000125,6.25e-08,247998.9725,27.2499815,1.809871625e-05
20731,0.107875,0.01044847087,0.000125,6.25e-08,247983.6099,27.24734029,1.809767651e-05
20732,0.108125,0.01044847087,0.000125,6.25e-08,247968.2569,27.24470045,1.809663703e-05
20733,0.108375,0.01044847087,0.000125,6.25e-08,247952.8947,27.2420605,1.809559843e-05
20734,0.108625,0.01044847087,0.000125,6.25e-08,247937.5292,27.23942002,1.809455958e-05
20735,0.108875,0.01044847087,0.000125,6.25e-08,247922.1594,27.23677821,1.80935197e-05
20736,0.109125,0.01044847087,0.000125,6.25e-08,247906.7728,27.23413357,1.809247867e-05
20737,0.109375,0.01044847087,0.000125,6.25e-08,247891.3667,27.23148497,1.809143557e-05
20738,0.109625,0.01044847087,0.000125,6.25e-08,247875.9233,27.22883039,1.809039031e-05
20739,0.109875,0.01044847087,0.000125,6.25e-08,247860.432,27.22616798,1.808934218e-05
20740,0.110125,0.01044847087,0.000125,6.25e-08,247844.8804,27.22349564,1.808829034e-05
20741,0.110375,0.01044847087,0.000125,6.25e-08,247829.2601,27.22081121,1.808723346e-05
20742,0.110625,0.01044847087,0.000125,6.25e-08,247813.5577,27.21811206,1.808617027e-05
20743,0.110875,0.01044847087,0.000125,6.25e-08,247797.7381,27.21539421,1.808510065e-05
20744,0.111125,0.01044847087,0.000125,6.25e-08,247781.7913,27.21265459,1.808402241e-05
20745,0.111375,0.01044847087,0.000125,6.25e-08,247765.6986,27.20988929,1.808293354e-05
20746,0.111625,0.01044847087,0.000125,6.25e-08,247749.4268,27.2070933,1.808183255e-05
20747,0.111875,0.01044847087,0.000125,6.25e-08,247732.9497,27.20426143,1.808071691e-05
20748,0.112125,0.01044847087,0.000125,6.25e-08,247716.2199,27.2013869,1.807958491e-05
20749,0.112375,0.01044847087,0.000125,6.25e-08,247699.1957,27.19846258,1.807843374e-05
20750,0.112625,0.01044847087,0.000125,6.25e-08,247681.8406,27.19548079,1.807725941e-05
20751,0.112875,0.01044847087,0.000125,6.25e-08,247664.0942,27.19243188,1.80760586e-05
20752,0.113125,0.01044847087,0.000125,6.25e-08,247645.894,27.18930511,1.807482708e-05
20753,0.113375,0.01044847087,0.000125,6.25e-08,247627.171,27.18608828,1.807355979e-05
20754,0.113625,0.01044847087,0.000125,6.25e-08,247607.8429,27.18276726,1.807225117e-05
20755,0.113875,0.01044847087,0.000125,6.25e-08,247587.8042,27.17932532,1.807089559e-05
20756,0.114125,0.01044847087,0.000125,6.25e-08,247566.9579,27.17574445,1.806948496e-05
20757,0.114375,0.01044847087,0.000125,6.25e-08,247545.1826,27.17200345,1.806801072e-05
20758,0.114625,0.01044847087,0.000125,6.25e-08,247522.3194,27.16807712,1.806646434e-05
20759,0.114875,0.01044847087,0.000125,6.25e-08,247498.2217,27.16393823,1.806483365e-05
20760,0.115125,0.01044847087,0.000125,6.25e-08,247472.6964,27.15955434,1.806310634e-05
20761,0.115375,0.01044847087,0.000125,6.25e-08,247445.5228,27.15488825,1.806126822e-05
20762,0.115625,0.01044847087,0.000125,6.25e-08,247416.4701,27.14989835,1.805930142e-05
20763,0.115875,0.01044847087,0.000125,6.25e-08,247385.2376,27.14453509,1.805718783e-05
20764,0.116125,0.01044847087,0.000125,6.25e-08,247351.5042,27.13874269,1.805490496e-05
20765,0.116375,0.01044847087,0.000125,6.25e-08,247314.8937,27.13245667,1.805242736e-05
20766,0.116625,0.01044847087,0.000125,6.25e-08,247274.9678,27.12560256,1.804972609e-05
20767,0.116875,0.01044847087,0.000125,6.25e-08,247231.2415,27.11809549,1.804676645e-05
20768,0.117125,0.01044847087,0.000125,6.25e-08,247183.1311,27.10983647,1.804351004e-05
20769,0.117375,0.01044847087,0.000125,6.25e-08,247129.9667,27.10071138,1.803991226e-05
20770,0.117625,0.01044847087,0.000125,6.25e-08,247070.9859,27.09058895,1.803592072e-05
20771,0.117875,0.01044847087,0.000125,6.25e-08,247005.3077,27.0793173,1.803147466e-05
20772,0.118125,0.01044847087,0.000125,6.25e-08,246931.8899,27.0667194,1.8026505e-05
20773,0.118375,0.01044847087,0.000125,6.25e-08,246849.5295,27.05259004,1.802093097e-05
20774,0.118625,0.01044847087,0.000125,6.25e-08,246756.8482,27.0366915,1.801465701e-05
20775,0.118875,0.01044847087,0.000125,6.25e-08,246652.2076,27.01874502,1.800757359e-05
20776,0.119125,0.01044847087,0.000125,6.25e-08,246533.6999,26.99842504,1.799955185e-05
20777,0.119375,0.01044847087,0.000125,6.25e-08,246399.0996,26.97535021,1.799043945e-05
20778,0.119625,0.01044847087,0.000125,6.25e-08,246245.7649,26.94907057,1.798005812e-05
20779,0.119875,0.01044847087,0.000125,6.25e-08,246070.5814,26.91905453,1.796819596e-05
20780,0.120125,0.01044847087,0.000125,6.25e-08,245869.8321,26.88466985,1.79546017e-05
20781,0.120375,0.01044847087,0.000125,6.25e-08,245639.0668,26.84516092,1.793897499e-05
20782,0.120625,0.01044847087,0.000125,6.25e-08,245372.9551,26.79962048,1.792095232e-05
20783,0.120875,0.01044847087,0.000125,6.25e-08,245065.0146,26.7469489,1.790009378e-05
20784,0.121125,0.01044847087,0.000125,6.25e-08,244707.311,26.68580308,1.787586143e-05
20785,0.121375,0.01044847087,0.000125,6.25e-08,244290.056,26.61452766,1.784758968e-05
20786,0.121625,0.01044847087,0.000125,6.25e-08,243801.0141,26.531059,1.781444746e-05
20787,0.121875,0.01044847087,0.000125,6.25e-08,243224.7121,26.432793,1.777538234e-05
20788,0.122125,0.01044847087,0.000125,6.25e-08,242541.28,26.316396,1.772904316e-05
20789,0.122375,0.01044847087,0.000125,6.25e-08,241724.7919,26.17753104,1.767366397e-05
20790,0.122625,0.01044847087,0.000125,6.25e-08,240740.771,26.01045354,1.76068953e-05
20791,0.122875,0.01044847087,0.000125,6.25e-08,239542.3107,25.80738465,1.752553918e-05
20792,0.123125,0.01044847087,0.000125,6.25e-08,238064.3675,25.55759342,1.742515087e-05
20793,0.123375,0.01044847087,0.000125,6.25e-08,236213.3604,25.24574547,1.729932995e-05
20794,0.123625,0.01044847087,0.000125,6.25e-08,233854.9398,24.85003159,1.713886821e-05
20795,0.123875,0.01044847087,0.000125,6.25e-08,230777.0446,24.3363607,1.69291966e-05
20796,0.124125,0.01044847087,0.000125,6.25e-08,226710.5827,23.66258254,1.665172913e-05
20797,0.124375,0.01044847087,0.000125,6.25e-08,221113.9281,22.74453394,1.626898991e-05
20798,0.124625,0.01044847087,0.000125,6.25e-08,215447.949,21.82633245,1.588046382e-05
20799,0.124875,0.01044847087,0.000125,6.25e-08,201368.3946,19.59563601,1.491022225e-05
20399,0.125,0.01011211772,0.000125,5.60588575e-08,273656.9341,35.56746579,2.422744964e-05
20799,0.125,0.01033635315,0.000125,5.605886e-08,201368.3946,19.59563601,1.491022225e-05
20800,0.025,-0.0003363531525,0.000125,5.605885875e-08,307391.1728,37.9503229,2.207084944e-05
21200,0.025,-0.0001121177175,0.000125,5.605885875e-08,253815.9772,31.75992231,2.260624856e-05
20800,0.025125,-0.00044847087,0.000125,6.25e-08,307391.1728,37.9503229,2.207084944e-05
20801,0.025375,-0.00044847087,0.000125,6.25e-08,373621.0032,50.80969705,2.640847019e-05
20802,0.025625,-0.00044847087,0.000125,6.25e-08,444100.9553,65.21068773,3.094007514e-05
20803,0.025875,-0.00044847087,0.000125,6.25e-08,491973.0679,75.24612469,3.397683721e-05
20804,0.026125,-0.00044847087,0.000125,6.25e-08,511120.0917,79.29241026,3.518315981e-05
20805,0.026375,-0.00044847087,0.000125,6.25e-08,505750.3534,78.15636682,3.484530245e-05
20806,0.026625,-0.00044847087,0.000125,6.25e-08,494697.4235,75.82102212,3.414875654e-05
20807,0.026875,-0.00044847087,0.000125,6.25e-08,481692.5013,73.07970484,3.332724073e-05
20808,0.027125,-0.00044847087,0.000125,6.25e-08,467824.9617,70.16611375,3.244882944e-05
20809,0.027375,-0.00044847087,0.000125,6.25e-08,453624.0471,67.19492335,3.154663942e-05
20810,0.027625,-0.00044847087,0.000125,6.25e-08,439701.6862,64.29653233,3.065943486e-05
20811,0.027875,-0.00044847087,0.000125,6.25e-08,426581.4303,61.58038863,2.982079586e-05
20812,0.028125,-0.00044847087,0.000125,6.25e-08,414395.9604,59.07282358,2.903961153e-05
20813,0.028375,-0.00044847087,0.000125,6.25e-08,403039.0308,56.75031445,2.830948185e-05
20814,0.028625,-0.00044847087,0.000125,6.25e-08,392472.851,54.60336848,2.76283428e-05
20815,0.028875,-0.00044847087,0.000125,6.25e-08,382692.9252,52.6291014,2.699625191e-05
20816,0.029125,-0.00044847087,0.000125,6.25e-08,373676.1304,50.82071671,2.641204626e-05
20817,0.029375,-0.00044847087,0.000125,6.25e-08,365377.8353,49.16712283,2.587313925e-05
20818,0.029625,-0.00044847087,0.000125,6.25e-08,357744.9448,47.65569844,2.537635509e-05
20819,0.029875,-0.00044847087,0.000125,6.25e-08,350723.6144,46.2738935,2.491842835e-05
20820,0.030125,-0.00044847087,0.000125,6.25e-08,344261.5675,45.00970609,2.449615757e-05
20821,0.030375,-0.00044847087,0.000125,6.25e-08,338309.1225,43.85188239,2.410647611e-05
20822,0.030625,-0.00044847087,0.000125,6.25e-08,332819.9777,42.79005597,2.374650767e-05
20823,0.030875,-0.00044847087,0.000125,6.25e-08,327751.772,41.81483495,2.341360732e-05
20824,0.031125,-0.00044847087,0.000125,6.25e-08,323066.0206,40.91776453,2.310536147e-05
20825,0.031375,-0.00044847087,0.000125,6.25e-08,318728.0282,40.09128494,2.281958582e-05
20826,0.031625,-0.00044847087,0.000125,6.25e-08,314706.585,39.32864938,2.255430866e-05
20827,0.031875,-0.00044847087,0.000125,6.25e-08,310973.7368,38.62385819,2.230775854e-05
20828,0.032125,-0.00044847087,0.000125,6.25e-08,307504.4424,37.9715742,2.207834409e-05
20829,0.032375,-0.00044847087,0.000125,6.25e-08,304276.5297,37.3670968,2.186465322e-05
20830,0.032625,-0.00044847087,0.000125,6.25e-08,301269.8835,36.80619411,2.166540112e-05
20831,0.032875,-0.00044847087,0.000125,6.25e-08,298466.5154,36.28510377,2.147943635e-05
20832,0.033125,-0.00044847087,0.000125,6.25e-08,295850.0429,35.80042469,2.130570751e-05
20833,0.033375,-0.00044847087,0.000125,6.25e-08,293405.5347,35.34907947,2.11432539e-05
20834,0.033625,-0.00044847087,0.000125,6.25e-08,291119.4756,34.92829984,2.099120415e-05
20835,0.033875,-0.00044847087,0.000125,6.25e-08,288979.6729,34.53560229,2.084877066e-05
20836,0.034125,-0.00044847087,0.000125,6.25e-08,286975.0836,34.16875003,2.071523882e-05
20837,0.034375,-0.00044847087,0.000125,6.25e-08,285095.6984,33.82572647,2.058995976e-05
20838,0.034625,-0.00044847087,0.000125,6.25e-08,283332.4093,33.50470645,2.047234208e-05
20839,0.034875,-0.00044847087,0.000125,6.25e-08,281676.8742,33.20402777,2.036184313e-05
20840,0.035125,-0.00044847087,0.000125,6.25e-08,280121.4441,32.9221746,2.025796452e-05
20841,0.035375,-0.00044847087,0.000125,6.25e-08,278659.1166,32.65776631,2.01602493e-05
20842,0.035625,-0.00044847087,0.000125,6.25e-08,277283.4596,32.40954107,2.00682771e-05
20843,0.035875,-0.00044847087,0.000125,6.25e-08,275988.5494,32.1763426,1.998166022e-05
20844,0.036125,-0.00044847087,0.000125,6.25e-08,274768.9395,31.95711262,1.99000417e-05
20845,0.036375,-0.00044847087,0.000125,6.25e-08,273619.6234,31.75088263,1.9823093e-05
20846,0.036625,-0.00044847087,0.000125,6.25e-08,272535.9935,31.55676495,1.97505114e-05
20847,0.036875,-0.00044847087,0.000125,6.25e-08,271513.7847,31.37394151,1.968201636e-05
20848,0.037125,-0.00044847087,0.000125,6.25e-08,270549.0322,31.20165516,1.961734675e-05
20849,0.037375,-0.00044847087,0.000125,6.25e-08,269638.0548,31.03920578,1.955625983e-05
20850,0.037625,-0.00044847087,0.000125,6.25e-08,268777.4395,30.88594681,1.949853034e-05
20851,0.037875,-0.00044847087,0.000125,6.25e-08,267964.0198,30.74128047,1.944394903e-05
20852,0.038125,-0.00044847087,0.000125,6.25e-08,267194.8536,30.60465342,1.939232136e-05
20853,0.038375,-0.00044847087,0.000125,6.25e-08,266467.2064,30.47555303,1.934346629e-05
20854,0.038625,-0.00044847087,0.000125,6.25e-08,265778.5346,30.35350402,1.92972153e-05
20855,0.038875,-0.00044847087,0.000125,6.25e-08,265126.47,30.2380653,1.925341135e-05
20856,0.039125,-0.00044847087,0.000125,6.25e-08,264508.806,30.12882709,1.921190801e-05
20857,0.039375,-0.00044847087,0.000125,6.25e-08,263923.4854,30.02540843,1.917256865e-05
20858,0.039625,-0.00044847087,0.000125,6.25e-08,263368.5919,29.92745546,1.913526591e-05
20859,0.039875,-0.00044847087,0.000125,6.25e-08,262842.3314,29.83463774,1.909988046e-05
20860,0.040125,-0.00044847087,0.000125,6.25e-08,262343.0312,29.746648,1.9066301e-05
20861,0.040375,-0.00044847087,0.000125,6.25e-08,261869.1258,29.66319931,1.903442325e-05
20862,0.040625,-0.00044847087,0.000125,6.25e-08,261419.1484,29.58402356,1.90041495e-05
20863,0.040875,-0.00044847087,0.000125,6.25e-08,260991.7276,29.50887054,1.897538828e-05
20864,0.041125,-0.00044847087,0.000125,6.25e-08,260585.5769,29.43750609,1.894805379e-05
20865,0.041375,-0.00044847087,0.000125,6.25e-08,260199.492,29.36971146,1.892206565e-05
20866,0.041625,-0.00044847087,0.000125,6.25e-08,259832.3404,29.30528134,1.889734821e-05
20867,0.041875,-0.00044847087,0.000125,6.25e-08,259483.0614,29.24402381,1.887383061e-05
20868,0.042125,-0.00044847087,0.000125,6.25e-08,259150.66,29.18575915,1.885144635e-05
20869,0.042375,-0.00044847087,0.000125,6.25e-08,258834.2016,29.13031885,1.883013292e-05
20870,0.042625,-0.00044847087,0.000125,6.25e-08,258532.8083,29.07754487,1.880983161e-05
20871,0.042875,-0.00044847087,0.000125,6.25e-08,258245.6552,29.02728894,1.879048719e-05
20872,0.043125,-0.00044847087,0.000125,6.25e-08,257971.9668,28.97941193,1.877204775e-05
20873,0.043375,-0.00044847087,0.000125,6.25e-08,257711.014,28.93378314,1.875446446e-05
20874,0.043625,-0.00044847087,0.000125,6.25e-08,257462.1106,28.89027982,1.873769135e-05
20875,0.043875,-0.00044847087,0.000125,6.25e-08,257224.6106,28.84878649,1.872168511e-05
20876,0.044125,-0.00044847087,0.000125,6.25e-08,256997.9056,28.80919457,1.870640495e-05
20877,0.044375,-0.00044847087,0.000125,6.25e-08,256781.4186,28.7714012,1.869181219e-05
20878,0.044625,-0.00044847087,0.000125,6.25e-08,256574.6061,28.73530962,1.867787035e-05
20879,0.044875,-0.00044847087,0.000125,6.25e-08,256376.9576,28.70082904,1.866454519e-05
20880,0.045125,-0.00044847087,0.000125,6.25e-08,256187.9924,28.66787405,1.865180444e-05
20881,0.045375,-0.00044847087,0.000125,6.25e-08,256007.2573,28.63636422,1.863961768e-05
20882,0.045625,-0.00044847087,0.000125,6.25e-08,255834.3247,28.60622372,1.86279562e-05
20883,0.045875,-0.00044847087,0.000125,6.25e-08,255668.7909,28.57738102,1.861679288e-05
20884,0.046125,-0.00044847087,0.000125,6.25e-08,255510.2745,28.54976862,1.860610209e-05
20885,0.046375,-0.00044847087,0.000125,6.25e-08,255358.4148,28.52332275,1.85958596e-05
20886,0.046625,-0.00044847087,0.000125,6.25e-08,255212.8709,28.49798316,1.858604249e-05
20887,0.046875,-0.00044847087,0.000125,6.25e-08,255073.3203,28.47369292,1.857662909e-05
20888,0.047125,-0.00044847087,0.000125,6.25e-08,254939.4582,28.45039824,1.856759889e-05
20889,0.047375,-0.00044847087,0.000125,6.25e-08,254810.9963,28.42804829,1.855893252e-05
20890,0.047625,-0.00044847087,0.000125,6.25e-08,254687.6622,28.40659511,1.855061166e-05
20891,0.047875,-0.00044847087,0.000125,6.25e-08,254569.1985,28.38599333,1.854261899e-05
20892,0.048125,-0.00044847087,0.000125,6.25e-08,254455.3615,28.36620013,1.853493812e-05
20893,0.048375,-0.00044847087,0.000125,6.25e-08,254345.9209,28.34717496,1.852755355e-05
20894,0.048625,-0.00044847087,0.000125,6.25e-08,254240.6583,28.32887946,1.852045058e-05
20895,0.048875,-0.00044847087,0.000125,6.25e-08,254139.3668,28.31127727,1.851361528e-05
20896,0.049125,-0.00044847087,0.000125,6.25e-08,254041.85,28.29433394,1.850703444e-05
20897,0.049375,-0.00044847087,0.000125,6.25e-08,253947.9217,28.27801679,1.850069551e-05
20898,0.049625,-0.00044847087,0.000125,6.25e-08,253857.4055,28.26229485,1.849458661e-05
20899,0.049875,-0.00044847087,0.000125,6.25e-08,253770.1338,28.2471388,1.848869648e-05
20900,0.050125,-0.00044847087,0.000125,6.25e-08,253685.9483,28.23252085,1.848301443e-05
20901,0.050375,-0.00044847087,0.000125,6.25e-08,253604.6989,28.21841472,1.847753036e-05
20902,0.050625,-0.00044847087,0.000125,6.25e-08,253526.2434,28.20479553,1.847223471e-05
20903,0.050875,-0.00044847087,0.000125,6.25e-08,253450.447,28.1916397,1.846711838e-05
20904,0.051125,-0.00044847087,0.000125,6.25e-08,253377.182,28.17892486,1.846217278e-05
20905,0.051375,-0.00044847087,0.000125,6.25e-08,253306.3269,28.16662978,1.845738971e-05
20906,0.051625,-0.00044847087,0.000125,6.25e-08,253237.7665,28.1547343,1.84527614e-05
20907,0.051875,-0.00044847087,0.000125,6.25e-08,253171.3908,28.14321923,1.844828046e-05
20908,0.052125,-0.00044847087,0.000125,6.25e-08,253107.0956,28.13206634,1.844393984e-05
20909,0.052375,-0.00044847087,0.000125,6.25e-08,253044.7816,28.12125831,1.843973287e-05
20910,0.052625,-0.00044847087,0.000125,6.25e-08,252984.3546,28.11077867,1.843565319e-05
20911,0.052875,-0.00044847087,0.000125,6.25e-08,252925.7253,28.10061183,1.843169477e-05
20912,0.053125,-0.00044847087,0.000125,6.25e-08,252868.8087,28.090743,1.842785191e-05
20913,0.053375,-0.00044847087,0.000125,6.25e-08,252813.5247,28.08115816,1.842411918e-05
20914,0.053625,-0.00044847087,0.000125,6.25e-08,252759.7969,28.07184401,1.842049146e-05
20915,0.053875,-0.00044847087,0.000125,6.25e-08,252707.5529,28.06278793,1.841696384e-05
20916,0.054125,-0.00044847087,0.000125,6.25e-08,252656.724,28.05397792,1.841353171e-05
20917,0.054375,-0.00044847087,0.000125,6.25e-08,252607.2445,28.04540254,1.841019062e-05
20918,0.054625,-0.00044847087,0.000125,6.25e-08,252559.052,28.03705092,1.840693636e-05
20919,0.054875,-0.00044847087,0.000125,6.25e-08,252512.0868,28.02891266,1.840376492e-05
20920,0.055125,-0.00044847087,0.000125,6.25e-08,252466.2922,28.02097788,1.840067246e-05
20921,0.055375,-0.00044847087,0.000125,6.25e-08,252421.614,28.01323714,1.839765534e-05
20922,0.055625,-0.00044847087,0.000125,6.25e-08,252378.0008,28.00568151,1.839471007e-05
20923,0.055875,-0.00044847087,0.000125,6.25e-08,252335.4038,27.99830246,1.839183338e-05
20924,0.056125,-0.00044847087,0.000125,6.25e-08,252293.7765,27.99109195,1.838902214e-05
20925,0.056375,-0.00044847087,0.000125,6.25e-08,252253.0752,27.98404231,1.838627338e-05
20926,0.056625,-0.00044847087,0.000125,6.25e-08,252213.258,27.97714629,1.838358428e-05
20927,0.056875,-0.00044847087,0.000125,6.25e-08,252174.2852,27.97039698,1.838095217e-05
20928,0.057125,-0.00044847087,0.000125,6.25e-08,252136.119,27.96378781,1.837837451e-05
20929,0.057375,-0.00044847087,0.000125,6.25e-08,252098.7235,27.95731251,1.837584885e-05
20930,0.057625,-0.00044847087,0.000125,6.25e-08,252062.0643,27.95096511,1.837337288e-05
20931,0.057875,-0.00044847087,0.000125,6.25e-08,252026.1085,27.9447399,1.837094438e-05
20932,0.058125,-0.00044847087,0.000125,6.25e-08,251990.8246,27.9386314,1.836856123e-05
20933,0.058375,-0.00044847087,0.000125,6.25e-08,251956.1828,27.93263442,1.836622141e-05
20934,0.058625,-0.00044847087,0.000125,6.25e-08,251922.1543,27.92674398,1.836392298e-05
20935,0.058875,-0.00044847087,0.000125,6.25e-08,251888.7121,27.92095536,1.836166411e-05
20936,0.059125,-0.00044847087,0.000125,6.25e-08,251855.8304,27.91526409,1.835944307e-05
20937,0.059375,-0.00044847087,0.000125,6.25e-08,251823.4846,27.90966589,1.835725821e-05
20938,0.059625,-0.00044847087,0.000125,6.25e-08,251791.6516,27.90415675,1.835510796e-05
20939,0.059875,-0.00044847087,0.000125,6.25e-08,251760.3094,27.89873284,1.835299082e-05
20940,0.060125,-0.00044847087,0.000125,6.25e-08,251729.4369,27.89339052,1.83509054e-05
20941,0.060375,-0.00044847087,0.000125,6.25e-08,251699.0142,27.88812631,1.834885034e-05
20942,0.060625,-0.00044847087,0.000125,6.25e-08,251669.0223,27.88293691,1.834682435e-05
20943,0.060875,-0.00044847087,0.000125,6.25e-08,251639.4429,27.87781915,1.83448262e-05
20944,0.061125,-0.00044847087,0.000125,6.25e-08,251610.2584,27.87276998,1.83428547e-05
20945,0.061375,-0.00044847087,0.000125,6.25e-08,251581.4522,27.8677865,1.834090873e-05
20946,0.061625,-0.00044847087,0.000125,6.25e-08,251553.0081,27.86286592,1.83389872e-05
20947,0.061875,-0.00044847087,0.000125,6.25e-08,251524.9108,27.85800558,1.833708908e-05
20948,0.062125,-0.00044847087,0.000125,6.25e-08,251497.1458,27.85320295,1.833521337e-05
20949,0.062375,-0.00044847087,0.000125,6.25e-08,251469.6992,27.84845561,1.833335915e-05
20950,0.062625,-0.00044847087,0.000125,6.25e-08,251442.5577,27.84376129,1.833152553e-05
20951,0.062875,-0.00044847087,0.000125,6.25e-08,251415.7091,27.83911782,1.832971167e-05
20952,0.063125,-0.00044847087,0.000125,6.25e-08,251389.1413,27.83452315,1.832791677e-05
20953,0.063375,-0.00044847087,0.000125,6.25e-08,251362.8433,27.82997535,1.832614008e-05
20954,0.063625,-0.00044847087,0.000125,6.25e-08,251336.8044,27.82547255,1.832438087e-05
20955,0.063875,-0.00044847087,0.000125,6.25e-08,251311.0144,27.821013,1.832263847e-05
20956,0.064125,-0.00044847087,0.000125,6.25e-08,251285.4637,27.81659501,1.832091221e-05
20957,0.064375,-0.00044847087,0.000125,6.25e-08,251260.1427,27.81221696,1.831920146e-05
20958,0.064625,-0.00044847087,0.000125,6.25e-08,251235.0427,27.8078773,1.831750561e-05
20959,0.064875,-0.00044847087,0.000125,6.25e-08,251210.1549,27.80357452,1.831582409e-05
20960,0.065125,-0.00044847087,0.000125,6.25e-08,251185.4712,27.7993072,1.831415633e-05
20961,0.065375,-0.00044847087,0.000125,6.25e-08,251160.9835,27.79507396,1.83125018e-05
20962,0.065625,-0.00044847087,0.000125,6.25e-08,251136.6844,27.7908735,1.831086e-05
20963,0.065875,-0.00044847087,0.000125,6.25e-08,251112.5668,27.78670458,1.830923043e-05
20964,0.066125,-0.00044847087,0.000125,6.25e-08,251088.6237,27.78256601,1.830761265e-05
20965,0.066375,-0.00044847087,0.000125,6.25e-08,251064.8489,27.7784567,1.830600622e-05
20966,0.066625,-0.00044847087,0.000125,6.25e-08,251041.2364,27.77437562,1.830441074e-05
20967,0.066875,-0.00044847087,0.000125,6.25e-08,251017.7806,27.77032178,1.830282583e-05
20968,0.067125,-0.00044847087,0.000125,6.25e-08,250994.4761,27.76629425,1.830125114e-05
20969,0.067375,-0.00044847087,0.000125,6.25e-08,250971.3179,27.76229217,1.829968632e-05
20970,0.067625,-0.00044847087,0.000125,6.25e-08,250948.3009,27.75831466,1.829813102e-05
20971,0.067875,-0.00044847087,0.000125,6.25e-08,250925.4204,27.75436088,1.829658493e-05
20972,0.068125,-0.00044847087,0.000125,6.25e-08,250902.6716,27.75043003,1.829504773e-05
20973,0.068375,-0.00044847087,0.000125,6.25e-08,250880.05,27.74652132,1.829351912e-05
20974,0.068625,-0.00044847087,0.000125,6.25e-08,250857.5515,27.74263402,1.82919988e-05
20975,0.068875,-0.00044847087,0.000125,6.25e-08,250835.1718,27.7387674,1.829048649e-05
20976,0.069125,-0.00044847087,0.000125,6.25e-08,250812.907,27.73492078,1.828898193e-05
20977,0.069375,-0.00044847087,0.000125,6.25e-08,250790.7533,27.73109351,1.828748487e-05
20978,0.069625,-0.00044847087,0.000125,6.25e-08,250768.707,27.72728494,1.828599505e-05
20979,0.069875,-0.00044847087,0.000125,6.25e-08,250746.7649,27.72349452,1.828451225e-05
20980,0.070125,-0.00044847087,0.000125,6.25e-08,250724.924,27.71972173,1.828303629e-05
20981,0.070375,-0.00044847087,0.000125,6.25e-08,250703.1857,27.71596679,1.828156723e-05
20982,0.070625,-0.00044847087,0.000125,6.25e-08,250681.552,27.71223008,1.828010524e-05
20983,0.070875,-0.00044847087,0.000125,6.25e-08,250660.0181,27.70851074,1.827864999e-05
20984,0.071125,-0.00044847087,0.000125,6.25e-08,250638.5794,27.70480799,1.827720115e-05
20985,0.071375,-0.00044847087,0.000125,6.25e-08,250617.2319,27.70112112,1.827575846e-05
20986,0.071625,-0.00044847087,0.000125,6.25e-08,250595.9718,27.69744948,1.827432167e-05
20987,0.071875,-0.00044847087,0.000125,6.25e-08,250574.7954,27.69379244,1.827289053e-05
20988,0.072125,-0.00044847087,0.000125,6.25e-08,250553.6992,27.69014937,1.827146479e-05
20989,0.072375,-0.00044847087,0.000125,6.25e-08,250532.6795,27.68651966,1.827004421e-05
20990,0.072625,-0.00044847087,0.000125,6.25e-08,250511.7327,27.68290268,1.826862854e-05
