cellI,surfNorm_x,surfNorm_y,surfNorm_z,sigma,yOrtho,intCell0,intCell1,intCell2,intPoint0_x,intPoint0_y,intPoint0_z,intPoint1_x,intPoint1_y,intPoint1_z,intPoint2_x,intPoint2_y,intPoint2_z
20665,1.463718036e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20665,20265,19865,0.091375,0.01044849958,0.000125,0.091375,0.01019641745,0.000125,0.091375,0.009944335312,0.000125
20666,2.216893336e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20666,20266,19866,0.091625,0.01044849958,0.000125,0.091625,0.01019641745,0.000125,0.091625,0.009944335312,0.000125
20667,-7.361222742e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20667,20267,19867,0.091875,0.01044849958,0.000125,0.091875,0.01019641745,0.000125,0.091875,0.009944335312,0.000125
20668,8.526512829e-17,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20668,20268,19868,0.092125,0.01044849958,0.000125,0.092125,0.01019641745,0.000125,0.092125,0.009944335312,0.000125
20669,-7.247535905e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20669,20269,19869,0.092375,0.01044849958,0.000125,0.092375,0.01019641745,0.000125,0.092375,0.009944335312,0.000125
20670,-5.96855898e-16,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20670,20270,19870,0.092625,0.01044849958,0.000125,0.092625,0.01019641745,0.000125,0.092625,0.009944335312,0.000125
20671,-1.003286343e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20671,20271,19871,0.092875,0.01044849958,0.000125,0.092875,0.01019641745,0.000125,0.092875,0.009944335312,0.000125
20672,1.733724275e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20672,20272,19872,0.093125,0.01044849958,0.000125,0.093125,0.01019641745,0.000125,0.093125,0.009944335312,0.000125
20673,-1.307398634e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20673,20273,19873,0.093375,0.01044849958,0.000125,0.093375,0.01019641745,0.000125,0.093375,0.009944335312,0.000125
20674,5.00222086e-15,-1,4.33680869e-16,-7.349958277e-05,7.349958277e-05,20674,20274,19874,0.093625,0.01044849958,0.000125,0.093625,0.01019641745,0.000125,0.093625,0.009944335312,0.000125
20675,-1.222133506e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20675,20275,19875,0.093875,0.01044849958,0.000125,0.093875,0.01019641745,0.000125,0.093875,0.009944335312,0.000125
20676,6.366462912e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20676,20276,19876,0.094125,0.01044849958,0.000125,0.094125,0.01019641745,0.000125,0.094125,0.009944335312,0.000125
20677,9.578116078e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20677,20277,19877,0.094375,0.01044849958,0.000125,0.094375,0.01019641745,0.000125,0.094375,0.009944335312,0.000125
20678,1.591615728e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20678,20278,19878,0.094625,0.01044849958,0.000125,0.094625,0.01019641745,0.000125,0.094625,0.009944335312,0.000125
20679,-1.966782293e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20679,20279,19879,0.094875,0.01044849958,0.000125,0.094875,0.01019641745,0.000125,0.094875,0.009944335312,0.000125
20680,-2.131628207e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20680,20280,19880,0.095125,0.01044849958,0.000125,0.095125,0.01019641745,0.000125,0.095125,0.009944335312,0.000125
20681,1.290345608e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20681,20281,19881,0.095375,0.01044849958,0.000125,0.095375,0.01019641745,0.000125,0.095375,0.009944335312,0.000125
20682,9.578116078e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20682,20282,19882,0.095625,0.01044849958,0.000125,0.095625,0.01019641745,0.000125,0.095625,0.009944335312,0.000125
20683,-9.009681889e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20683,20283,19883,0.095875,0.01044849958,0.000125,0.095875,0.01019641745,0.000125,0.095875,0.009944335312,0.000125
20684,6.139089237e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20684,20284,19884,0.096125,0.01044849958,0.000125,0.096125,0.01019641745,0.000125,0.096125,0.009944335312,0.000125
20685,7.901235222e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20685,20285,19885,0.096375,0.01044849958,0.000125,0.096375,0.01019641745,0.000125,0.096375,0.009944335312,0.000125
20686,-3.950617611e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20686,20286,19886,0.096625,0.01044849958,0.000125,0.096625,0.01019641745,0.000125,0.096625,0.009944335312,0.000125
20687,-1.733724275e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20687,20287,19887,0.096875,0.01044849958,0.000125,0.096875,0.01019641745,0.000125,0.096875,0.009944335312,0.000125
20688,-2.216893336e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20688,20288,19888,0.097125,0.01044849958,0.000125,0.097125,0.01019641745,0.000125,0.097125,0.009944335312,0.000125
20689,6.735945135e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20689,20289,19889,0.097375,0.01044849958,0.000125,0.097375,0.01019641745,0.000125,0.097375,0.009944335312,0.000125
20690,2.188471626e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20690,20290,19890,0.097625,0.01044849958,0.000125,0.097625,0.01019641745,0.000125,0.097625,0.009944335312,0.000125
20691,-1.068656275e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20691,20291,19891,0.097875,0.01044849958,0.000125,0.097875,0.01019641745,0.000125,0.097875,0.009944335312,0.000125
20692,5.712763596e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20692,20292,19892,0.098125,0.01044849958,0.000125,0.098125,0.01019641745,0.000125,0.098125,0.009944335312,0.000125
20693,1.242028702e-14,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20693,20293,19893,0.098375,0.01044849958,0.000125,0.098375,0.01019641745,0.000125,0.098375,0.009944335312,0.000125
20694,5.115907697e-16,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20694,20294,19894,0.098625,0.01044849958,0.000125,0.098625,0.01019641745,0.000125,0.098625,0.009944335312,0.000125
20695,-5.144329407e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20695,20295,19895,0.098875,0.01044849958,0.000125,0.098875,0.01019641745,0.000125,0.098875,0.009944335312,0.000125
20696,-1.006128514e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20696,20296,19896,0.099125,0.01044849958,0.000125,0.099125,0.01019641745,0.000125,0.099125,0.009944335312,0.000125
20697,9.578116078e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20697,20297,19897,0.099375,0.01044849958,0.000125,0.099375,0.01019641745,0.000125,0.099375,0.009944335312,0.000125
20698,-1.733724275e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20698,20298,19898,0.099625,0.01044849958,0.000125,0.099625,0.01019641745,0.000125,0.099625,0.009944335312,0.000125
20699,-1.509192771e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20699,20299,19899,0.099875,0.01044849958,0.000125,0.099875,0.01019641745,0.000125,0.099875,0.009944335312,0.000125
20700,1.790567694e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20700,20300,19900,0.100125,0.01044849958,0.000125,0.100125,0.01019641745,0.000125,0.100125,0.009944335312,0.000125
20701,5.059064279e-15,-1,4.33680869e-16,-7.349958277e-05,7.349958277e-05,20701,20301,19901,0.100375,0.01044849958,0.000125,0.100375,0.01019641745,0.000125,0.100375,0.009944335312,0.000125
20702,2.188471626e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20702,20302,19902,0.100625,0.01044849958,0.000125,0.100625,0.01019641745,0.000125,0.100625,0.009944335312,0.000125
20703,-2.034994395e-14,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20703,20303,19903,0.100875,0.01044849958,0.000125,0.100875,0.01019641745,0.000125,0.100875,0.009944335312,0.000125
20704,-1.961097951e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20704,20304,19904,0.101125,0.01044849958,0.000125,0.101125,0.01019641745,0.000125,0.101125,0.009944335312,0.000125
20705,1.762145985e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20705,20305,19905,0.101375,0.01044849958,0.000125,0.101375,0.01019641745,0.000125,0.101375,0.009944335312,0.000125
20706,-1.003286343e-14,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20706,20306,19906,0.101625,0.01044849958,0.000125,0.101625,0.01019641745,0.000125,0.101625,0.009944335312,0.000125
20707,1.136868377e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20707,20307,19907,0.101875,0.01044849958,0.000125,0.101875,0.01019641745,0.000125,0.101875,0.009944335312,0.000125
20708,-7.844391803e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20708,20308,19908,0.102125,0.01044849958,0.000125,0.102125,0.01019641745,0.000125,0.102125,0.009944335312,0.000125
20709,4.547473509e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20709,20309,19909,0.102375,0.01044849958,0.000125,0.102375,0.01019641745,0.000125,0.102375,0.009944335312,0.000125
20710,1.514877113e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20710,20310,19910,0.102625,0.01044849958,0.000125,0.102625,0.01019641745,0.000125,0.102625,0.009944335312,0.000125
20711,-1.762145985e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20711,20311,19911,0.102875,0.01044849958,0.000125,0.102875,0.01019641745,0.000125,0.102875,0.009944335312,0.000125
20712,-1.68824954e-14,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20712,20312,19912,0.103125,0.01044849958,0.000125,0.103125,0.01019641745,0.000125,0.103125,0.009944335312,0.000125
20713,-8.327560863e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20713,20313,19913,0.103375,0.01044849958,0.000125,0.103375,0.01019641745,0.000125,0.103375,0.009944335312,0.000125
20714,8.49809112e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20714,20314,19914,0.103625,0.01044849958,0.000125,0.103625,0.01019641745,0.000125,0.103625,0.009944335312,0.000125
20715,5.542233339e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20715,20315,19915,0.103875,0.01044849958,0.000125,0.103875,0.01019641745,0.000125,0.103875,0.009944335312,0.000125
20716,-1.639932634e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20716,20316,19916,0.104125,0.01044849958,0.000125,0.104125,0.01019641745,0.000125,0.104125,0.009944335312,0.000125
20717,-8.98126018e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20717,20317,19917,0.104375,0.01044849958,0.000125,0.104375,0.01019641745,0.000125,0.104375,0.009944335312,0.000125
20718,-6.082245818e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20718,20318,19918,0.104625,0.01044849958,0.000125,0.104625,0.01019641745,0.000125,0.104625,0.009944335312,0.000125
20719,-4.737321646e-16,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20719,20319,19919,0.104875,0.01044849958,0.000125,0.104875,0.01019641745,0.000125,0.104875,0.009944335312,0.000125
20720,-1.705302566e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20720,20320,19920,0.105125,0.01044849958,0.000125,0.105125,0.01019641745,0.000125,0.105125,0.009944335312,0.000125
20721,-1.696776053e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20721,20321,19921,0.105375,0.01044849958,0.000125,0.105375,0.01019641745,0.000125,0.105375,0.009944335312,0.000125
20722,1.676880856e-15,-1,4.33680869e-16,-7.349958277e-05,7.349958277e-05,20722,20322,19922,0.105625,0.01044849958,0.000125,0.105625,0.01019641745,0.000125,0.105625,0.009944335312,0.000125
20723,7.844391803e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20723,20323,19923,0.105875,0.01044849958,0.000125,0.105875,0.01019641745,0.000125,0.105875,0.009944335312,0.000125
20724,-5.655920177e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20724,20324,19924,0.106125,0.01044849958,0.000125,0.106125,0.01019641745,0.000125,0.106125,0.009944335312,0.000125
20725,-1.847411113e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20725,20325,19925,0.106375,0.01044849958,0.000125,0.106375,0.01019641745,0.000125,0.106375,0.009944335312,0.000125
20726,1.733724275e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20726,20326,19926,0.106625,0.01044849958,0.000125,0.106625,0.01019641745,0.000125,0.106625,0.009944335312,0.000125
20727,7.872813512e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20727,20327,19927,0.106875,0.01044849958,0.000125,0.106875,0.01019641745,0.000125,0.106875,0.009944335312,0.000125
20728,-1.790567694e-15,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20728,20328,19928,0.107125,0.01044849958,0.000125,0.107125,0.01019641745,0.000125,0.107125,0.009944335312,0.000125
20729,-1.858779797e-14,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20729,20329,19929,0.107375,0.01044849958,0.000125,0.107375,0.01019641745,0.000125,0.107375,0.009944335312,0.000125
20730,-3.922195901e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20730,20330,19930,0.107625,0.01044849958,0.000125,0.107625,0.01019641745,0.000125,0.107625,0.009944335312,0.000125
20731,-3.467448551e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20731,20331,19931,0.107875,0.01044849958,0.000125,0.107875,0.01019641745,0.000125,0.107875,0.009944335312,0.000125
20732,-2.842170943e-17,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20732,20332,19932,0.108125,0.01044849958,0.000125,0.108125,0.01019641745,0.000125,0.108125,0.009944335312,0.000125
20733,-1.335820343e-14,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20733,20333,19933,0.108375,0.01044849958,0.000125,0.108375,0.01019641745,0.000125,0.108375,0.009944335312,0.000125
20734,1.745092959e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20734,20334,19934,0.108625,0.01044849958,0.000125,0.108625,0.01019641745,0.000125,0.108625,0.009944335312,0.000125
20735,7.219114195e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20735,20335,19935,0.108875,0.01044849958,0.000125,0.108875,0.01019641745,0.000125,0.108875,0.009944335312,0.000125
20736,-1.799094207e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20736,20336,19936,0.109125,0.01044849958,0.000125,0.109125,0.01019641745,0.000125,0.109125,0.009944335312,0.000125
20737,4.575895218e-15,-1,3.009265538e-30,-7.349958277e-05,7.349958277e-05,20737,20337,19937,0.109375,0.01044849958,0.000125,0.109375,0.01019641745,0.000125,0.109375,0.009944335312,0.000125
20738,-1.642774805e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20738,20338,19938,0.109625,0.01044849958,0.000125,0.109625,0.01019641745,0.000125,0.109625,0.009944335312,0.000125
20739,5.059064279e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20739,20339,19939,0.109875,0.01044849958,0.000125,0.109875,0.01019641745,0.000125,0.109875,0.009944335312,0.000125
20740,-2.870592652e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20740,20340,19940,0.110125,0.01044849958,0.000125,0.110125,0.01019641745,0.000125,0.110125,0.009944335312,0.000125
20741,-1.529087967e-14,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20741,20341,19941,0.110375,0.01044849958,0.000125,0.110375,0.01019641745,0.000125,0.110375,0.009944335312,0.000125
20742,-1.003286343e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20742,20342,19942,0.110625,0.01044849958,0.000125,0.110625,0.01019641745,0.000125,0.110625,0.009944335312,0.000125
20743,-8.98126018e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20743,20343,19943,0.110875,0.01044849958,0.000125,0.110875,0.01019641745,0.000125,0.110875,0.009944335312,0.000125
20744,-2.142996891e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20744,20344,19944,0.111125,0.01044849958,0.000125,0.111125,0.01019641745,0.000125,0.111125,0.009944335312,0.000125
20745,-1.68824954e-14,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20745,20345,19945,0.111375,0.01044849958,0.000125,0.111375,0.01019641745,0.000125,0.111375,0.009944335312,0.000125
20746,-1.406874617e-14,-1,-0,-7.349958277e-05,7.349958277e-05,20746,20346,19946,0.111625,0.01044849958,0.000125,0.111625,0.01019641745,0.000125,0.111625,0.009944335312,0.000125
20747,1.253397386e-14,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20747,20347,19947,0.111875,0.01044849958,0.000125,0.111875,0.01019641745,0.000125,0.111875,0.009944335312,0.000125
20748,2.188471626e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20748,20348,19948,0.112125,0.01044849958,0.000125,0.112125,0.01019641745,0.000125,0.112125,0.009944335312,0.000125
20749,-7.901235222e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20749,20349,19949,0.112375,0.01044849958,0.000125,0.112375,0.01019641745,0.000125,0.112375,0.009944335312,0.000125
20750,-3.950617611e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20750,20350,19950,0.112625,0.01044849958,0.000125,0.112625,0.01019641745,0.000125,0.112625,0.009944335312,0.000125
20751,-3.97903932e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20751,20351,19951,0.112875,0.01044849958,0.000125,0.112875,0.01019641745,0.000125,0.112875,0.009944335312,0.000125
20752,1.179500941e-14,-1,5.421010862e-17,-7.349958277e-05,7.349958277e-05,20752,20352,19952,0.113125,0.01044849958,0.000125,0.113125,0.01019641745,0.000125,0.113125,0.009944335312,0.000125
20753,-1.80762072e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20753,20353,19953,0.113375,0.01044849958,0.000125,0.113375,0.01019641745,0.000125,0.113375,0.009944335312,0.000125
20754,9.691802916e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20754,20354,19954,0.113625,0.01044849958,0.000125,0.113625,0.01019641745,0.000125,0.113625,0.009944335312,0.000125
20755,-2.842170943e-17,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20755,20355,19955,0.113875,0.01044849958,0.000125,0.113875,0.01019641745,0.000125,0.113875,0.009944335312,0.000125
20756,-1.071498446e-14,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20756,20356,19956,0.114125,0.01044849958,0.000125,0.114125,0.01019641745,0.000125,0.114125,0.009944335312,0.000125
20757,-9.49285095e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20757,20357,19957,0.114375,0.01044849958,0.000125,0.114375,0.01019641745,0.000125,0.114375,0.009944335312,0.000125
20758,1.080024958e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20758,20358,19958,0.114625,0.01044849958,0.000125,0.114625,0.01019641745,0.000125,0.114625,0.009944335312,0.000125
20759,-1.574562702e-14,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20759,20359,19959,0.114875,0.01044849958,0.000125,0.114875,0.01019641745,0.000125,0.114875,0.009944335312,0.000125
20760,9.578116078e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20760,20360,19960,0.115125,0.01044849958,0.000125,0.115125,0.01019641745,0.000125,0.115125,0.009944335312,0.000125
20761,2.216893336e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20761,20361,19961,0.115375,0.01044849958,0.000125,0.115375,0.01019641745,0.000125,0.115375,0.009944335312,0.000125
20762,8.327560863e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20762,20362,19962,0.115625,0.01044849958,0.000125,0.115625,0.01019641745,0.000125,0.115625,0.009944335312,0.000125
20763,-2.842170943e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20763,20363,19963,0.115875,0.01044849958,0.000125,0.115875,0.01019641745,0.000125,0.115875,0.009944335312,0.000125
20764,-1.62856395e-14,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20764,20364,19964,0.116125,0.01044849958,0.000125,0.116125,0.01019641745,0.000125,0.116125,0.009944335312,0.000125
20765,1.122657523e-14,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20765,20365,19965,0.116375,0.01044849958,0.000125,0.116375,0.01019641745,0.000125,0.116375,0.009944335312,0.000125
20766,1.065814104e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20766,20366,19966,0.116625,0.01044849958,0.000125,0.116625,0.01019641745,0.000125,0.116625,0.009944335312,0.000125
20767,9.549694369e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20767,20367,19967,0.116875,0.01044849958,0.000125,0.116875,0.01019641745,0.000125,0.116875,0.009944335312,0.000125
20768,-6.707523426e-15,-1,1.084202172e-16,-7.349958277e-05,7.349958277e-05,20768,20368,19968,0.117125,0.01044849958,0.000125,0.117125,0.01019641745,0.000125,0.117125,0.009944335312,0.000125
20769,-3.922195901e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20769,20369,19969,0.117375,0.01044849958,0.000125,0.117375,0.01019641745,0.000125,0.117375,0.009944335312,0.000125
20770,-6.110667528e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20770,20370,19970,0.117625,0.01044849958,0.000125,0.117625,0.01019641745,0.000125,0.117625,0.009944335312,0.000125
20771,3.922195901e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20771,20371,19971,0.117875,0.01044849958,0.000125,0.117875,0.01019641745,0.000125,0.117875,0.009944335312,0.000125
20772,-2.145839062e-14,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20772,20372,19972,0.118125,0.01044849958,0.000125,0.118125,0.01019641745,0.000125,0.118125,0.009944335312,0.000125
20773,2.870592652e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20773,20373,19973,0.118375,0.01044849958,0.000125,0.118375,0.01019641745,0.000125,0.118375,0.009944335312,0.000125
20774,5.684341886e-17,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20774,20374,19974,0.118625,0.01044849958,0.000125,0.118625,0.01019641745,0.000125,0.118625,0.009944335312,0.000125
20775,-1.136868377e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20775,20375,19975,0.118875,0.01044849958,0.000125,0.118875,0.01019641745,0.000125,0.118875,0.009944335312,0.000125
20776,6.167510946e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20776,20376,19976,0.119125,0.01044849958,0.000125,0.119125,0.01019641745,0.000125,0.119125,0.009944335312,0.000125
20777,-2.188471626e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20777,20377,19977,0.119375,0.01044849958,0.000125,0.119375,0.01019641745,0.000125,0.119375,0.009944335312,0.000125
20778,1.352873369e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20778,20378,19978,0.119625,0.01044849958,0.000125,0.119625,0.01019641745,0.000125,0.119625,0.009944335312,0.000125
20779,-3.439026841e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20779,20379,19979,0.119875,0.01044849958,0.000125,0.119875,0.01019641745,0.000125,0.119875,0.009944335312,0.000125
20780,-1.80762072e-14,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20780,20380,19980,0.120125,0.01044849958,0.000125,0.120125,0.01019641745,0.000125,0.120125,0.009944335312,0.000125
20781,-1.793409865e-14,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20781,20381,19981,0.120375,0.01044849958,0.000125,0.120375,0.01019641745,0.000125,0.120375,0.009944335312,0.000125
20782,2.359001883e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20782,20382,19982,0.120625,0.01044849958,0.000125,0.120625,0.01019641745,0.000125,0.120625,0.009944335312,0.000125
20783,9.634959497e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20783,20383,19983,0.120875,0.01044849958,0.000125,0.120875,0.01019641745,0.000125,0.120875,0.009944335312,0.000125
20784,7.844391803e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20784,20384,19984,0.121125,0.01044849958,0.000125,0.121125,0.01019641745,0.000125,0.121125,0.009944335312,0.000125
20785,-6.536993169e-16,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20785,20385,19985,0.121375,0.01044849958,0.000125,0.121375,0.01019641745,0.000125,0.121375,0.009944335312,0.000125
20786,-5.087485988e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20786,20386,19986,0.121625,0.01044849958,0.000125,0.121625,0.01019641745,0.000125,0.121625,0.009944335312,0.000125
20787,-6.821210263e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20787,20387,19987,0.121875,0.01044849958,0.000125,0.121875,0.01019641745,0.000125,0.121875,0.009944335312,0.000125
20788,-1.065814104e-14,-1,4.33680869e-16,-7.349958277e-05,7.349958277e-05,20788,20388,19988,0.122125,0.01044849958,0.000125,0.122125,0.01019641745,0.000125,0.122125,0.009944335312,0.000125
20789,1.108446668e-15,-1,4.878909776e-16,-7.349958277e-05,7.349958277e-05,20789,20389,19989,0.122375,0.01044849958,0.000125,0.122375,0.01019641745,0.000125,0.122375,0.009944335312,0.000125
20790,-2.995648174e-14,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20790,20390,19990,0.122625,0.01044849958,0.000125,0.122625,0.01019641745,0.000125,0.122625,0.009944335312,0.000125
20791,4.575895218e-15,-1,2.168404345e-16,-7.349958277e-05,7.349958277e-05,20791,20391,19991,0.122875,0.01044849958,0.000125,0.122875,0.01019641745,0.000125,0.122875,0.009944335312,0.000125
20792,4.575895218e-15,-1,2.710505431e-16,-7.349958277e-05,7.349958277e-05,20792,20392,19992,0.123125,0.01044849958,0.000125,0.123125,0.01019641745,0.000125,0.123125,0.009944335312,0.000125
20793,-6.082245818e-15,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20793,20393,19993,0.123375,0.01044849958,0.000125,0.123375,0.01019641745,0.000125,0.123375,0.009944335312,0.000125
20794,2.842170943e-17,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20794,20394,19994,0.123625,0.01044849958,0.000125,0.123625,0.01019641745,0.000125,0.123625,0.009944335312,0.000125
20795,4.831690603e-16,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20795,20395,19995,0.123875,0.01044849958,0.000125,0.123875,0.01019641745,0.000125,0.123875,0.009944335312,0.000125
20796,-1.631406121e-14,-1,3.794707604e-16,-7.349958277e-05,7.349958277e-05,20796,20396,19996,0.124125,0.01044849958,0.000125,0.124125,0.01019641745,0.000125,0.124125,0.009944335312,0.000125
20797,3.893774192e-15,-1,3.252606517e-16,-7.349958277e-05,7.349958277e-05,20797,20397,19997,0.124375,0.01044849958,0.000125,0.124375,0.01019641745,0.000125,0.124375,0.009944335312,0.000125
20798,-6.650680007e-15,-1,1.626303259e-16,-7.349958277e-05,7.349958277e-05,20798,20398,19998,0.124625,0.01044849958,0.000125,0.124625,0.01019641745,0.000125,0.124625,0.009944335312,0.000125
