cellI,cellCenter,surfNorm,body,sigma,order,intPoints,intCells
20513,(0.053375 0.010375 0.000125),(-1.111288839e-14 -1 -5.421010862e-17),0.35821041,-7.349958277e-05,20513,(0.053375 0.01044849958 0.000125),20113,(0.053375 0.01019641745 0.000125),19713,(0.053375 0.009944335312 0.000125)
20514,(0.053625 0.010375 0.000125),(3.097966328e-15 -1 4.133631143e-31),0.35821041,-7.349958277e-05,20514,(0.053625 0.01044849958 0.000125),20114,(0.053625 0.01019641745 0.000125),19714,(0.053625 0.009944335312 0.000125)
20515,(0.053875 0.010375 0.000125),(9.634959497e-15 -1 -5.421010862e-17),0.35821041,-7.349958277e-05,20515,(0.053875 0.01044849958 0.000125),20115,(0.053875 0.01019641745 0.000125),19715,(0.053875 0.009944335312 0.000125)
20516,(0.054125 0.010375 0.000125),(-1.108446668e-15 -1 -1.626303259e-16),0.35821041,-7.349958277e-05,20516,(0.054125 0.01044849958 0.000125),20116,(0.054125 0.01019641745 0.000125),19716,(0.054125 0.009944335312 0.000125)
20517,(0.054375 0.010375 0.000125),(-1.534772309e-15 -1 -1.626303259e-16),0.35821041,-7.349958277e-05,20517,(0.054375 0.01044849958 0.000125),20117,(0.054375 0.01019641745 0.000125),19717,(0.054375 0.009944335312 0.000125)
20518,(0.054625 0.010375 0.000125),(-3.694822226e-15 -1 -4.149408361e-30),0.35821041,-7.349958277e-05,20518,(0.054625 0.01044849958 0.000125),20118,(0.054625 0.01019641745 0.000125),19718,(0.054625 0.009944335312 0.000125)
20519,(0.054875 0.010375 0.000125),(-8.725464795e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20519,(0.054875 0.01044849958 0.000125),20119,(0.054875 0.01019641745 0.000125),19719,(0.054875 0.009944335312 0.000125)
20520,(0.055125 0.010375 0.000125),(-7.275957614e-15 -1 5.297989839e-30),0.35821041,-7.349958277e-05,20520,(0.055125 0.01044849958 0.000125),20120,(0.055125 0.01019641745 0.000125),19720,(0.055125 0.009944335312 0.000125)
20521,(0.055375 0.010375 0.000125),(-2.557953849e-16 -1 -1.084202172e-16),0.35821041,-7.349958277e-05,20521,(0.055375 0.01044849958 0.000125),20121,(0.055375 0.01019641745 0.000125),19721,(0.055375 0.009944335312 0.000125)
20522,(0.055625 0.010375 0.000125),(1.108446668e-15 -1 -1.084202172e-16),0.35821041,-7.349958277e-05,20522,(0.055625 0.01044849958 0.000125),20122,(0.055625 0.01019641745 0.000125),19722,(0.055625 0.009944335312 0.000125)
20523,(0.055875 0.010375 0.000125),(2.273736754e-16 -1 -1.084202172e-16),0.35821041,-7.349958277e-05,20523,(0.055875 0.01044849958 0.000125),20123,(0.055875 0.01019641745 0.000125),19723,(0.055875 0.009944335312 0.000125)
20524,(0.056125 0.010375 0.000125),(-6.252776075e-16 -1 -4.517461278e-30),0.35821041,-7.349958277e-05,20524,(0.056125 0.01044849958 0.000125),20124,(0.056125 0.01019641745 0.000125),19724,(0.056125 0.009944335312 0.000125)
20525,(0.056375 0.010375 0.000125),(1.733724275e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20525,(0.056375 0.01044849958 0.000125),20125,(0.056375 0.01019641745 0.000125),19725,(0.056375 0.009944335312 0.000125)
20526,(0.056625 0.010375 0.000125),(6.679101716e-15 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20526,(0.056625 0.01044849958 0.000125),20126,(0.056625 0.01019641745 0.000125),19726,(0.056625 0.009944335312 0.000125)
20527,(0.056875 0.010375 0.000125),(-5.030642569e-15 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20527,(0.056875 0.01044849958 0.000125),20127,(0.056875 0.01019641745 0.000125),19727,(0.056875 0.009944335312 0.000125)
20528,(0.057125 0.010375 0.000125),(-3.069544618e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20528,(0.057125 0.01044849958 0.000125),20128,(0.057125 0.01019641745 0.000125),19728,(0.057125 0.009944335312 0.000125)
20529,(0.057375 0.010375 0.000125),(6.99174052e-15 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20529,(0.057375 0.01044849958 0.000125),20129,(0.057375 0.01019641745 0.000125),19729,(0.057375 0.009944335312 0.000125)
20530,(0.057625 0.010375 0.000125),(-8.753886505e-15 -1 -2.073126459e-30),0.35821041,-7.349958277e-05,20530,(0.057625 0.01044849958 0.000125),20130,(0.057625 0.01019641745 0.000125),19730,(0.057625 0.009944335312 0.000125)
20531,(0.057875 0.010375 0.000125),(-5.911715562e-15 -1 -1.404172411e-30),0.35821041,-7.349958277e-05,20531,(0.057875 0.01044849958 0.000125),20131,(0.057875 0.01019641745 0.000125),19731,(0.057875 0.009944335312 0.000125)
20532,(0.058125 0.010375 0.000125),(6.252776075e-16 -1 -5.421010862e-17),0.35821041,-7.349958277e-05,20532,(0.058125 0.01044849958 0.000125),20132,(0.058125 0.01019641745 0.000125),19732,(0.058125 0.009944335312 0.000125)
20533,(0.058375 0.010375 0.000125),(-6.252776075e-16 -1 -5.421010862e-17),0.35821041,-7.349958277e-05,20533,(0.058375 0.01044849958 0.000125),20133,(0.058375 0.01019641745 0.000125),19733,(0.058375 0.009944335312 0.000125)
20534,(0.058625 0.010375 0.000125),(5.684341886e-16 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20534,(0.058625 0.01044849958 0.000125),20134,(0.058625 0.01019641745 0.000125),19734,(0.058625 0.009944335312 0.000125)
20535,(0.058875 0.010375 0.000125),(-7.531752999e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20535,(0.058875 0.01044849958 0.000125),20135,(0.058875 0.01019641745 0.000125),19735,(0.058875 0.009944335312 0.000125)
20536,(0.059125 0.010375 0.000125),(-1.207922651e-14 -1 1.298149506e-29),0.35821041,-7.349958277e-05,20536,(0.059125 0.01044849958 0.000125),20136,(0.059125 0.01019641745 0.000125),19736,(0.059125 0.009944335312 0.000125)
20537,(0.059375 0.010375 0.000125),(-5.400124792e-16 -1 -1.084202172e-16),0.35821041,-7.349958277e-05,20537,(0.059375 0.01044849958 0.000125),20137,(0.059375 0.01019641745 0.000125),19737,(0.059375 0.009944335312 0.000125)
20538,(0.059625 0.010375 0.000125),(-6.139089237e-15 -1 -1.084202172e-16),0.35821041,-7.349958277e-05,20538,(0.059625 0.01044849958 0.000125),20138,(0.059625 0.01019641745 0.000125),19738,(0.059625 0.009944335312 0.000125)
20539,(0.059875 0.010375 0.000125),(-2.842170943e-17 -1 -1.084202172e-16),0.35821041,-7.349958277e-05,20539,(0.059875 0.01044849958 0.000125),20139,(0.059875 0.01019641745 0.000125),19739,(0.059875 0.009944335312 0.000125)
20540,(0.060125 0.010375 0.000125),(1.364242053e-15 -1 -5.421010862e-17),0.35821041,-7.349958277e-05,20540,(0.060125 0.01044849958 0.000125),20140,(0.060125 0.01019641745 0.000125),19740,(0.060125 0.009944335312 0.000125)
20541,(0.060375 0.010375 0.000125),(-7.645439837e-15 -1 -7.57306469e-32),0.35821041,-7.349958277e-05,20541,(0.060375 0.01044849958 0.000125),20141,(0.060375 0.01019641745 0.000125),19741,(0.060375 0.009944335312 0.000125)
20542,(0.060625 0.010375 0.000125),(-1.335820343e-15 -1 -0),0.35821041,-7.349958277e-05,20542,(0.060625 0.01044849958 0.000125),20142,(0.060625 0.01019641745 0.000125),19742,(0.060625 0.009944335312 0.000125)
20543,(0.060875 0.010375 0.000125),(6.536993169e-15 -1 2.215121422e-30),0.35821041,-7.349958277e-05,20543,(0.060875 0.01044849958 0.000125),20143,(0.060875 0.01019641745 0.000125),19743,(0.060875 0.009944335312 0.000125)
20544,(0.061125 0.010375 0.000125),(-2.842170943e-15 -1 -7.27231147e-31),0.35821041,-7.349958277e-05,20544,(0.061125 0.01044849958 0.000125),20144,(0.061125 0.01019641745 0.000125),19744,(0.061125 0.009944335312 0.000125)
20545,(0.061375 0.010375 0.000125),(-5.96855898e-16 -1 8.235707851e-31),0.35821041,-7.349958277e-05,20545,(0.061375 0.01044849958 0.000125),20145,(0.061375 0.01019641745 0.000125),19745,(0.061375 0.009944335312 0.000125)
20546,(0.061625 0.010375 0.000125),(-3.950617611e-15 -1 1.183291358e-30),0.35821041,-7.349958277e-05,20546,(0.061625 0.01044849958 0.000125),20146,(0.061625 0.01019641745 0.000125),19746,(0.061625 0.009944335312 0.000125)
20547,(0.061875 0.010375 0.000125),(8.810729923e-15 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20547,(0.061875 0.01044849958 0.000125),20147,(0.061875 0.01019641745 0.000125),19747,(0.061875 0.009944335312 0.000125)
20548,(0.062125 0.010375 0.000125),(2.47268872e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20548,(0.062125 0.01044849958 0.000125),20148,(0.062125 0.01019641745 0.000125),19748,(0.062125 0.009944335312 0.000125)
20549,(0.062375 0.010375 0.000125),(-7.617018127e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20549,(0.062375 0.01044849958 0.000125),20149,(0.062375 0.01019641745 0.000125),19749,(0.062375 0.009944335312 0.000125)
20550,(0.062625 0.010375 0.000125),(4.575895218e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20550,(0.062625 0.01044849958 0.000125),20150,(0.062625 0.01019641745 0.000125),19750,(0.062625 0.009944335312 0.000125)
20551,(0.062875 0.010375 0.000125),(8.49809112e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20551,(0.062875 0.01044849958 0.000125),20151,(0.062875 0.01019641745 0.000125),19751,(0.062875 0.009944335312 0.000125)
20552,(0.063125 0.010375 0.000125),(6.224354365e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20552,(0.063125 0.01044849958 0.000125),20152,(0.063125 0.01019641745 0.000125),19752,(0.063125 0.009944335312 0.000125)
20553,(0.063375 0.010375 0.000125),(-3.950617611e-15 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20553,(0.063375 0.01044849958 0.000125),20153,(0.063375 0.01019641745 0.000125),19753,(0.063375 0.009944335312 0.000125)
20554,(0.063625 0.010375 0.000125),(-3.922195901e-15 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20554,(0.063625 0.01044849958 0.000125),20154,(0.063625 0.01019641745 0.000125),19754,(0.063625 0.009944335312 0.000125)
20555,(0.063875 0.010375 0.000125),(1.080024958e-15 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20555,(0.063875 0.01044849958 0.000125),20155,(0.063875 0.01019641745 0.000125),19755,(0.063875 0.009944335312 0.000125)
20556,(0.064125 0.010375 0.000125),(-5.655920177e-15 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20556,(0.064125 0.01044849958 0.000125),20156,(0.064125 0.01019641745 0.000125),19756,(0.064125 0.009944335312 0.000125)
20557,(0.064375 0.010375 0.000125),(-9.009681889e-15 -1 3.794707604e-16),0.35821041,-7.349958277e-05,20557,(0.064375 0.01044849958 0.000125),20157,(0.064375 0.01019641745 0.000125),19757,(0.064375 0.009944335312 0.000125)
20558,(0.064625 0.010375 0.000125),(4.575895218e-15 -1 3.794707604e-16),0.35821041,-7.349958277e-05,20558,(0.064625 0.01044849958 0.000125),20158,(0.064625 0.01019641745 0.000125),19758,(0.064625 0.009944335312 0.000125)
20559,(0.064875 0.010375 0.000125),(2.188471626e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20559,(0.064875 0.01044849958 0.000125),20159,(0.064875 0.01019641745 0.000125),19759,(0.064875 0.009944335312 0.000125)
20560,(0.065125 0.010375 0.000125),(-3.922195901e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20560,(0.065125 0.01044849958 0.000125),20160,(0.065125 0.01019641745 0.000125),19760,(0.065125 0.009944335312 0.000125)
20561,(0.065375 0.010375 0.000125),(-7.219114195e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20561,(0.065375 0.01044849958 0.000125),20161,(0.065375 0.01019641745 0.000125),19761,(0.065375 0.009944335312 0.000125)
20562,(0.065625 0.010375 0.000125),(7.247535905e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20562,(0.065625 0.01044849958 0.000125),20162,(0.065625 0.01019641745 0.000125),19762,(0.065625 0.009944335312 0.000125)
20563,(0.065875 0.010375 0.000125),(8.98126018e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20563,(0.065875 0.01044849958 0.000125),20163,(0.065875 0.01019641745 0.000125),19763,(0.065875 0.009944335312 0.000125)
20564,(0.066125 0.010375 0.000125),(6.252776075e-16 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20564,(0.066125 0.01044849958 0.000125),20164,(0.066125 0.01019641745 0.000125),19764,(0.066125 0.009944335312 0.000125)
20565,(0.066375 0.010375 0.000125),(-5.030642569e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20565,(0.066375 0.01044849958 0.000125),20165,(0.066375 0.01019641745 0.000125),19765,(0.066375 0.009944335312 0.000125)
20566,(0.066625 0.010375 0.000125),(3.922195901e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20566,(0.066625 0.01044849958 0.000125),20166,(0.066625 0.01019641745 0.000125),19766,(0.066625 0.009944335312 0.000125)
20567,(0.066875 0.010375 0.000125),(3.97903932e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20567,(0.066875 0.01044849958 0.000125),20167,(0.066875 0.01019641745 0.000125),19767,(0.066875 0.009944335312 0.000125)
20568,(0.067125 0.010375 0.000125),(3.922195901e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20568,(0.067125 0.01044849958 0.000125),20168,(0.067125 0.01019641745 0.000125),19768,(0.067125 0.009944335312 0.000125)
20569,(0.067375 0.010375 0.000125),(-4.547473509e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20569,(0.067375 0.01044849958 0.000125),20169,(0.067375 0.01019641745 0.000125),19769,(0.067375 0.009944335312 0.000125)
20570,(0.067625 0.010375 0.000125),(-2.842170943e-17 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20570,(0.067625 0.01044849958 0.000125),20170,(0.067625 0.01019641745 0.000125),19770,(0.067625 0.009944335312 0.000125)
20571,(0.067875 0.010375 0.000125),(-7.219114195e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20571,(0.067875 0.01044849958 0.000125),20171,(0.067875 0.01019641745 0.000125),19771,(0.067875 0.009944335312 0.000125)
20572,(0.068125 0.010375 0.000125),(-4.49063009e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20572,(0.068125 0.01044849958 0.000125),20172,(0.068125 0.01019641745 0.000125),19772,(0.068125 0.009944335312 0.000125)
20573,(0.068375 0.010375 0.000125),(3.950617611e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20573,(0.068375 0.01044849958 0.000125),20173,(0.068375 0.01019641745 0.000125),19773,(0.068375 0.009944335312 0.000125)
20574,(0.068625 0.010375 0.000125),(4.575895218e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20574,(0.068625 0.01044849958 0.000125),20174,(0.068625 0.01019641745 0.000125),19774,(0.068625 0.009944335312 0.000125)
20575,(0.068875 0.010375 0.000125),(3.325340003e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20575,(0.068875 0.01044849958 0.000125),20175,(0.068875 0.01019641745 0.000125),19775,(0.068875 0.009944335312 0.000125)
20576,(0.069125 0.010375 0.000125),(3.922195901e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20576,(0.069125 0.01044849958 0.000125),20176,(0.069125 0.01019641745 0.000125),19776,(0.069125 0.009944335312 0.000125)
20577,(0.069375 0.010375 0.000125),(1.762145985e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20577,(0.069375 0.01044849958 0.000125),20177,(0.069375 0.01019641745 0.000125),19777,(0.069375 0.009944335312 0.000125)
20578,(0.069625 0.010375 0.000125),(7.929656931e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20578,(0.069625 0.01044849958 0.000125),20178,(0.069625 0.01019641745 0.000125),19778,(0.069625 0.009944335312 0.000125)
20579,(0.069875 0.010375 0.000125),(-2.842170943e-17 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20579,(0.069875 0.01044849958 0.000125),20179,(0.069875 0.01019641745 0.000125),19779,(0.069875 0.009944335312 0.000125)
20580,(0.070125 0.010375 0.000125),(7.418066161e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20580,(0.070125 0.01044849958 0.000125),20180,(0.070125 0.01019641745 0.000125),19780,(0.070125 0.009944335312 0.000125)
20581,(0.070375 0.010375 0.000125),(-2.870592652e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20581,(0.070375 0.01044849958 0.000125),20181,(0.070375 0.01019641745 0.000125),19781,(0.070375 0.009944335312 0.000125)
20582,(0.070625 0.010375 0.000125),(-1.676880856e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20582,(0.070625 0.01044849958 0.000125),20182,(0.070625 0.01019641745 0.000125),19782,(0.070625 0.009944335312 0.000125)
20583,(0.070875 0.010375 0.000125),(2.813749234e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20583,(0.070875 0.01044849958 0.000125),20183,(0.070875 0.01019641745 0.000125),19783,(0.070875 0.009944335312 0.000125)
20584,(0.071125 0.010375 0.000125),(-1.071498446e-14 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20584,(0.071125 0.01044849958 0.000125),20184,(0.071125 0.01019641745 0.000125),19784,(0.071125 0.009944335312 0.000125)
20585,(0.071375 0.010375 0.000125),(1.165290087e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20585,(0.071375 0.01044849958 0.000125),20185,(0.071375 0.01019641745 0.000125),19785,(0.071375 0.009944335312 0.000125)
20586,(0.071625 0.010375 0.000125),(-5.684341886e-16 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20586,(0.071625 0.01044849958 0.000125),20186,(0.071625 0.01019641745 0.000125),19786,(0.071625 0.009944335312 0.000125)
20587,(0.071875 0.010375 0.000125),(-7.844391803e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20587,(0.071875 0.01044849958 0.000125),20187,(0.071875 0.01019641745 0.000125),19787,(0.071875 0.009944335312 0.000125)
20588,(0.072125 0.010375 0.000125),(7.418066161e-15 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20588,(0.072125 0.01044849958 0.000125),20188,(0.072125 0.01019641745 0.000125),19788,(0.072125 0.009944335312 0.000125)
20589,(0.072375 0.010375 0.000125),(9.549694369e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20589,(0.072375 0.01044849958 0.000125),20189,(0.072375 0.01019641745 0.000125),19789,(0.072375 0.009944335312 0.000125)
20590,(0.072625 0.010375 0.000125),(3.922195901e-15 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20590,(0.072625 0.01044849958 0.000125),20190,(0.072625 0.01019641745 0.000125),19790,(0.072625 0.009944335312 0.000125)
20591,(0.072875 0.010375 0.000125),(4.257705299e-16 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20591,(0.072875 0.01044849958 0.000125),20191,(0.072875 0.01019641745 0.000125),19791,(0.072875 0.009944335312 0.000125)
20592,(0.073125 0.010375 0.000125),(-1.924149728e-14 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20592,(0.073125 0.01044849958 0.000125),20192,(0.073125 0.01019641745 0.000125),19792,(0.073125 0.009944335312 0.000125)
20593,(0.073375 0.010375 0.000125),(-1.006128514e-14 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20593,(0.073375 0.01044849958 0.000125),20193,(0.073375 0.01019641745 0.000125),19793,(0.073375 0.009944335312 0.000125)
20594,(0.073625 0.010375 0.000125),(1.247713044e-14 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20594,(0.073625 0.01044849958 0.000125),20194,(0.073625 0.01019641745 0.000125),19794,(0.073625 0.009944335312 0.000125)
20595,(0.073875 0.010375 0.000125),(2.813749234e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20595,(0.073875 0.01044849958 0.000125),20195,(0.073875 0.01019641745 0.000125),19795,(0.073875 0.009944335312 0.000125)
20596,(0.074125 0.010375 0.000125),(-2.359001883e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20596,(0.074125 0.01044849958 0.000125),20196,(0.074125 0.01019641745 0.000125),19796,(0.074125 0.009944335312 0.000125)
20597,(0.074375 0.010375 0.000125),(8.952838471e-15 -1 3.794707604e-16),0.35821041,-7.349958277e-05,20597,(0.074375 0.01044849958 0.000125),20197,(0.074375 0.01019641745 0.000125),19797,(0.074375 0.009944335312 0.000125)
20598,(0.074625 0.010375 0.000125),(1.278976924e-15 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20598,(0.074625 0.01044849958 0.000125),20198,(0.074625 0.01019641745 0.000125),19798,(0.074625 0.009944335312 0.000125)
20599,(0.074875 0.010375 0.000125),(7.872813512e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20599,(0.074875 0.01044849958 0.000125),20199,(0.074875 0.01019641745 0.000125),19799,(0.074875 0.009944335312 0.000125)
20600,(0.075125 0.010375 0.000125),(-0 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20600,(0.075125 0.01044849958 0.000125),20200,(0.075125 0.01019641745 0.000125),19800,(0.075125 0.009944335312 0.000125)
20601,(0.075375 0.010375 0.000125),(3.950617611e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20601,(0.075375 0.01044849958 0.000125),20201,(0.075375 0.01019641745 0.000125),19801,(0.075375 0.009944335312 0.000125)
20602,(0.075625 0.010375 0.000125),(5.115907697e-16 -1 3.252606517e-16),0.35821041,-7.349958277e-05,20602,(0.075625 0.01044849958 0.000125),20202,(0.075625 0.01019641745 0.000125),19802,(0.075625 0.009944335312 0.000125)
20603,(0.075875 0.010375 0.000125),(-1.008970685e-14 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20603,(0.075875 0.01044849958 0.000125),20203,(0.075875 0.01019641745 0.000125),19803,(0.075875 0.009944335312 0.000125)
20604,(0.076125 0.010375 0.000125),(5.655920177e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20604,(0.076125 0.01044849958 0.000125),20204,(0.076125 0.01019641745 0.000125),19804,(0.076125 0.009944335312 0.000125)
20605,(0.076375 0.010375 0.000125),(9.009681889e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20605,(0.076375 0.01044849958 0.000125),20205,(0.076375 0.01019641745 0.000125),19805,(0.076375 0.009944335312 0.000125)
20606,(0.076625 0.010375 0.000125),(5.655920177e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20606,(0.076625 0.01044849958 0.000125),20206,(0.076625 0.01019641745 0.000125),19806,(0.076625 0.009944335312 0.000125)
20607,(0.076875 0.010375 0.000125),(4.97379915e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20607,(0.076875 0.01044849958 0.000125),20207,(0.076875 0.01019641745 0.000125),19807,(0.076875 0.009944335312 0.000125)
20608,(0.077125 0.010375 0.000125),(-1.071498446e-14 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20608,(0.077125 0.01044849958 0.000125),20208,(0.077125 0.01019641745 0.000125),19808,(0.077125 0.009944335312 0.000125)
20609,(0.077375 0.010375 0.000125),(1.065814104e-14 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20609,(0.077375 0.01044849958 0.000125),20209,(0.077375 0.01019641745 0.000125),19809,(0.077375 0.009944335312 0.000125)
20610,(0.077625 0.010375 0.000125),(3.950617611e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20610,(0.077625 0.01044849958 0.000125),20210,(0.077625 0.01019641745 0.000125),19810,(0.077625 0.009944335312 0.000125)
20611,(0.077875 0.010375 0.000125),(5.030642569e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20611,(0.077875 0.01044849958 0.000125),20211,(0.077875 0.01019641745 0.000125),19811,(0.077875 0.009944335312 0.000125)
20612,(0.078125 0.010375 0.000125),(1.293187779e-14 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20612,(0.078125 0.01044849958 0.000125),20212,(0.078125 0.01019641745 0.000125),19812,(0.078125 0.009944335312 0.000125)
20613,(0.078375 0.010375 0.000125),(6.792788554e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20613,(0.078375 0.01044849958 0.000125),20213,(0.078375 0.01019641745 0.000125),19813,(0.078375 0.009944335312 0.000125)
20614,(0.078625 0.010375 0.000125),(-7.332801033e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20614,(0.078625 0.01044849958 0.000125),20214,(0.078625 0.01019641745 0.000125),19814,(0.078625 0.009944335312 0.000125)
20615,(0.078875 0.010375 0.000125),(-8.98126018e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20615,(0.078875 0.01044849958 0.000125),20215,(0.078875 0.01019641745 0.000125),19815,(0.078875 0.009944335312 0.000125)
20616,(0.079125 0.010375 0.000125),(1.250555215e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20616,(0.079125 0.01044849958 0.000125),20216,(0.079125 0.01019641745 0.000125),19816,(0.079125 0.009944335312 0.000125)
20617,(0.079375 0.010375 0.000125),(8.952838471e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20617,(0.079375 0.01044849958 0.000125),20217,(0.079375 0.01019641745 0.000125),19817,(0.079375 0.009944335312 0.000125)
20618,(0.079625 0.010375 0.000125),(-6.252776075e-16 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20618,(0.079625 0.01044849958 0.000125),20218,(0.079625 0.01019641745 0.000125),19818,(0.079625 0.009944335312 0.000125)
20619,(0.079875 0.010375 0.000125),(-8.441247701e-15 -1 5.421010862e-17),0.35821041,-7.349958277e-05,20619,(0.079875 0.01044849958 0.000125),20219,(0.079875 0.01019641745 0.000125),19819,(0.079875 0.009944335312 0.000125)
20620,(0.080125 0.010375 0.000125),(7.844391803e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20620,(0.080125 0.01044849958 0.000125),20220,(0.080125 0.01019641745 0.000125),19820,(0.080125 0.009944335312 0.000125)
20621,(0.080375 0.010375 0.000125),(-6.110667528e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20621,(0.080375 0.01044849958 0.000125),20221,(0.080375 0.01019641745 0.000125),19821,(0.080375 0.009944335312 0.000125)
20622,(0.080625 0.010375 0.000125),(9.691802916e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20622,(0.080625 0.01044849958 0.000125),20222,(0.080625 0.01019641745 0.000125),19822,(0.080625 0.009944335312 0.000125)
20623,(0.080875 0.010375 0.000125),(-1.136868377e-15 -1 2.710505431e-16),0.35821041,-7.349958277e-05,20623,(0.080875 0.01044849958 0.000125),20223,(0.080875 0.01019641745 0.000125),19823,(0.080875 0.009944335312 0.000125)
20624,(0.081125 0.010375 0.000125),(-3.410605132e-15 -1 2.168404345e-16),0.35821041,-7.349958277e-05,20624,(0.081125 0.01044849958 0.000125),20224,(0.081125 0.01019641745 0.000125),19824,(0.081125 0.009944335312 0.000125)
20625,(0.081375 0.010375 0.000125),(-1.108446668e-15 -1 1.626303259e-16),0.35821041,-7.349958277e-05,20625,(0.081375 0.01044849958 0.000125),20225,(0.081375 0.01019641745 0.000125),19825,(0.081375 0.009944335312 0.000125)
20626,(0.081625 0.010375 0.000125),(2.842170943e-15 -1 1.084202172e-16),0.35821041,-7.349958277e-05,20626,(0.081625 0.01044849958 0.000125),20226,(0.081625 0.01019641745 0.000125),19826,(0.081625 0.009944335312 0.000125)
