cellI,x,y,z,S,omega,k,nut
31199,0.125,-0.003125,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
31599,0.125,-0.002875,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
31999,0.125,-0.002625,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
32399,0.125,-0.002375,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
32799,0.125,-0.002125,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
33199,0.125,-0.001875,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
33599,0.125,-0.001625,0.000125,6.25e-08,726942.643,2.220446049e-16,2.220446049e-16
33999,0.125,-0.001375,0.000125,6.25e-08,726942.643,2.498001805e-16,2.220446049e-16
34399,0.125,-0.001125,0.000125,6.25e-08,726942.643,4.440892099e-16,2.220446049e-16
34799,0.125,-0.000875,0.000125,6.25e-08,726942.643,2.498001805e-16,2.220446049e-16
35199,0.125,-0.000625,0.000125,6.25e-08,726942.643,1.153656453,2.220446049e-16
35599,0.125,-0.000375,0.000125,6.25e-08,473406.541,9.229251623,1.949540368e-05
35999,0.125,-0.000125,0.000125,6.25e-08,380493.9266,112.1799813,0.0002948272587
