cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
24381,0.145375,0.006875,0.000125,6.006905464,2.246488778,-0,5.931969702,-0,5.969348773
24382,0.145625,0.006875,0.000125,6.010018174,2.249531714,-0,5.937689422,-0,5.973847516
24383,0.145875,0.006875,0.000125,6.013179861,2.252625484,-0,5.943340971,-0,5.978338146
24384,0.146125,0.006875,0.000125,6.016409548,2.25574727,-0,5.948929109,-0,5.98279851
24385,0.146375,0.006875,0.000125,6.019681574,2.258901323,-0,5.954481845,-0,5.987228041
24386,0.146625,0.006875,0.000125,6.023019833,2.262071658,-0,5.959989502,-0,5.991614205
24387,0.146875,0.006875,0.000125,6.026375884,2.265285132,-0,5.965477728,-0,5.995981852
24388,0.147125,0.006875,0.000125,6.029797658,2.268526411,-0,5.970909256,-0,6.000322257
24389,0.147375,0.006875,0.000125,6.033213802,2.271839775,-0,5.97631263,-0,6.004680723
24390,0.147625,0.006875,0.000125,6.036715115,2.275193362,-0,5.981626402,-0,6.009030044
24391,0.147875,0.006875,0.000125,6.040188682,2.278641361,-0,5.986905313,-0,6.01343121
24392,0.148125,0.006875,0.000125,6.043785278,2.282113147,-0,5.992073188,-0,6.01781162
24393,0.148375,0.006875,0.000125,6.047317259,2.285679817,-0,5.997225126,-0,6.022266636
24394,0.148625,0.006875,0.000125,6.051049971,2.289192317,-0,6.002263741,-0,6.02662937
24395,0.148875,0.006875,0.000125,6.054536552,2.292840634,-0,6.007376693,-0,6.03116219
24396,0.149125,0.006875,0.000125,6.05877117,2.296051328,-0,6.012136224,-0,6.035295854
24397,0.149375,0.006875,0.000125,6.061520886,2.300021923,-0,6.017533602,-0,6.040279918
24398,0.149625,0.006875,0.000125,6.068537464,2.301749295,-0,6.020850455,-0,6.043044142
24399,0.149875,0.006875,0.000125,6.067062383,2.307919238,-0,6.027629886,-0,6.050424327
24400,0.125125,0.007125,0.000125,-3.188300995,0.7402729176,-0,14.7815086,-0,5.805535658
24401,0.125375,0.007125,0.000125,-2.594890003,-0.136999661,-0,14.38787604,-0,5.907907763
24402,0.125625,0.007125,0.000125,-1.803970426,-0.8253719595,-0,13.7752018,-0,6.000028458
24403,0.125875,0.007125,0.000125,-0.9091025545,-1.291185307,-0,13.04032936,-0,6.076407339
24404,0.126125,0.007125,0.000125,0.003880500205,-1.555828705,-0,12.26635151,-0,6.140656668
24405,0.126375,0.007125,0.000125,0.8863281756,-1.658319092,-0,11.50035326,-0,6.19675336
24406,0.126625,0.007125,0.000125,1.713981656,-1.629230148,-0,10.7699609,-0,6.244413221
24407,0.126875,0.007125,0.000125,2.468762801,-1.495869239,-0,10.09688973,-0,6.283474743
24408,0.127125,0.007125,0.000125,3.139091014,-1.288298046,-0,9.494503429,-0,6.315748702
24409,0.127375,0.007125,0.000125,3.723386878,-1.03450764,-0,8.96599154,-0,6.343031513
24410,0.127625,0.007125,0.000125,4.227057576,-0.7556714256,-0,8.508157518,-0,6.36615493
24411,0.127875,0.007125,0.000125,4.657567787,-0.4665319966,-0,8.1157838,-0,6.385508805
24412,0.128125,0.007125,0.000125,5.022602503,-0.1779158584,-0,7.782833087,-0,6.401689035
24413,0.128375,0.007125,0.000125,5.329934058,0.1021369696,-0,7.502725672,-0,6.415378607
24414,0.128625,0.007125,0.000125,5.587350418,0.3681620891,-0,7.268646574,-0,6.427146523
24415,0.128875,0.007125,0.000125,5.802157537,0.6169272949,-0,7.074142749,-0,6.437392
24416,0.129125,0.007125,0.000125,5.98080978,0.8467882259,-0,6.913464018,-0,6.446418744
24417,0.129375,0.007125,0.000125,6.128872821,1.057121703,-0,6.781605669,-0,6.454471043
24418,0.129625,0.007125,0.000125,6.251153653,1.248026068,-0,6.67417917,-0,6.461768963
24419,0.129875,0.007125,0.000125,6.351784581,1.42014429,-0,6.587357818,-0,6.468510013
24420,0.130125,0.007125,0.000125,6.434289062,1.574492055,-0,6.517830907,-0,6.474875631
24421,0.130375,0.007125,0.000125,6.501636314,1.712243691,-0,6.46281716,-0,6.480984892
24422,0.130625,0.007125,0.000125,6.556348729,1.834595698,-0,6.419982456,-0,6.486886489
24423,0.130875,0.007125,0.000125,6.600589248,1.94273466,-0,6.387340756,-0,6.49258447
24424,0.131125,0.007125,0.000125,6.636214473,2.037915896,-0,6.363141852,-0,6.498109564
24425,0.131375,0.007125,0.000125,6.664790129,2.12148016,-0,6.345834876,-0,6.503551077
24426,0.131625,0.007125,0.000125,6.687583798,2.19477128,-0,6.33412161,-0,6.509021086
24427,0.131875,0.007125,0.000125,6.705655564,2.258999665,-0,6.326964785,-0,6.514587873
24428,0.132125,0.007125,0.000125,6.719967041,2.315079965,-0,6.323741381,-0,6.520347552
24429,0.132375,0.007125,0.000125,6.73112604,2.363766549,-0,6.323759156,-0,6.526119498
24430,0.132625,0.007125,0.000125,6.739776673,2.405739323,-0,6.326445362,-0,6.531820476
24431,0.132875,0.007125,0.000125,6.746449295,2.441801234,-0,6.331246255,-0,6.537459458
24432,0.133125,0.007125,0.000125,6.751535793,2.472855433,-0,6.337682999,-0,6.543109795
24433,0.133375,0.007125,0.000125,6.755338685,2.499748796,-0,6.345357967,-0,6.548855076
24434,0.133625,0.007125,0.000125,6.758121945,2.52311664,-0,6.353969948,-0,6.554722089
24435,0.133875,0.007125,0.000125,6.76011467,2.543388204,-0,6.363321217,-0,6.560668717
24436,0.134125,0.007125,0.000125,6.761510352,2.560885383,-0,6.373282419,-0,6.566619395
24437,0.134375,0.007125,0.000125,6.762471416,2.57589868,-0,6.383747833,-0,6.572505707
24438,0.134625,0.007125,0.000125,6.763122571,2.588724329,-0,6.394609669,-0,6.578299427
24439,0.134875,0.007125,0.000125,6.763556032,2.599669677,-0,6.405745533,-0,6.584020504
24440,0.135125,0.007125,0.000125,6.763851108,2.609046138,-0,6.41701819,-0,6.589718135
24441,0.135375,0.007125,0.000125,6.764081239,2.617142038,-0,6.428296973,-0,6.595442435
24442,0.135625,0.007125,0.000125,6.764313297,2.624207498,-0,6.439485223,-0,6.601217484
24443,0.135875,0.007125,0.000125,6.764593064,2.630429617,-0,6.450541303,-0,6.607034365
24444,0.136125,0.007125,0.000125,6.76493679,2.635926636,-0,6.461476068,-0,6.612861478
24445,0.136375,0.007125,0.000125,6.765345125,2.64075678,-0,6.47232377,-0,6.618659205
24446,0.136625,0.007125,0.000125,6.765825853,2.644955739,-0,6.483105477,-0,6.624393653
24447,0.136875,0.007125,0.000125,6.766406071,2.648576183,-0,6.493806596,-0,6.630047341
24448,0.137125,0.007125,0.000125,6.767125891,2.651711986,-0,6.504378169,-0,6.635624864
24449,0.137375,0.007125,0.000125,6.76801959,2.654495456,-0,6.514758015,-0,6.641151179
24450,0.137625,0.007125,0.000125,6.769092654,2.657066686,-0,6.524900456,-0,6.646664988
24451,0.137875,0.007125,0.000125,6.770319992,2.659536432,-0,6.534793829,-0,6.652202661
24452,0.138125,0.007125,0.000125,6.771662517,2.661955468,-0,6.544460253,-0,6.657781205
24453,0.138375,0.007125,0.000125,6.773092548,2.664317448,-0,6.553939858,-0,6.663387948
24454,0.138625,0.007125,0.000125,6.774608706,2.666580367,-0,6.563270937,-0,6.668985137
24455,0.138875,0.007125,0.000125,6.776236558,2.668704915,-0,6.572473687,-0,6.674525615
24456,0.139125,0.007125,0.000125,6.778012693,2.670684448,-0,6.581545342,-0,6.679974165
24457,0.139375,0.007125,0.000125,6.779957989,2.67255543,-0,6.590468862,-0,6.685326089
24458,0.139625,0.007125,0.000125,6.782067115,2.674388031,-0,6.599222623,-0,6.690608442
24459,0.139875,0.007125,0.000125,6.784312471,2.676259555,-0,6.60778989,-0,6.695866739
24460,0.140125,0.007125,0.000125,6.786654304,2.67822689,-0,6.616166592,-0,6.701146764
24461,0.140375,0.007125,0.000125,6.789062877,2.680311784,-0,6.624360272,-0,6.706472991
24462,0.140625,0.007125,0.000125,6.791531328,2.682497803,-0,6.63238679,-0,6.711838582
24463,0.140875,0.007125,0.000125,6.794073016,2.684748164,-0,6.640267033,-0,6.717211031
24464,0.141125,0.007125,0.000125,6.796712819,2.687022878,-0,6.64802132,-0,6.722546542
24465,0.141375,0.007125,0.000125,6.799468509,2.689298306,-0,6.655667589,-0,6.727810643
24466,0.141625,0.007125,0.000125,6.802344165,2.691577653,-0,6.663216518,-0,6.732990017
24467,0.141875,0.007125,0.000125,6.805326733,2.693886155,-0,6.670670706,-0,6.73809708
24468,0.142125,0.007125,0.000125,6.808389912,2.696263573,-0,6.678026053,-0,6.743164874
24469,0.142375,0.007125,0.000125,6.811510092,2.698746825,-0,6.685271647,-0,6.748231201
24470,0.142625,0.007125,0.000125,6.814675468,2.701362597,-0,6.692394149,-0,6.753324883
24471,0.142875,0.007125,0.000125,6.817886658,2.704117186,-0,6.699385232,-0,6.75845761
24472,0.143125,0.007125,0.000125,6.821157155,2.707002733,-0,6.7062446,-0,6.763620065
24473,0.143375,0.007125,0.000125,6.824503607,2.709999469,-0,6.712983961,-0,6.768787752
24474,0.143625,0.007125,0.000125,6.82793799,2.713084581,-0,6.719624005,-0,6.773931606
24475,0.143875,0.007125,0.000125,6.831457973,2.716242844,-0,6.726191949,-0,6.779030399
24476,0.144125,0.007125,0.000125,6.835055211,2.719468202,-0,6.732709416,-0,6.784074552
24477,0.144375,0.007125,0.000125,6.838710623,2.72276617,-0,6.739191145,-0,6.789072371
24478,0.144625,0.007125,0.000125,6.842414796,2.726150942,-0,6.745633674,-0,6.794041031
24479,0.144875,0.007125,0.000125,6.846156071,2.729641421,-0,6.752025997,-0,6.799007852
24480,0.145125,0.007125,0.000125,6.849943081,2.733257283,-0,6.758344144,-0,6.803993254
24481,0.145375,0.007125,0.000125,6.853779598,2.737013003,-0,6.76457194,-0,6.809014963
24482,0.145625,0.007125,0.000125,6.857689912,2.74091722,-0,6.770693423,-0,6.814070225
24483,0.145875,0.007125,0.000125,6.861670154,2.744969378,-0,6.776719713,-0,6.819157433
24484,0.146125,0.007125,0.000125,6.865738893,2.749162665,-0,6.782662387,-0,6.82425212
24485,0.146375,0.007125,0.000125,6.869866949,2.753481898,-0,6.788561187,-0,6.829349344
24486,0.146625,0.007125,0.000125,6.874072459,2.757914875,-0,6.794432667,-0,6.834419914
24487,0.146875,0.007125,0.000125,6.878303065,2.762441581,-0,6.800317555,-0,6.83948094
24488,0.147125,0.007125,0.000125,6.882603717,2.767065465,-0,6.806201359,-0,6.844507464
24489,0.147375,0.007125,0.000125,6.8869063,2.771772506,-0,6.812106867,-0,6.849550292
24490,0.147625,0.007125,0.000125,6.891305219,2.776594964,-0,6.817978638,-0,6.854576404
24491,0.147875,0.007125,0.000125,6.895694272,2.781515235,-0,6.823842634,-0,6.859671874
24492,0.148125,0.007125,0.000125,6.900228486,2.786586758,-0,6.829628049,-0,6.864758905
24493,0.148375,0.007125,0.000125,6.904721029,2.791785116,-0,6.835395549,-0,6.869969962
24494,0.148625,0.007125,0.000125,6.909472437,2.797061434,-0,6.841056741,-0,6.875098342
24495,0.148875,0.007125,0.000125,6.91381654,2.8026076,-0,6.846885707,-0,6.880544032
24496,0.149125,0.007125,0.000125,6.919301063,2.807651411,-0,6.85223426,-0,6.885405157
24497,0.149375,0.007125,0.000125,6.922449323,2.813906567,-0,6.858631756,-0,6.891647801
24498,0.149625,0.007125,0.000125,6.931855284,2.816932742,-0,6.862143935,-0,6.89455736
24499,0.149875,0.007125,0.000125,6.928890202,2.82633934,-0,6.870703081,-0,6.904419598
24500,0.125125,0.007375,0.000125,-2.64792869,1.003795704,-0,16.15057401,-0,6.763394842
24501,0.125375,0.007375,0.000125,-1.884535702,-0.06927214176,-0,15.64125814,-0,6.898317441
24502,0.125625,0.007375,0.000125,-0.8746055248,-0.8632561931,-0,14.85861695,-0,7.013200955
24503,0.125875,0.007375,0.000125,0.2240962394,-1.344366214,-0,13.96262265,-0,7.104693673
24504,0.126125,0.007375,0.000125,1.294083673,-1.57261492,-0,13.06431512,-0,7.182430024
24505,0.126375,0.007375,0.000125,2.290512639,-1.616957499,-0,12.20735576,-0,7.252106038
24506,0.126625,0.007375,0.000125,3.199191701,-1.517333228,-0,11.41386854,-0,7.310602196
24507,0.126875,0.007375,0.000125,4.004505481,-1.307080697,-0,10.70545598,-0,7.356994279
24508,0.127125,0.007375,0.000125,4.696824838,-1.024667788,-0,10.09347571,-0,7.394556548
24509,0.127375,0.007375,0.000125,5.280741005,-0.7039126865,-0,9.575097413,-0,7.426052302
24510,0.127625,0.007375,0.000125,5.769218054,-0.3676401151,-0,9.140235868,-0,7.452478397
24511,0.127875,0.007375,0.000125,6.175540369,-0.03027649523,-0,8.778283652,-0,7.474420639
24512,0.128125,0.007375,0.000125,6.511048709,0.2980905572,-0,8.479750514,-0,7.492753377
24513,0.128375,0.007375,0.000125,6.786077408,0.6101800872,-0,8.235660244,-0,7.508365068
24514,0.128625,0.007375,0.000125,7.010398329,0.9014638596,-0,8.037439835,-0,7.521883735
24515,0.128875,0.007375,0.000125,7.192723346,1.1697891,-0,7.877448802,-0,7.533710772
24516,0.129125,0.007375,0.000125,7.340367615,1.414558253,-0,7.749223536,-0,7.544175869
24517,0.129375,0.007375,0.000125,7.459368113,1.636022216,-0,7.647405719,-0,7.553543188
24518,0.129625,0.007375,0.000125,7.554789194,1.834961284,-0,7.567478048,-0,7.562013658
24519,0.129875,0.007375,0.000125,7.630877482,2.012566899,-0,7.505637913,-0,7.569733585
24520,0.130125,0.007375,0.000125,7.691166888,2.170369115,-0,7.458639353,-0,7.576879719
24521,0.130375,0.007375,0.000125,7.738537178,2.310056825,-0,7.423796823,-0,7.583623039
24522,0.130625,0.007375,0.000125,7.775364787,2.433268324,-0,7.398889412,-0,7.590093361
24523,0.130875,0.007375,0.000125,7.803642912,2.541459292,-0,7.382132735,-0,7.596302073
24524,0.131125,0.007375,0.000125,7.825101522,2.635984986,-0,7.371999649,-0,7.602213949
24525,0.131375,0.007375,0.000125,7.841164882,2.718206438,-0,7.367207961,-0,7.607816457
24526,0.131625,0.007375,0.000125,7.853039446,2.789627969,-0,7.366565645,-0,7.613233449
24527,0.131875,0.007375,0.000125,7.861761378,2.851675431,-0,7.369350232,-0,7.61880895
24528,0.132125,0.007375,0.000125,7.867781927,2.90557438,-0,7.374806258,-0,7.624510455
24529,0.132375,0.007375,0.000125,7.871600716,2.952185179,-0,7.382434814,-0,7.630288129
24530,0.132625,0.007375,0.000125,7.873774237,2.992148589,-0,7.39176225,-0,7.636050113
24531,0.132875,0.007375,0.000125,7.874828713,3.026151409,-0,7.402345919,-0,7.641698548
24532,0.133125,0.007375,0.000125,7.875136653,3.055023738,-0,7.413822204,-0,7.647210023
24533,0.133375,0.007375,0.000125,7.874910744,3.0796225,-0,7.425887198,-0,7.652663837
24534,0.133625,0.007375,0.000125,7.874284824,3.100692435,-0,7.438286062,-0,7.658171735
24535,0.133875,0.007375,0.000125,7.873378452,3.118810186,-0,7.450832002,-0,7.663793207
24536,0.134125,0.007375,0.000125,7.872306161,3.134394224,-0,7.463419948,-0,7.669511171
24537,0.134375,0.007375,0.000125,7.871165823,3.14773773,-0,7.476011585,-0,7.675257751
24538,0.134625,0.007375,0.000125,7.870027971,3.15906074,-0,7.488602272,-0,7.680957697
24539,0.134875,0.007375,0.000125,7.868943118,3.168560988,-0,7.501177352,-0,7.68656509
24540,0.135125,0.007375,0.000125,7.867959398,3.176458709,-0,7.513680278,-0,7.692078744
24541,0.135375,0.007375,0.000125,7.867132794,3.183018879,-0,7.526013741,-0,7.697531985
24542,0.135625,0.007375,0.000125,7.866514715,3.1885378,-0,7.538073925,-0,7.70297178
24543,0.135875,0.007375,0.000125,7.866123589,3.193289176,-0,7.54979552,-0,7.708442151
24544,0.136125,0.007375,0.000125,7.865939515,3.197470152,-0,7.561171924,-0,7.71396828
24545,0.136375,0.007375,0.000125,7.865925715,3.201178462,-0,7.57224466,-0,7.719544384
24546,0.136625,0.007375,0.000125,7.866060287,3.204433486,-0,7.583072281,-0,7.725132013
24547,0.136875,0.007375,0.000125,7.866354389,3.207229678,-0,7.593698595,-0,7.730673496
24548,0.137125,0.007375,0.000125,7.866845992,3.20959011,-0,7.604134346,-0,7.736117222
24549,0.137375,0.007375,0.000125,7.867570149,3.211593753,-0,7.614361326,-0,7.741444405
24550,0.137625,0.007375,0.000125,7.868532682,3.213364732,-0,7.624347579,-0,7.746680959
24551,0.137875,0.007375,0.000125,7.869702515,3.21504059,-0,7.634066094,-0,7.751886831
24552,0.138125,0.007375,0.000125,7.871029507,3.21673009,-0,7.643506129,-0,7.757126324
24553,0.138375,0.007375,0.000125,7.87247275,3.218488536,-0,7.652676266,-0,7.762435864
24554,0.138625,0.007375,0.000125,7.874020717,3.220314411,-0,7.661600793,-0,7.76780675
24555,0.138875,0.007375,0.000125,7.875695467,3.222173424,-0,7.670311164,-0,7.773188889
24556,0.139125,0.007375,0.000125,7.877530521,3.224025519,-0,7.678840855,-0,7.778518164
24557,0.139375,0.007375,0.000125,7.879547763,3.225855325,-0,7.687218522,-0,7.783746796
24558,0.139625,0.007375,0.000125,7.881743886,3.22768304,-0,7.695461262,-0,7.788864352
24559,0.139875,0.007375,0.000125,7.884089377,3.22955849,-0,7.703572403,-0,7.79390138
24560,0.140125,0.007375,0.000125,7.886545822,3.231544275,-0,7.711539934,-0,7.798913984
24561,0.140375,0.007375,0.000125,7.889084201,3.233696709,-0,7.719343283,-0,7.803958436
24562,0.140625,0.007375,0.000125,7.891699958,3.236051459,-0,7.7269624,-0,7.809066882
24563,0.140875,0.007375,0.000125,7.894410104,3.238616176,-0,7.734389611,-0,7.814237685
24564,0.141125,0.007375,0.000125,7.897240128,3.241376213,-0,7.741637558,-0,7.819440454
24565,0.141375,0.007375,0.000125,7.900209735,3.244303528,-0,7.74873826,-0,7.824630885
24566,0.141625,0.007375,0.000125,7.903319083,3.247373147,-0,7.75573638,-0,7.829771478
24567,0.141875,0.007375,0.000125,7.906550141,3.250570358,-0,7.762674284,-0,7.834845234
24568,0.142125,0.007375,0.000125,7.909875254,3.253896146,-0,7.769578094,-0,7.839861332
24569,0.142375,0.007375,0.000125,7.91327027,3.257369354,-0,7.776449674,-0,7.844850256
24570,0.142625,0.007375,0.000125,7.916728028,3.261016157,-0,7.783265999,-0,7.849851093
24571,0.142875,0.007375,0.000125,7.920259304,3.264870051,-0,7.789990993,-0,7.854898763
24572,0.143125,0.007375,0.000125,7.923889232,3.268959053,-0,7.796590836,-0,7.860012252
24573,0.143375,0.007375,0.000125,7.927640071,3.273302794,-0,7.803052998,-0,7.865192591
24574,0.143625,0.007375,0.000125,7.931526327,3.277903589,-0,7.809390247,-0,7.870423506
24575,0.143875,0.007375,0.000125,7.9355449,3.282749371,-0,7.81564089,-0,7.87568079
24576,0.144125,0.007375,0.000125,7.939678643,3.287818808,-0,7.821856706,-0,7.880940631
24577,0.144375,0.007375,0.000125,7.943901454,3.293085367,-0,7.828086622,-0,7.886190824
24578,0.144625,0.007375,0.000125,7.948196996,3.298531843,-0,7.834358578,-0,7.891430266
24579,0.144875,0.007375,0.000125,7.952557635,3.304145629,-0,7.840673594,-0,7.89667609
24580,0.145125,0.007375,0.000125,7.956999272,3.309942874,-0,7.847005199,-0,7.901949769
24581,0.145375,0.007375,0.000125,7.961540219,3.315938865,-0,7.853314314,-0,7.907283368
24582,0.145625,0.007375,0.000125,7.966214529,3.322180812,-0,7.859562074,-0,7.912693937
24583,0.145875,0.007375,0.000125,7.971033324,3.32868258,-0,7.865729147,-0,7.918202249
24584,0.146125,0.007375,0.000125,7.976012,3.335495116,-0,7.871822717,-0,7.923799223
24585,0.146375,0.007375,0.000125,7.981125883,3.342586767,-0,7.877877206,-0,7.929488251
24586,0.146625,0.007375,0.000125,7.98637064,3.349977727,-0,7.883941236,-0,7.935238504
24587,0.146875,0.007375,0.000125,7.991701804,3.357583717,-0,7.890067512,-0,7.941053964
24588,0.147125,0.007375,0.000125,7.997135252,3.365439774,-0,7.896290094,-0,7.946897474
24589,0.147375,0.007375,0.000125,8.002633351,3.373427366,-0,7.90262505,-0,7.952801559
24590,0.147625,0.007375,0.000125,8.008254642,3.381651618,-0,7.90905824,-0,7.958734378
24591,0.147875,0.007375,0.000125,8.013961215,3.38997517,-0,7.915564419,-0,7.964769567
24592,0.148125,0.007375,0.000125,8.01986508,3.398591075,-0,7.92210079,-0,7.97085143
24593,0.148375,0.007375,0.000125,8.025771284,3.407368794,-0,7.928708841,-0,7.977144836
24594,0.148625,0.007375,0.000125,8.032136775,3.416373897,-0,7.935227924,-0,7.983365921
24595,0.148875,0.007375,0.000125,8.037867833,3.425869868,-0,7.942116018,-0,7.990166929
24596,0.149125,0.007375,0.000125,8.045400121,3.43472126,-0,7.948350093,-0,7.996132186
24597,0.149375,0.007375,0.000125,8.049318395,3.445643803,-0,7.95630615,-0,8.004342154
24598,0.149625,0.007375,0.000125,8.062499313,3.451577902,-0,7.960207544,-0,8.007598503
24599,0.149875,0.007375,0.000125,8.057520724,3.467507452,-0,7.971600054,-0,8.021334921
24600,0.125125,0.007625,0.000125,-1.942038553,1.274130931,-0,18.07104759,-0,8.080983402
24601,0.125375,0.007625,0.000125,-0.9291706768,-0.05861124359,-0,17.38010605,-0,8.264793126
24602,0.125625,0.007625,0.000125,0.3987262774,-0.9625000922,-0,16.34260211,-0,8.408325876
24603,0.125875,0.007625,0.000125,1.767436041,-1.420900291,-0,15.23414858,-0,8.512582761
24604,0.126125,0.007625,0.000125,3.020236245,-1.572493439,-0,14.19492498,-0,8.602178513
24605,0.126375,0.007625,0.000125,4.137997885,-1.527075263,-0,13.24317355,-0,8.685996984
24606,0.126625,0.007625,0.000125,5.129402869,-1.328190301,-0,12.38538597,-0,8.756229058
24607,0.126875,0.007625,0.000125,5.981498752,-1.014882197,-0,11.64368303,-0,8.811117378
24608,0.127125,0.007625,0.000125,6.6868961,-0.6377358517,-0,11.0277447,-0,8.855420902
24609,0.127375,0.007625,0.000125,7.259526154,-0.2380385079,-0,10.52654099,-0,8.892305733
24610,0.127625,0.007625,0.000125,7.722373392,0.1609449559,-0,10.12139061,-0,8.922442893
24611,0.127875,0.007625,0.000125,8.095029063,0.5473551712,-0,9.796243637,-0,8.946357319
24612,0.128125,0.007625,0.000125,8.392234579,0.9134579863,-0,9.538459925,-0,8.965277276
24613,0.128375,0.007625,0.000125,8.626767135,1.253698134,-0,9.336650128,-0,8.980513917
24614,0.128625,0.007625,0.000125,8.810477062,1.56520461,-0,9.180240278,-0,8.99295482
24615,0.128875,0.007625,0.000125,8.953565678,1.847492136,-0,9.060199655,-0,9.003158587
24616,0.129125,0.007625,0.000125,9.064209881,2.1014554,-0,8.969213508,-0,9.011644951
24617,0.129375,0.007625,0.000125,9.148874724,2.328554319,-0,8.901450802,-0,9.018882853
24618,0.129625,0.007625,0.000125,9.212825512,2.530497876,-0,8.85217161,-0,9.025223517
24619,0.129875,0.007625,0.000125,9.260383257,2.709111571,-0,8.817562921,-0,9.030852702
24620,0.130125,0.007625,0.000125,9.295054799,2.866361911,-0,8.79451726,-0,9.035918541
24621,0.130375,0.007625,0.000125,9.319584893,3.004303079,-0,8.780553047,-0,9.040590419
24622,0.130625,0.007625,0.000125,9.336151634,3.124980974,-0,8.773598989,-0,9.045102997
24623,0.130875,0.007625,0.000125,9.346540718,3.230232591,-0,8.771995616,-0,9.049597826
24624,0.131125,0.007625,0.000125,9.352253364,3.321646689,-0,8.774436579,-0,9.054089377
24625,0.131375,0.007625,0.000125,9.354601772,3.400579536,-0,8.779934028,-0,9.05846046
24626,0.131625,0.007625,0.000125,9.354852913,3.468400776,-0,8.787922486,-0,9.062891961
24627,0.131875,0.007625,0.000125,9.353466839,3.526619598,-0,8.797730212,-0,9.067340989
24628,0.132125,0.007625,0.000125,9.350720271,3.576710313,-0,8.808746011,-0,9.071903978
24629,0.132375,0.007625,0.000125,9.346806772,3.619597061,-0,8.820757978,-0,9.07660885
24630,0.132625,0.007625,0.000125,9.342171012,3.655984513,-0,8.833327679,-0,9.081447909
24631,0.132875,0.007625,0.000125,9.337292924,3.68665552,-0,8.846103325,-0,9.086286091
24632,0.133125,0.007625,0.000125,9.332465073,3.71239784,-0,8.858941835,-0,9.090965472
24633,0.133375,0.007625,0.000125,9.327778193,3.733917347,-0,8.871786281,-0,9.095443947
24634,0.133625,0.007625,0.000125,9.32325526,3.751883904,-0,8.884535913,-0,9.099792906
24635,0.133875,0.007625,0.000125,9.318926103,3.76694979,-0,8.897051798,-0,9.104118399
24636,0.134125,0.007625,0.000125,9.31482005,3.779678114,-0,8.909232069,-0,9.108493001
24637,0.134375,0.007625,0.000125,9.31095918,3.79048514,-0,8.921039175,-0,9.112933545
24638,0.134625,0.007625,0.000125,9.307348504,3.79963513,-0,8.932503532,-0,9.117405185
24639,0.134875,0.007625,0.000125,9.30398824,3.807277229,-0,8.94368573,-0,9.12184553
24640,0.135125,0.007625,0.000125,9.30090395,3.813521208,-0,8.954621616,-0,9.126189655
24641,0.135375,0.007625,0.000125,9.29814725,3.818529333,-0,8.965299115,-0,9.130394335
24642,0.135625,0.007625,0.000125,9.295764815,3.822542195,-0,8.975670616,-0,9.13445909
24643,0.135875,0.007625,0.000125,9.293759397,3.825847614,-0,8.985685094,-0,9.138434489
24644,0.136125,0.007625,0.000125,9.292085885,3.828707538,-0,8.995311085,-0,9.14240297
24645,0.136375,0.007625,0.000125,9.290678644,3.831307911,-0,9.004549608,-0,9.146437128
24646,0.136625,0.007625,0.000125,9.289493547,3.833738888,-0,9.013430939,-0,9.150559354
24647,0.136875,0.007625,0.000125,9.288530294,3.836019601,-0,9.0220041,-0,9.154728746
24648,0.137125,0.007625,0.000125,9.28782206,3.838139444,-0,9.030322593,-0,9.158865447
24649,0.137375,0.007625,0.000125,9.287401345,3.840102476,-0,9.03843482,-0,9.162895055
24650,0.137625,0.007625,0.000125,9.287272011,3.841950613,-0,9.046371074,-0,9.166790495
24651,0.137875,0.007625,0.000125,9.287403025,3.843767734,-0,9.054137387,-0,9.170585548
24652,0.138125,0.007625,0.000125,9.28774481,3.845661295,-0,9.061716541,-0,9.174357928
24653,0.138375,0.007625,0.000125,9.288259001,3.84773527,-0,9.069077246,-0,9.178190414
24654,0.138625,0.007625,0.000125,9.288939164,3.850066247,-0,9.076190676,-0,9.18213288
24655,0.138875,0.007625,0.000125,9.289807986,3.852688758,-0,9.083050658,-0,9.186184236
24656,0.139125,0.007625,0.000125,9.290898895,3.855596465,-0,9.089684783,-0,9.190298802
24657,0.139375,0.007625,0.000125,9.29223129,3.858760875,-0,9.096151948,-0,9.194413222
24658,0.139625,0.007625,0.000125,9.293794311,3.862147445,-0,9.102525203,-0,9.198479787
24659,0.139875,0.007625,0.000125,9.295554498,3.865735725,-0,9.108864751,-0,9.202486151
24660,0.140125,0.007625,0.000125,9.297473175,3.869531487,-0,9.115194872,-0,9.206461593
24661,0.140375,0.007625,0.000125,9.299531056,3.873570743,-0,9.12149656,-0,9.210460384
24662,0.140625,0.007625,0.000125,9.301737651,3.877912777,-0,9.127719944,-0,9.214540365
24663,0.140875,0.007625,0.000125,9.304124869,3.88261863,-0,9.133810534,-0,9.218743177
24664,0.141125,0.007625,0.000125,9.306730049,3.887738037,-0,9.139738263,-0,9.223081908
24665,0.141375,0.007625,0.000125,9.309575005,3.89329237,-0,9.145516918,-0,9.227542017
24666,0.141625,0.007625,0.000125,9.312656863,3.899271061,-0,9.151203164,-0,9.232090773
24667,0.141875,0.007625,0.000125,9.315945346,3.905638418,-0,9.156880436,-0,9.236695619
24668,0.142125,0.007625,0.000125,9.319402802,3.912343481,-0,9.162626339,-0,9.241336439
24669,0.142375,0.007625,0.000125,9.322999727,3.919348812,-0,9.168488179,-0,9.246014634
