cellI,x,y,z,sigma_xx,sigma_xy,sigma_xz,sigma_yy,sigma_yz,sigma_zz
20285,0.096375,0.010125,0.000125,32.74904195,15.68605217,-0,32.73176515,-0,32.72661415
20286,0.096625,0.010125,0.000125,32.74472837,15.68448311,-0,32.72683776,-0,32.72243724
20287,0.096875,0.010125,0.000125,32.74122155,15.68343801,-0,32.72091782,-0,32.71901669
20288,0.097125,0.010125,0.000125,32.73742896,15.68210946,-0,32.71596038,-0,32.71526659
20289,0.097375,0.010125,0.000125,32.73272199,15.68057036,-0,32.71257848,-0,32.71098461
20290,0.097625,0.010125,0.000125,32.72805509,15.67868336,-0,32.70907449,-0,32.70680632
20291,0.097875,0.010125,0.000125,32.72437504,15.67701538,-0,32.70434541,-0,32.70311226
20292,0.098125,0.010125,0.000125,32.7208723,15.67567453,-0,32.69958252,-0,32.69958252
20293,0.098375,0.010125,0.000125,32.71665815,15.6747353,-0,32.69624142,-0,32.69575967
20294,0.098625,0.010125,0.000125,32.71292876,15.673773,-0,32.69263157,-0,32.69222305
20295,0.098875,0.010125,0.000125,32.71046256,15.67242928,-0,32.68756266,-0,32.68924536
20296,0.099125,0.010125,0.000125,32.70763989,15.67111356,-0,32.68352625,-0,32.68586796
20297,0.099375,0.010125,0.000125,32.70445571,15.66955591,-0,32.6799319,-0,32.6824766
20298,0.099625,0.010125,0.000125,32.70088731,15.66778567,-0,32.67672475,-0,32.67902887
20299,0.099875,0.010125,0.000125,32.69718448,15.66600984,-0,32.67366764,-0,32.67551351
20300,0.100125,0.010125,0.000125,32.69358825,15.66433762,-0,32.67052742,-0,32.67198897
20301,0.100375,0.010125,0.000125,32.69014869,15.66278136,-0,32.66720803,-0,32.66856078
20302,0.100625,0.010125,0.000125,32.68679127,15.66128076,-0,32.66379492,-0,32.66523354
20303,0.100875,0.010125,0.000125,32.68344826,15.65978405,-0,32.66040724,-0,32.66195048
20304,0.101125,0.010125,0.000125,32.680143,15.65828878,-0,32.65703993,-0,32.65869398
20305,0.101375,0.010125,0.000125,32.67689832,15.65681185,-0,32.6536521,-0,32.6554818
20306,0.101625,0.010125,0.000125,32.6736477,15.65533247,-0,32.65030548,-0,32.65230364
20307,0.101875,0.010125,0.000125,32.67038612,15.65383973,-0,32.64702873,-0,32.64913291
20308,0.102125,0.010125,0.000125,32.66718076,15.65233814,-0,32.64377718,-0,32.64595303
20309,0.102375,0.010125,0.000125,32.66403625,15.6508304,-0,32.64052288,-0,32.64278373
20310,0.102625,0.010125,0.000125,32.66091408,15.64931849,-0,32.63728776,-0,32.63963124
20311,0.102875,0.010125,0.000125,32.65778002,15.64779907,-0,32.63412258,-0,32.63647187
20312,0.103125,0.010125,0.000125,32.65463533,15.64625677,-0,32.63102009,-0,32.63329545
20313,0.103375,0.010125,0.000125,32.65149174,15.64470099,-0,32.62795046,-0,32.63011342
20314,0.103625,0.010125,0.000125,32.649201,15.64319444,-0,32.62319958,-0,32.62780444
20315,0.103875,0.010125,0.000125,32.64712632,15.64165173,-0,32.61798947,-0,32.62576093
20316,0.104125,0.010125,0.000125,32.64478694,15.64005565,-0,32.61328475,-0,32.62347686
20317,0.104375,0.010125,0.000125,32.64233142,15.6384518,-0,32.60880648,-0,32.6210778
20318,0.104625,0.010125,0.000125,32.63995471,15.63688386,-0,32.60416335,-0,32.61877653
20319,0.104875,0.010125,0.000125,32.63776802,15.63537569,-0,32.59915624,-0,32.61668902
20320,0.105125,0.010125,0.000125,32.63505524,15.6338977,-0,32.5952661,-0,32.61406388
20321,0.105375,0.010125,0.000125,32.63219629,15.63244691,-0,32.59176312,-0,32.6112639
20322,0.105625,0.010125,0.000125,32.62939354,15.63104928,-0,32.58823046,-0,32.60851934
20323,0.105875,0.010125,0.000125,32.62674456,15.62966857,-0,32.58452634,-0,32.60589248
20324,0.106125,0.010125,0.000125,32.62411207,15.6282685,-0,32.58090013,-0,32.60324458
20325,0.106375,0.010125,0.000125,32.62146773,15.62684308,-0,32.57733185,-0,32.60060293
20326,0.106625,0.010125,0.000125,32.61884371,15.62541125,-0,32.57376953,-0,32.59798356
20327,0.106875,0.010125,0.000125,32.61623819,15.62396616,-0,32.57024033,-0,32.59535404
20328,0.107125,0.010125,0.000125,32.61361915,15.62248916,-0,32.56679547,-0,32.59267957
20329,0.107375,0.010125,0.000125,32.61094158,15.62096447,-0,32.56349011,-0,32.58992787
20330,0.107625,0.010125,0.000125,32.6081742,15.61939554,-0,32.56035057,-0,32.58708207
20331,0.107875,0.010125,0.000125,32.60462839,15.61775177,-0,32.55872651,-0,32.58344668
20332,0.108125,0.010125,0.000125,32.60112712,15.61608273,-0,32.55696855,-0,32.57984077
20333,0.108375,0.010125,0.000125,32.59781176,15.61441587,-0,32.55479666,-0,32.57640913
20334,0.108625,0.010125,0.000125,32.5946862,15.61275937,-0,32.55220886,-0,32.57315728
20335,0.108875,0.010125,0.000125,32.59174399,15.61111308,-0,32.54921826,-0,32.57008317
20336,0.109125,0.010125,0.000125,32.58897439,15.60947613,-0,32.5458464,-0,32.56717876
20337,0.109375,0.010125,0.000125,32.58636229,15.60785167,-0,32.54212673,-0,32.56442963
20338,0.109625,0.010125,0.000125,32.58365076,15.60625176,-0,32.53859298,-0,32.56156998
20339,0.109875,0.010125,0.000125,32.58051949,15.60469917,-0,32.53592192,-0,32.55826437
20340,0.110125,0.010125,0.000125,32.57745361,15.60320597,-0,32.53317304,-0,32.55499261
20341,0.110375,0.010125,0.000125,32.57448792,15.60178672,-0,32.53031583,-0,32.55178032
20342,0.110625,0.010125,0.000125,32.57164234,15.60043106,-0,32.5273485,-0,32.54863225
20343,0.110875,0.010125,0.000125,32.56890679,15.59912679,-0,32.52430809,-0,32.54553324
20344,0.111125,0.010125,0.000125,32.5662844,15.59787073,-0,32.52120176,-0,32.54248424
20345,0.111375,0.010125,0.000125,32.56378684,15.59666387,-0,32.51802327,-0,32.53948848
20346,0.111625,0.010125,0.000125,32.56142963,15.59551325,-0,32.51476388,-0,32.53654713
20347,0.111875,0.010125,0.000125,32.55923457,15.59443777,-0,32.51140948,-0,32.53366859
20348,0.112125,0.010125,0.000125,32.5572111,15.59343631,-0,32.5079669,-0,32.53085132
20349,0.112375,0.010125,0.000125,32.55536791,15.59250604,-0,32.50444296,-0,32.52809069
20350,0.112625,0.010125,0.000125,32.55371877,15.59165034,-0,32.50083504,-0,32.52538491
20351,0.112875,0.010125,0.000125,32.55228469,15.59087843,-0,32.49713042,-0,32.52273621
20352,0.113125,0.010125,0.000125,32.55109357,15.5902047,-0,32.49330929,-0,32.52015048
20353,0.113375,0.010125,0.000125,32.55017857,15.58964691,-0,32.48934624,-0,32.51763778
20354,0.113625,0.010125,0.000125,32.54958445,15.58922989,-0,32.48520268,-0,32.5152174
20355,0.113875,0.010125,0.000125,32.54935837,15.58897651,-0,32.48084845,-0,32.51290329
20356,0.114125,0.010125,0.000125,32.5495516,15.58890487,-0,32.4762539,-0,32.51070614
20357,0.114375,0.010125,0.000125,32.55021855,15.58903547,-0,32.47138765,-0,32.5086367
20358,0.114625,0.010125,0.000125,32.55141903,15.5893921,-0,32.4662136,-0,32.50670773
20359,0.114875,0.010125,0.000125,32.55322168,15.59000069,-0,32.46068838,-0,32.50493391
20360,0.115125,0.010125,0.000125,32.55570714,15.59089033,-0,32.45475944,-0,32.50333166
20361,0.115375,0.010125,0.000125,32.55897031,15.59209467,-0,32.44836364,-0,32.50192001
20362,0.115625,0.010125,0.000125,32.56312241,15.59365371,-0,32.44142599,-0,32.50072156
20363,0.115875,0.010125,0.000125,32.56829273,15.59561523,-0,32.43385958,-0,32.49976298
20364,0.116125,0.010125,0.000125,32.57462996,15.59803533,-0,32.42556634,-0,32.49907454
20365,0.116375,0.010125,0.000125,32.58230424,15.60097834,-0,32.41643631,-0,32.49868994
20366,0.116625,0.010125,0.000125,32.59151079,15.60451718,-0,32.40634421,-0,32.49864708
20367,0.116875,0.010125,0.000125,32.60247597,15.60873704,-0,32.39514273,-0,32.4989911
20368,0.117125,0.010125,0.000125,32.6154638,15.61373697,-0,32.38265315,-0,32.49977963
20369,0.117375,0.010125,0.000125,32.63077479,15.61964234,-0,32.36867859,-0,32.50107602
20370,0.117625,0.010125,0.000125,32.64878618,15.62660635,-0,32.35294747,-0,32.50297661
20371,0.117875,0.010125,0.000125,32.66993453,15.63480929,-0,32.33515943,-0,32.5055861
20372,0.118125,0.010125,0.000125,32.69472556,15.64446282,-0,32.314975,-0,32.50902379
20373,0.118375,0.010125,0.000125,32.72374547,15.6558131,-0,32.29201011,-0,32.513424
20374,0.118625,0.010125,0.000125,32.75767804,15.66914802,-0,32.26582559,-0,32.51893793
20375,0.118875,0.010125,0.000125,32.79733037,15.68481113,-0,32.23590859,-0,32.52573994
20376,0.119125,0.010125,0.000125,32.84366653,15.70322299,-0,32.20165123,-0,32.5340369
20377,0.119375,0.010125,0.000125,32.89784425,15.72490972,-0,32.16233222,-0,32.54408003
20378,0.119625,0.010125,0.000125,32.96126482,15.75053504,-0,32.11708136,-0,32.55618731
20379,0.119875,0.010125,0.000125,33.03565758,15.78093144,-0,32.0648101,-0,32.57077641
20380,0.120125,0.010125,0.000125,33.12318267,15.8171367,-0,32.00416753,-0,32.58837586
20381,0.120375,0.010125,0.000125,33.22651501,15.86046055,-0,31.93357038,-0,32.60960803
20382,0.120625,0.010125,0.000125,33.34894356,15.91260308,-0,31.85121314,-0,32.63520886
20383,0.120875,0.010125,0.000125,33.49457732,15.97579473,-0,31.75493621,-0,32.66612989
20384,0.121125,0.010125,0.000125,33.66868109,16.05302275,-0,31.64204233,-0,32.70366488
20385,0.121375,0.010125,0.000125,33.87811333,16.14834183,-0,31.50917075,-0,32.74956786
20386,0.121625,0.010125,0.000125,34.13189144,16.26729103,-0,31.35219657,-0,32.80621181
20387,0.121875,0.010125,0.000125,34.44195759,16.41758718,-0,31.16610438,-0,32.87691354
20388,0.122125,0.010125,0.000125,34.82450893,16.61025256,-0,30.94475581,-0,32.96642748
20389,0.122375,0.010125,0.000125,35.30135216,16.86099694,-0,30.68098522,-0,33.08191456
20390,0.122625,0.010125,0.000125,35.90398477,17.19413898,-0,30.36643341,-0,33.23398884
20391,0.122875,0.010125,0.000125,36.67094328,17.64157776,-0,29.99506258,-0,33.44039078
20392,0.123125,0.010125,0.000125,37.67177122,18.26513431,-0,29.56120735,-0,33.72453314
20393,0.123375,0.010125,0.000125,38.9426833,19.10049294,-0,29.08065486,-0,34.1400021
20394,0.123625,0.010125,0.000125,40.77093729,20.32455469,-0,28.51275618,-0,34.70584341
20395,0.123875,0.010125,0.000125,42.99053717,21.95018991,-0,28.05374742,-0,35.65868931
20396,0.124125,0.010125,0.000125,47.96590714,24.62477954,-0,27.1403158,-0,36.84188506
20397,0.124375,0.010125,0.000125,53.52617567,27.77584563,-0,27.07383219,-0,40.26235351
20398,0.124625,0.010125,0.000125,101.4444109,50.11136169,-0,31.8332904,-0,55.99854906
20399,0.124875,0.010125,0.000125,131.4956179,29.87086338,-0,42.06434542,-0,50.98236309
20400,0.025125,0.010375,0.000125,10.90517014,0.3441184694,-0,8.55761168,-0,8.55761168
20401,0.025375,0.010375,0.000125,15.75518691,0.4283170959,-0,14.8909488,-0,14.97910617
20402,0.025625,0.010375,0.000125,23.30953401,-0.370745399,-0,24.08391764,-0,23.30953401
20403,0.025875,0.010375,0.000125,37.12509196,1.043299512,-0,40.47521457,-0,38.07798492
20404,0.026125,0.010375,0.000125,45.86937948,5.94764835,-0,54.43508745,-0,50.42640331
20405,0.026375,0.010375,0.000125,50.48045717,6.56925062,-0,59.65771415,-0,55.08681105
20406,0.026625,0.010375,0.000125,49.83063343,8.314286737,-0,59.40584337,-0,55.02268898
20407,0.026875,0.010375,0.000125,46.03771626,8.785254197,-0,54.15076329,-0,50.43878553
20408,0.027125,0.010375,0.000125,41.65600496,11.25972502,-0,49.18904423,-0,46.85811085
20409,0.027375,0.010375,0.000125,38.84406114,10.90008179,-0,44.62147643,-0,43.19297554
20410,0.027625,0.010375,0.000125,36.54762196,10.59349766,-0,40.74409511,-0,39.76777173
20411,0.027875,0.010375,0.000125,34.31998908,10.30498025,-0,37.53227708,-0,36.84206393
20412,0.028125,0.010375,0.000125,32.30058257,10.03542475,-0,34.82760913,-0,34.34172646
20413,0.028375,0.010375,0.000125,30.54293276,9.79517842,-0,32.55098774,-0,32.2078482
20414,0.028625,0.010375,0.000125,29.03336728,9.592300619,-0,30.65085858,-0,30.40362579
20415,0.028875,0.010375,0.000125,27.75007903,9.429775233,-0,29.07629643,-0,28.89330288
20416,0.029125,0.010375,0.000125,26.66872488,9.306997232,-0,27.77592826,-0,27.63688082
20417,0.029375,0.010375,0.000125,25.76575563,9.222073581,-0,26.70481873,-0,26.5965277
20418,0.029625,0.010375,0.000125,25.01587804,9.17151466,-0,25.82413907,-0,25.73753549
20419,0.029875,0.010375,0.000125,24.39724137,9.152099789,-0,25.10181624,-0,25.03079173
20420,0.030125,0.010375,0.000125,23.888405,9.159791673,-0,24.51003267,-0,24.45029986
20421,0.030375,0.010375,0.000125,23.47267055,9.19140602,-0,24.02625968,-0,23.97513751
20422,0.030625,0.010375,0.000125,23.13359282,9.243290068,-0,23.63150375,-0,23.58664722
20423,0.030875,0.010375,0.000125,22.86260499,9.22982466,-0,23.3117951,-0,23.27026897
20424,0.031125,0.010375,0.000125,22.65076628,9.043873838,-0,23.0525899,-0,23.01270611
20425,0.031375,0.010375,0.000125,22.48339728,8.886535294,-0,22.84647636,-0,22.80862486
20426,0.031625,0.010375,0.000125,22.35418595,8.757002551,-0,22.68157043,-0,22.64592141
20427,0.031875,0.010375,0.000125,22.25428174,8.651322739,-0,22.55099783,-0,22.51761663
20428,0.032125,0.010375,0.000125,22.17864709,8.565571227,-0,22.44916423,-0,22.41787082
20429,0.032375,0.010375,0.000125,22.12360289,8.496825036,-0,22.37152437,-0,22.34190038
20430,0.032625,0.010375,0.000125,22.08590756,8.442807554,-0,22.31423508,-0,22.28584942
20431,0.032875,0.010375,0.000125,22.0627175,8.401550946,-0,22.27395672,-0,22.24651904
20432,0.033125,0.010375,0.000125,22.05157725,8.371287405,-0,22.24778866,-0,22.22114233
20433,0.033375,0.010375,0.000125,22.05040488,8.350511251,-0,22.23331543,-0,22.20734598
20434,0.033625,0.010375,0.000125,22.05769004,8.338063804,-0,22.22877531,-0,22.20336655
20435,0.033875,0.010375,0.000125,22.0720781,8.332985789,-0,22.23260888,-0,22.2076359
20436,0.034125,0.010375,0.000125,22.09236257,8.334365158,-0,22.2434362,-0,22.21877679
20437,0.034375,0.010375,0.000125,22.11749377,8.341422793,-0,22.26005243,-0,22.23561108
20438,0.034625,0.010375,0.000125,22.1465791,8.35342373,-0,22.28141719,-0,22.25714813
20439,0.034875,0.010375,0.000125,22.17886014,8.369825989,-0,22.30662663,-0,22.28254649
20440,0.035125,0.010375,0.000125,22.21371198,8.390088827,-0,22.33491406,-0,22.311102
20441,0.035375,0.010375,0.000125,22.25061385,8.413807492,-0,22.36565893,-0,22.34222154
20442,0.035625,0.010375,0.000125,22.28909966,8.440536572,-0,22.39835459,-0,22.37538157
20443,0.035875,0.010375,0.000125,22.32875277,8.469944155,-0,22.43261298,-0,22.41011769
20444,0.036125,0.010375,0.000125,22.36920788,8.501762243,-0,22.46798667,-0,22.4460127
20445,0.036375,0.010375,0.000125,22.41016303,8.535696456,-0,22.50406848,-0,22.48271763
20446,0.036625,0.010375,0.000125,22.45135907,8.571494325,-0,22.54054229,-0,22.51993888
20447,0.036875,0.010375,0.000125,22.49254853,8.608896614,-0,22.5771429,-0,22.55740267
20448,0.037125,0.010375,0.000125,22.53348184,8.647703882,-0,22.61362399,-0,22.59483505
20449,0.037375,0.010375,0.000125,22.57397364,8.687720264,-0,22.64978192,-0,22.6320288
20450,0.037625,0.010375,0.000125,22.61396926,8.728792376,-0,22.68556891,-0,22.66891647
20451,0.037875,0.010375,0.000125,22.65340081,8.770791203,-0,22.72092187,-0,22.70542348
20452,0.038125,0.010375,0.000125,22.69240543,8.813658213,-0,22.75592842,-0,22.74167703
20453,0.038375,0.010375,0.000125,22.73109125,8.857329476,-0,22.79070304,-0,22.77776855
20454,0.038625,0.010375,0.000125,22.76903964,8.90158913,-0,22.82501185,-0,22.81326005
20455,0.038875,0.010375,0.000125,22.80574365,8.946186097,-0,22.85840678,-0,22.84763089
20456,0.039125,0.010375,0.000125,22.84148201,8.991126191,-0,22.89104755,-0,22.8811521
20457,0.039375,0.010375,0.000125,22.87640865,9.03637343,-0,22.92306255,-0,22.91397524
20458,0.039625,0.010375,0.000125,22.91062635,9.08188138,-0,22.95453249,-0,22.94620302
20459,0.039875,0.010375,0.000125,22.94418969,9.127574374,-0,22.98543553,-0,22.97788283
20460,0.040125,0.010375,0.000125,22.97704352,9.173335687,-0,23.01563238,-0,23.008949
20461,0.040375,0.010375,0.000125,23.00902022,9.219017025,-0,23.04492044,-0,23.03922206
20462,0.040625,0.010375,0.000125,23.04019476,9.264596494,-0,23.07338766,-0,23.06876511
20463,0.040875,0.010375,0.000125,23.07049137,9.310018306,-0,23.10104794,-0,23.09749663
20464,0.041125,0.010375,0.000125,23.09952352,9.355109535,-0,23.12762503,-0,23.12502822
20465,0.041375,0.010375,0.000125,23.12688089,9.399673207,-0,23.15277433,-0,23.15095022
20466,0.041625,0.010375,0.000125,23.1523939,9.443588671,-0,23.17633917,-0,23.17509646
20467,0.041875,0.010375,0.000125,23.17616496,9.486825137,-0,23.19840205,-0,23.19756796
20468,0.042125,0.010375,0.000125,23.19843325,9.529421628,-0,23.21917445,-0,23.21859932
20469,0.042375,0.010375,0.000125,23.21949469,9.571433275,-0,23.23893553,-0,23.23848324
20470,0.042625,0.010375,0.000125,23.23955529,9.612893088,-0,23.25788542,-0,23.25742377
20471,0.042875,0.010375,0.000125,23.25868917,9.653780021,-0,23.27608046,-0,23.27549303
20472,0.043125,0.010375,0.000125,23.27689831,9.694051172,-0,23.29349709,-0,23.29269068
20473,0.043375,0.010375,0.000125,23.29422758,9.733672512,-0,23.31014563,-0,23.30905997
20474,0.043625,0.010375,0.000125,23.3108522,9.772670213,-0,23.32615664,-0,23.32477359
20475,0.043875,0.010375,0.000125,23.32688747,9.811058788,-0,23.34159457,-0,23.3399407
20476,0.044125,0.010375,0.000125,23.34217884,9.848751132,-0,23.35627517,-0,23.35440073
20477,0.044375,0.010375,0.000125,23.356469,9.885619116,-0,23.36994263,-0,23.36789299
20478,0.044625,0.010375,0.000125,23.36962904,9.921600314,-0,23.38248312,-0,23.38028549
20479,0.044875,0.010375,0.000125,23.38161413,9.956667091,-0,23.39386824,-0,23.39153451
20480,0.045125,0.010375,0.000125,23.39224922,9.990742441,-0,23.40397461,-0,23.40147552
20481,0.045375,0.010375,0.000125,23.4019868,10.02395242,-0,23.41323066,-0,23.41055354
20482,0.045625,0.010375,0.000125,23.41101579,10.05640547,-0,23.42197588,-0,23.41895247
20483,0.045875,0.010375,0.000125,23.41945105,10.08813491,-0,23.43045922,-0,23.42678837
20484,0.046125,0.010375,0.000125,23.42738967,10.11918425,-0,23.43871177,-0,23.43415574
20485,0.046375,0.010375,0.000125,23.43487258,10.14952194,-0,23.44673371,-0,23.44110575
20486,0.046625,0.010375,0.000125,23.44194107,10.1791431,-0,23.45451726,-0,23.44767245
20487,0.046875,0.010375,0.000125,23.44877305,10.2080209,-0,23.46170548,-0,23.45402141
20488,0.047125,0.010375,0.000125,23.45576754,10.23628028,-0,23.46750133,-0,23.46055235
20489,0.047375,0.010375,0.000125,23.4623802,10.26383217,-0,23.47295722,-0,23.46672491
20490,0.047625,0.010375,0.000125,23.46859799,10.29069382,-0,23.47805573,-0,23.4725276
20491,0.047875,0.010375,0.000125,23.47442497,10.31678736,-0,23.48275114,-0,23.47796681
20492,0.048125,0.010375,0.000125,23.48066364,10.34249531,-0,23.48544129,-0,23.48383893
20493,0.048375,0.010375,0.000125,23.48544439,10.36716868,-0,23.48992303,-0,23.48827962
20494,0.048625,0.010375,0.000125,23.48979837,10.39101736,-0,23.49408214,-0,23.49231943
20495,0.048875,0.010375,0.000125,23.49376485,10.41404369,-0,23.4978763,-0,23.49596869
20496,0.049125,0.010375,0.000125,23.49747341,10.43640096,-0,23.50106117,-0,23.499362
20497,0.049375,0.010375,0.000125,23.50099619,10.45820992,-0,23.50371314,-0,23.50259093
20498,0.049625,0.010375,0.000125,23.5046011,10.47948661,-0,23.50644243,-0,23.50589391
20499,0.049875,0.010375,0.000125,23.508038,10.50009034,-0,23.50897809,-0,23.50900026
20500,0.050125,0.010375,0.000125,23.51072781,10.52010705,-0,23.51088794,-0,23.511481
20501,0.050375,0.010375,0.000125,23.51259921,10.53993591,-0,23.51306738,-0,23.51326946
20502,0.050625,0.010375,0.000125,23.51470928,10.55821921,-0,23.51389861,-0,23.51529543
20503,0.050875,0.010375,0.000125,23.51642394,10.5754583,-0,23.51457623,-0,23.51681001
20504,0.051125,0.010375,0.000125,23.51652316,10.59277671,-0,23.51653912,-0,23.51653912
20505,0.051375,0.010375,0.000125,23.5168251,10.60912715,-0,23.51578806,-0,23.51669662
20506,0.051625,0.010375,0.000125,23.51668137,10.62445323,-0,23.51513703,-0,23.51662374
20507,0.051875,0.010375,0.000125,23.51630874,10.63922091,-0,23.51530755,-0,23.51611613
20508,0.052125,0.010375,0.000125,23.51611879,10.6536297,-0,23.51564486,-0,23.51564486
20509,0.052375,0.010375,0.000125,23.5162424,10.66757568,-0,23.51525733,-0,23.51561105
20510,0.052625,0.010375,0.000125,23.51650761,10.68110196,-0,23.51364526,-0,23.51585069
20511,0.052875,0.010375,0.000125,23.51598153,10.69376487,-0,23.51190142,-0,23.51539364
20512,0.053125,0.010375,0.000125,23.51471264,10.70522987,-0,23.51155213,-0,23.51415687
20513,0.053375,0.010375,0.000125,23.51364098,10.7164037,-0,23.51107402,-0,23.51286334
20514,0.053625,0.010375,0.000125,23.51288887,10.7276563,-0,23.50968123,-0,23.51187161
20515,0.053875,0.010375,0.000125,23.51208792,10.73856253,-0,23.50791345,-0,23.51102243
20516,0.054125,0.010375,0.000125,23.51126675,10.74902811,-0,23.50622678,-0,23.51022628
20517,0.054375,0.010375,0.000125,23.51035331,10.75874314,-0,23.50504299,-0,23.50925434
20518,0.054625,0.010375,0.000125,23.50936074,10.76802468,-0,23.50412833,-0,23.50810402
20519,0.054875,0.010375,0.000125,23.50814281,10.77708762,-0,23.50302839,-0,23.5067164
20520,0.055125,0.010375,0.000125,23.50670322,10.78600137,-0,23.50181303,-0,23.5051409
20521,0.055375,0.010375,0.000125,23.50520228,10.79472286,-0,23.50044532,-0,23.5035464
20522,0.055625,0.010375,0.000125,23.50360445,10.8031037,-0,23.49908757,-0,23.50188176
20523,0.055875,0.010375,0.000125,23.5018636,10.81106696,-0,23.49759353,-0,23.50008245
20524,0.056125,0.010375,0.000125,23.49994621,10.81859485,-0,23.4959356,-0,23.4980874
20525,0.056375,0.010375,0.000125,23.49783724,10.82572865,-0,23.49407207,-0,23.49590297
20526,0.056625,0.010375,0.000125,23.49550297,10.83249114,-0,23.492049,-0,23.49346229
20527,0.056875,0.010375,0.000125,23.49298758,10.83910633,-0,23.48974528,-0,23.49081762
20528,0.057125,0.010375,0.000125,23.49033006,10.84542454,-0,23.48729159,-0,23.48807833
20529,0.057375,0.010375,0.000125,23.48776006,10.85155811,-0,23.48490881,-0,23.48543479
20530,0.057625,0.010375,0.000125,23.48525061,10.85760694,-0,23.482554,-0,23.48284775
20531,0.057875,0.010375,0.000125,23.48273747,10.86352126,-0,23.48016822,-0,23.48026858
20532,0.058125,0.010375,0.000125,23.48009116,10.8691808,-0,23.4776303,-0,23.47757751
20533,0.058375,0.010375,0.000125,23.47720003,10.87449691,-0,23.47479801,-0,23.47463028
20534,0.058625,0.010375,0.000125,23.47409914,10.87956079,-0,23.47172248,-0,23.47147203
20535,0.058875,0.010375,0.000125,23.47099319,10.88420484,-0,23.46833722,-0,23.46833722
20536,0.059125,0.010375,0.000125,23.46776082,10.88882521,-0,23.46514496,-0,23.46506162
20537,0.059375,0.010375,0.000125,23.4644712,10.89323185,-0,23.46196147,-0,23.46172603
20538,0.059625,0.010375,0.000125,23.4611459,10.8973748,-0,23.4587905,-0,23.45837975
20539,0.059875,0.010375,0.000125,23.45788865,10.90132875,-0,23.45551481,-0,23.455111
20540,0.060125,0.010375,0.000125,23.45466189,10.90510063,-0,23.45223688,-0,23.45187303
20541,0.060375,0.010375,0.000125,23.45145585,10.90868222,-0,23.44896124,-0,23.44865943
20542,0.060625,0.010375,0.000125,23.44826182,10.91206272,-0,23.44568651,-0,23.44546611
20543,0.060875,0.010375,0.000125,23.44507373,10.91523066,-0,23.44241668,-0,23.44228863
20544,0.061125,0.010375,0.000125,23.44189545,10.91817943,-0,23.43914986,-0,23.43912754
20545,0.061375,0.010375,0.000125,23.43873792,10.92091657,-0,23.43588123,-0,23.43598831
20546,0.061625,0.010375,0.000125,23.4356069,10.92345747,-0,23.4326152,-0,23.43287291
20547,0.061875,0.010375,0.000125,23.43250187,10.92581735,-0,23.42935956,-0,23.42978133
20548,0.062125,0.010375,0.000125,23.42941689,10.92799997,-0,23.42612664,-0,23.42671083
20549,0.062375,0.010375,0.000125,23.42634968,10.93000376,-0,23.42291732,-0,23.42366202
20550,0.062625,0.010375,0.000125,23.42330495,10.93182423,-0,23.41972768,-0,23.42063244
20551,0.062875,0.010375,0.000125,23.42026356,10.93347695,-0,23.41653428,-0,23.41759845
20552,0.063125,0.010375,0.000125,23.41721108,10.93496664,-0,23.41333001,-0,23.41455151
20553,0.063375,0.010375,0.000125,23.41410179,10.93634442,-0,23.41023993,-0,23.41144896
20554,0.063625,0.010375,0.000125,23.4109582,10.93758748,-0,23.40723646,-0,23.40831364
20555,0.063875,0.010375,0.000125,23.40782167,10.93866851,-0,23.4042452,-0,23.40518361
20556,0.064125,0.010375,0.000125,23.4048381,10.9395537,-0,23.40097973,-0,23.40220166
20557,0.064375,0.010375,0.000125,23.40202962,10.94030207,-0,23.39748968,-0,23.39939168
20558,0.064625,0.010375,0.000125,23.39908299,10.94102767,-0,23.39443399,-0,23.39644327
20559,0.064875,0.010375,0.000125,23.39618521,10.9416899,-0,23.39142993,-0,23.3935435
20560,0.065125,0.010375,0.000125,23.39332137,10.94227099,-0,23.3884595,-0,23.39067675
20561,0.065375,0.010375,0.000125,23.3904568,10.94275833,-0,23.38549479,-0,23.38780759
20562,0.065625,0.010375,0.000125,23.38755103,10.94314231,-0,23.38249613,-0,23.38489536
20563,0.065875,0.010375,0.000125,23.38458599,10.94342088,-0,23.3794453,-0,23.38192244
20564,0.066125,0.010375,0.000125,23.38148902,10.94360362,-0,23.37648766,-0,23.3788167
20565,0.066375,0.010375,0.000125,23.37832564,10.9436915,-0,23.37350051,-0,23.37564397
20566,0.066625,0.010375,0.000125,23.37514046,10.94369649,-0,23.37045428,-0,23.37244926
20567,0.066875,0.010375,0.000125,23.37195363,10.94363313,-0,23.36737586,-0,23.36925296
20568,0.067125,0.010375,0.000125,23.36877274,10.94350998,-0,23.36428083,-0,23.36606242
20569,0.067375,0.010375,0.000125,23.36559876,10.94333234,-0,23.36117589,-0,23.36287845
20570,0.067625,0.010375,0.000125,23.36243066,10.94310344,-0,23.3580632,-0,23.35970019
20571,0.067875,0.010375,0.000125,23.35926721,10.94282554,-0,23.35494393,-0,23.35652662
20572,0.068125,0.010375,0.000125,23.356123,10.94250782,-0,23.35183356,-0,23.35337244
20573,0.068375,0.010375,0.000125,23.35300184,10.94215369,-0,23.34873569,-0,23.35024151
20574,0.068625,0.010375,0.000125,23.34990254,10.94176455,-0,23.34565075,-0,23.34713249
